pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection,padj_percollection,padj_joint
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.0741482965931864,0.175118922841248,0.234392647294686,0.52796585243053,1.47795360183011,16,MTHFD1;MTHFR;SHMT2;MTHFD1L;MTHFD2;DHFR;ATIC;MTFMT;TYMS;GART,KEGG,0.175118922841248,0.179915803152542
GOBP_NUCLEAR_PORE_ORGANIZATION,0.0742971887550201,0.185495695017654,0.234392647294686,0.53217725884169,1.44713382991112,15,NUP107;NDC1;NUP93;NUP205;NUP54,GO:BP,0.185495695017654,0.1801421924135
GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES,0.0742971887550201,0.185495695017654,0.234392647294686,0.531931673667085,1.44646601743249,15,CENPS;TOP2A;EME1;MLH1;CENPX;SLX4;TOP2B,GO:BP,0.185495695017654,0.1801421924135
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION,0.0744466800804829,0.185773803517111,0.234392647294686,-0.533455876217063,-1.4397343864652,14,APOE;EPHA7;ARHGEF15;NEUROD2;ROBO2;DKK1;NFATC4;CLSTN3;NEGR1;PGRMC1,GO:BP,0.185773803517111,0.180437147943758
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,0.0746561886051081,0.165447747005514,0.231126709673834,-0.604703523470152,-1.47076348054665,10,FOXO1;SIRT1;SIRT3;FOXO3;TXNIP;CREBBP;FOXO4,Reactome,0.165447747005514,0.180742158516887
GOBP_FUCOSE_METABOLIC_PROCESS,0.0746561886051081,0.186106122514574,0.231126709673834,0.521797450349668,1.44441354245037,16,FUOM;FUT2;FUT1;FUT7;FUT5,GO:BP,0.186106122514574,0.180742158516887
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,0.0746561886051081,0.186106122514574,0.231126709673834,0.522637026784641,1.44673761584664,16,PRKCH;TRIM16;OVOL2;ZBED2;CYP27B1;NME2,GO:BP,0.186106122514574,0.180742158516887
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING,0.0748031496062992,0.186377188288357,0.231126709673834,0.586187276252684,1.4768241173302,11,CLEC7A;SMARCB1;PIH1D1;USF1,GO:BP,0.186377188288357,0.181030325839591
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,0.0748440748440749,0.186383916720995,0.237793834423688,0.426282986840048,1.40058171499864,31,SYK;ITGB2;TYROBP;CLEC7A;DHFRP1;DHFR;CYBA;CD177;GCH1;ACP5;SHC1;CD36;GSTP1,GO:BP,0.186383916720995,0.181061757769485
GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION,0.0748987854251012,0.186424950348542,0.234392647294686,-0.584670045169925,-1.46149289127449,11,FZD1;SOX5;GSK3B;NR6A1;LTBP3;PDGFRA;REST;SOX9;SOX6,GO:BP,0.186424950348542,0.181126503111971
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,0.0749506903353057,0.186458962283138,0.231126709673834,-0.367950184418176,-1.35235339791543,54,IRX5;NTRK2;ATP8A2;DIO3;LRP5;FAT3;RORB;PTPRM;RPGRIP1;DSCAM;SOX8;TTC8;ZHX2;BBS10;PROX2;FJX1;TFAP2B;RPGRIP1L;TFAP2A;HIPK1;ARL6;PROX1;CDON;DLL1;CALB1;CRB2;SOX9,GO:BP,0.186458962283138,0.181184417778111
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,0.075,0.186486486486486,0.237793834423688,0.353527825097717,1.33251849494225,63,M6PR;NEU2;FUT2;GM2A;SMPD1;SPTLC2;FUT1;GBA2;SPTSSA;UGCG;CLN6;ST8SIA4;BAX,GO:BP,0.186486486486486,0.181236017897092
GOBP_POSITIVE_REGULATION_OF_GROWTH,0.0751209258873346,0.186691964641511,0.287805130535564,-0.274715871578708,-1.29366099273099,212,CPNE9;NTRK3;LGI1;PLCB1;FGF9;CACNA2D2;HPN;MEF2C;TGFB2;GDI1;AGR2;ATP8A2;DIO3;TGFBR3;CPNE8;IGF2;TEAD1;ZFPM2;L1CAM;BMPR1A;CDH4;ACACB;MEGF8;STAT5B;SLC44A4;EFNA5;DSCAM;BCL2;ERBB4;TRIM32,GO:BP,0.186691964641511,0.181460574236234
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,0.0752475247524752,0.166489692447506,0.231126709673834,0.459957535585318,1.43013050394241,27,CNOT10;CNOT9;EIF4A3;CNOT7;EIF4A1;PAIP2;EIF4E;CNOT11;EIF4G1;ELOC,Reactome,0.166489692447506,0.181698661669446
KEGG_LONG_TERM_POTENTIATION,0.0754716981132076,0.175118922841248,0.237793834423688,-0.342909292939315,-1.32229646591937,63,CAMK2B;PLCB1;GRIN2A;CAMK2D;GRIA2;GRIN1;CHP2;CAMK2A;RPS6KA6;PLCB4;GRIA1;RAP1A;PPP3CC;BRAF;PPP3CB;CACNA1C;PRKCA;ITPR3;MAPK1;CREBBP;ADCY8;PRKCB,KEGG,0.175118922841248,0.182172095147746
KEGG_ECM_RECEPTOR_INTERACTION,0.0756646216768916,0.175118922841248,0.234392647294686,-0.329020043061483,-1.31769798634642,78,LAMC2;SV2C;TNN;ITGA5;SDC4;LAMC3;GP6;GP1BA;ITGA7;LAMA2;SDC1;SV2A;ITGB8;SV2B;DAG1;COL11A1;LAMB4;ITGA9;CHAD;RELN;COL4A6;ITGA8;THBS4;LAMA1;FN1;LAMB1;LAMA5;ITGB1;HSPG2,KEGG,0.175118922841248,0.182569774046141
KEGG_LYSOSOME,0.0756972111553785,0.175118922841248,0.231126709673834,0.295027295743727,1.26530316054126,117,M6PR;CTSS;NAGPA;GM2A;SMPD1;CTSA;ARSB;LAPTM5;LAMP2;CD68;AP3B1;NAGA;LAMP3;HYAL1;SLC11A1;LGMN;MAN2B1;AP4B1;AP3D1;ARSG;CTNS;CTSB;LIPA;AP1B1;CLTC;ACP5;CTSD;ATP6V0D1;CTSC;CLTA,KEGG,0.175118922841248,0.182580433754376
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,0.075875486381323,0.16734015776555,0.227987202850442,-0.292242308581873,-1.25559255199178,119,SPINK1;GJB3;LAMC2;SLC4A4;KRT8;KRT18;CSPG4;KRT15;GATA3;LAMC3;KRT19;TFPI2;PGR;ALDH1A1;EGF;FLG;EPCAM;MUC1;LAMA2;KLK1;LRIG1;EGFR;AMY2A;GATA6;COL11A1,Reactome,0.16734015776555,0.18287431284394
REACTOME_DS_GAG_BIOSYNTHESIS,0.075875486381323,0.16734015776555,0.227987202850442,-0.588353282492868,-1.45906621237647,11,CSPG4;BCAN;UST;CSPG5;CHST14;DSEL;DCN;BGN,Reactome,0.16734015776555,0.18287431284394
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.0759753593429158,0.18862314264565,0.234392647294686,0.41303129483446,1.40451114202083,36,UMPS;APRT;HPRT1;CMPK1;TYMP;DHFRP1;DHFR;CTPS1;PRTFDC1;GDA;ADK;CAD;KDM1A;XDH;TYMS;GART,GO:BP,0.18862314264565,0.182978931215696
GOBP_PHAGOCYTOSIS_ENGULFMENT,0.0759493670886076,0.18862314264565,0.237793834423688,0.381797499240566,1.35184969660663,46,CLCN3;BIN2;NCKAP1L;PLCG2;ITGB2;CLCN2;VAMP7;CDC42;RAB31;RAC1;MYH9;MSR1;FCER1G;CD300A;FCGR1A;ARHGAP25;BECN1;CD36;AIF1,GO:BP,0.18862314264565,0.182978931215696
GOBP_PHOSPHOLIPID_TRANSPORT,0.0760456273764259,0.188701516075039,0.224966093540314,-0.320977069408509,-1.328863560065,98,XKR4;ANO6;APOC2;ABCA3;ABCB4;SCARB2;ANO7;ATP8A2;MTTP;SCARB1;APOE;OSBP;ATP8A1;ANO9;OSBPL9;ABCA4;ATP9B;ANO5;ANO3;SERINC3;ANO4;PITPNM2,GO:BP,0.188701516075039,0.183080130396217
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_LUMINAL_EPITHELIAL_CELLS,0.0763052208835341,0.168018226753167,0.231126709673834,-0.459770840150969,-1.37902815360563,23,KRT8;KRT18;KRT19;PGR;ALDH1A1;EGF;EPCAM;MUC1,Reactome,0.168018226753167,0.183606535942015
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS,0.076320939334638,0.189288352083263,0.227987202850442,-0.478329200697515,-1.43194565793555,21,DKK3;SULT1C4;CYP17A1;H6PD,GO:BP,0.189288352083263,0.183606535942015
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,0.0764462809917355,0.189341227660529,0.234392647294686,0.369619972825364,1.34309932072443,51,ATAD5;EXO1;PTPRC;NSD2;PAXIP1;NFKBIZ;SUPT6H;MAD2L2;STAT6;TRAF3IP2;MLH1;TBX21;CD28;BATF;XCL1;SLC15A4;RNF8;NBN;TNFSF4;MSH2;RNF168;HMCES;MSH6;LIG4;TGFB1;CD40;FOXP3;CD40LG,GO:BP,0.189341227660529,0.183665372516791
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION,0.0764587525150906,0.189341227660529,0.231126709673834,0.485975569959322,1.39337991529616,18,PRF1;HAVCR2;DOCK2,GO:BP,0.189341227660529,0.183665372516791
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY,0.0764587525150906,0.189341227660529,0.231126709673834,0.489708586920056,1.40408315055752,18,DHX58;OASL;C1QBP;NLRX1;ZC3HAV1;DDX60;TRIM15;USP15,GO:BP,0.189341227660529,0.183665372516791
KEGG_TASTE_TRANSDUCTION,0.0764331210191083,0.175118922841248,0.237793834423688,-0.44098012725619,-1.43446287585191,29,GNB1;SCNN1B;KCNB1;ADCY6;ASIC2;TAS1R3;GNAS;TAS2R5;ITPR3;ADCY8;GNB3;TAS2R14;ADCY4;CACNA1A;PDE1A;PRKACB;TAS2R4;TAS2R19;TAS2R13,KEGG,0.175118922841248,0.183665372516791
REACTOME_PHOSPHOLIPID_METABOLISM,0.0766355140186916,0.168475514018692,0.222056046145248,-0.267064130720835,-1.2281054496702,195,DGAT2;OCRL;PLA2R1;MIGA1;CRLS1;PLA2G4C;MTMR7;LPCAT4;PLA2G5;DGAT2L6;GPAT2;PNPLA7;PLEKHA1;PNPLA3;SBF2;PIP5K1B;ETNK2;HADHA;GPD1;AWAT2;PIK3R1;PTDSS1;GDPD1;INPPL1;PIP4K2B;PLA2G6;CSNK2A2;PLA2G12A;MTMR3;LIPH,Reactome,0.168475514018692,0.184021773380934
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.0767754318618042,0.190028936933075,0.224966093540314,-0.328680504581982,-1.34536376353943,92,TMPRSS6;CRIM1;FST;FSTL3;FZD1;HES1;ZNF423;RGMA;SORL1;NOTCH2;RBPMS2;PPM1A;GPC3;SKI;SMURF2;NEO1;NUMA1;DKK1;SKOR1;TOB1;SFRP1;GREM2;CHRDL1;MSX1;TRIM33;SMAD2;FOXD1;PPARG;SCUBE3;ABL1,GO:BP,0.190028936933075,0.184289471813464
GOBP_LIPID_CATABOLIC_PROCESS,0.0769230769230769,0.190201279450772,0.219250346703755,-0.238970500651358,-1.1763496218367,305,PLCH2;CYP3A4;PLCB1;APOC2;ABHD12B;ABHD15;CYP2W1;CYP46A1;BCO1;SCARB2;SLC27A2;PLA2G4C;MLYCD;IRS1;PLA2G5;HSD11B1;ACER1;PNPLA7;PNPLA3;HADHA;OXCT2;ACAD11;ABHD6;SCARB1;GDPD1;ABHD12;PLCH1;APOE;PLA2G6;PAFAH2,GO:BP,0.190201279450772,0.184507202641918
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY,0.0769230769230769,0.190201279450772,0.224966093540314,-0.374371857455549,-1.34791912759017,49,GDNF;SEMA3G;SEMA3A;PLXNA3;SEMA6C;PLXNB3;MET;CRMP1;SEMA4G;SEMA3D;ECE1;NCAM1;SEMA5A;SEMA5B;ERBB2;EDN1;PLXNA2;SEMA3E;SEMA4F;SEMA4C;SEMA3B;SEMA6D;SEMA6A;PLXNA4,GO:BP,0.190201279450772,0.184507202641918
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_DEGRANULATION,0.0772277227722772,0.190761082187246,0.227987202850442,0.540991516469647,1.45002761881495,14,PLA2G3;SYK;VAMP8;VAMP7;FCER1G,GO:BP,0.190761082187246,0.185100913937548
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY,0.0772277227722772,0.190761082187246,0.227987202850442,-0.600765104230552,-1.46720345643176,10,AGT;TMEM108;SPRY1;SPRY2,GO:BP,0.190761082187246,0.185100913937548
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.0773694390715667,0.169817267227369,0.224966093540314,0.449722173356719,1.42095446020133,28,TUBB2A;TUBA1C;TUBB2B;TUBB6;CHMP4B;TUBA1B;TUBB3;CHMP7;CHMP2B;CHMP6;TUBA4A;CHMP2A;LEMD2;TUBA4B;TUBB4B,Reactome,0.169817267227369,0.185322262289153
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,0.0774058577405858,0.19100757203598,0.234392647294686,0.397787284016906,1.37170067783199,40,NCKAP1L;PLEK;LCP1;RACGAP1;ECT2;ASB7;ANLN;PLS1;STRIP1;IQGAP3;CALR,GO:BP,0.19100757203598,0.185322262289153
GOBP_OSTEOBLAST_DEVELOPMENT,0.0773809523809524,0.19100757203598,0.227987202850442,-0.515822794059877,-1.40754490895001,15,TNN;SATB2;GLI2;LRP5;JUND;SMAD3;LIMD1;PTH1R,GO:BP,0.19100757203598,0.185322262289153
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,0.0778443113772455,0.191895279209024,0.227987202850442,0.546410686768774,1.43236305405118,13,GRB2;TMED2;ST14;SPINT1;FZD5;LLGL2;SOCS3;SPINT2;IL10;FGFR2,GO:BP,0.191895279209024,0.186234397207799
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,0.0778443113772455,0.191895279209024,0.227987202850442,0.546686211881283,1.43308531662982,13,LGALS9;LGALS9B;LGALS9C;CD274;XCL1,GO:BP,0.191895279209024,0.186234397207799
GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,0.0779467680608365,0.191953758113454,0.222056046145248,-0.438004478873999,-1.41354753068967,29,LMO3;NCOA1;MIR27B;SIRT1;PPARA;TWIST1;JUND;RXRA;ACTN4;ALOX15B;FAM120B;ASXL1;PPARG;HUWE1,GO:BP,0.191953758113454,0.186341941645991
GOBP_RHYTHMIC_PROCESS,0.0779467680608365,0.191953758113454,0.222056046145248,-0.248305245074016,-1.19219985042367,251,RORC;NTRK3;PRKAA2;NTRK2;BHLHE41;PIWIL2;CLDN4;TGFB2;PLEKHA1;FXR1;LGR4;GAS2;MTTP;PGR;FZD4;ANKFN1;NCOA1;METTL3;NLGN1;CRY2;SCN11A;NPAS2;DDB1;SIRT1;STAT5B;RORB;BMPR1B;KLF9;PPARGC1A;PTN,GO:BP,0.191953758113454,0.186341941645991
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.078,0.191987884906613,0.227987202850442,0.567113929284559,1.45510461127233,12,MBD4;NEIL3;TDG;MPG;NTHL1;MUTYH,GO:BP,0.191987884906613,0.186400442477876
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION,0.0781893004115226,0.192289496654,0.231126709673834,0.413622234278584,1.38610014957327,33,RTEL1;SENP3;C1QBP;KMT5A;PLK1;POLQ;PARPBP;RMI2;BLM;MAD2L2;MLH1,GO:BP,0.192289496654,0.186783949858857
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,0.0783132530120482,0.192289496654,0.227987202850442,0.528584313660266,1.43736364068437,15,TIMELESS;LRR1;DYNLL1;CDT1;CUL2;FBXO5;TIPIN;RBX1;ELOB;ELOC,GO:BP,0.192289496654,0.186820053819052
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,0.0783132530120482,0.192289496654,0.227987202850442,0.530209613244571,1.44178326962024,15,CYP7B1;CNOT9;ZNF366;BRCA1;STRN3;PHB2,GO:BP,0.192289496654,0.186820053819052
GOBP_PURINE_NUCLEOTIDE_SALVAGE,0.0783132530120482,0.192289496654,0.227987202850442,0.527990958873833,1.43575014861886,15,NAPRT;APRT;AMPD3;HPRT1;NAMPT;ADK,GO:BP,0.192289496654,0.186820053819052
GOBP_VACUOLAR_TRANSPORT,0.0783197170539058,0.192289496654,0.287805130535564,0.279507996818168,1.28443311720381,169,M6PR;NAGPA;SLC30A4;ALDH7A1;DTX3L;PCSK9;ARSB;ARL8B;LAPTM5;VPS52;MFSD1;LAMP2;VPS33B;VPS33A;AP3B1;LEPROTL1;VAMP7;TMEM50A;NEDD4;VPS16;GRN;STAM2;MVB12A;AP3D1;GAK;SNAPIN;UBAP1;LIPA;CHMP4B;VPS25,GO:BP,0.192289496654,0.186820053819052
REACTOME_TRIGLYCERIDE_METABOLISM,0.0783505154639175,0.171696344892221,0.231126709673834,-0.427510748085547,-1.38429373582092,31,DGAT2;FABP7;GPAT2;AGMO;MOGAT1;FABP9;LPIN1;MOGAT2,Reactome,0.171696344892221,0.1868247574399
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,0.0785854616895874,0.192844847105399,0.224966093540314,0.517169255174796,1.43160200459558,16,RSAD2;ARG1;TBX21;IL18R1;DENND1B;XCL1;SLAMF1;NLRP3,GO:BP,0.192844847105399,0.187316063703647
REACTOME_FCGR_ACTIVATION,0.078740157480315,0.17218045112782,0.224966093540314,0.509497373920472,1.46539315621915,20,SYK;LYN;FCGR3A;HCK;FCGR2A;FCGR1A;CD247;CD3G;YES1,Reactome,0.17218045112782,0.187615794349236
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,0.0789473684210526,0.17218045112782,0.227987202850442,0.52933215241862,1.44250991936223,16,REN;GZMH,Reactome,0.17218045112782,0.187764365041043
REACTOME_UBIQUINOL_BIOSYNTHESIS,0.0789473684210526,0.17218045112782,0.227987202850442,0.545722218961251,1.41522854894971,13,HPDL;COQ2;STARD7;PDSS1;COQ3,Reactome,0.17218045112782,0.187764365041043
GOBP_OLFACTORY_BEHAVIOR,0.0789473684210526,0.193440888653795,0.227987202850442,-0.578023858421822,-1.44487949579326,11,LMX1A;BBS1;GJB4;ATP6V1B1;SHANK1;WFS1,GO:BP,0.193440888653795,0.187764365041043
GOBP_PRESYNAPTIC_ACTIVE_ZONE_ORGANIZATION,0.0789473684210526,0.193440888653795,0.227987202850442,-0.576707143787288,-1.44158811958183,11,NRXN1;BSN;RAB3A;CAST;RIMS1;PCLO,GO:BP,0.193440888653795,0.187764365041043
GOBP_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_COMPLEX,0.0789473684210526,0.193440888653795,0.227987202850442,-0.576546345492187,-1.4411861739594,11,NRXN1;NRXN3;EFNB3;DAG1;GRID1,GO:BP,0.193440888653795,0.187764365041043
GOBP_PROTEIN_SUMOYLATION,0.0791666666666667,0.193880796919471,0.231126709673834,0.351561949886188,1.32510871021771,63,IFIH1;TOLLIP;SMC6;NFATC2IP;TRIM28;PML;SAE1;UBA2;GNL3;SUMO2;RANGAP1;UBE2I;NSMCE2;TRIM38;TRIM27,GO:BP,0.193880796919471,0.188216862313524
GOBP_FACIAL_NERVE_MORPHOGENESIS,0.0792079207920792,0.193884448685832,0.224966093540314,-0.59780871755755,-1.45998329548261,10,ADARB1;SEMA3A;PLXNA3;EGR2,GO:BP,0.193884448685832,0.188245887295
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.0792682926829268,0.193934869604592,0.227987202850442,0.334031227925916,1.32020784047759,75,PLA2G3;RAB5A;SYK;SMPD3;VAMP8;HLA-F;ITGB2;RAB27B;RAB27A;VAMP7;VSNL1;DOC2A;STX4;UNC13D;PPP3CA;CD177;RAB7A;FCER1G,GO:BP,0.193934869604592,0.18832030970603
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.0794979079497908,0.178765432098765,0.231126709673834,-0.447258372848456,-1.42046353251004,26,CBS;BHMT;SHMT1;MAOA;GATM;AMT;PIPOX;DMGDH,KEGG,0.178765432098765,0.188796607336971
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,0.079664570230608,0.194749822764082,0.231126709673834,0.462508752069418,1.41241371354731,24,ATAD5;PTPRC;NSD2;PAXIP1;MAD2L2;STAT6;MLH1;TBX21;CD28;TNFSF4;MSH2;HMCES;TGFB1;CD40,GO:BP,0.194749822764082,0.189093497850415
GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION,0.0796812749003984,0.194749822764082,0.224966093540314,-0.547655531136876,-1.42143634751831,12,LYPD6;DCLK2;PLXNA3,GO:BP,0.194749822764082,0.189093497850415
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,0.0798403193612774,0.194766584813319,0.224966093540314,-0.537291887803931,-1.41898971106273,13,B3GAT3;CHST12;UST;XYLT1;CHST14;XYLT2;DSEL,GO:BP,0.194766584813319,0.189211808620821
GOBP_DEVELOPMENTAL_INDUCTION,0.0798479087452472,0.194766584813319,0.219250346703755,-0.436484847545044,-1.40864330889239,29,GDNF;SPRY1;AR;FGF1;SOX8;ROBO2;FRS2;DKK1;FGFR1;WNT2B;HIPK1;WNT2;CTNNB1;SIX1;FGF2;SOX9;FGF10,GO:BP,0.194766584813319,0.189211808620821
GOBP_NEUTROPHIL_DEGRANULATION,0.0798403193612774,0.194766584813319,0.224966093540314,0.546079688831424,1.43149537479836,13,SYK;VAMP8;ITGB2;VAMP7;CD177,GO:BP,0.194766584813319,0.189211808620821
GOBP_PROTEIN_LOCALIZATION_TO_NON_MOTILE_CILIUM,0.0798403193612774,0.194766584813319,0.224966093540314,-0.537017442028924,-1.41826489883344,13,TULP1;ARL13A;SPATA7;TUB;BBIP1;TTC21B;ARL13B;ARL6;IFT80,GO:BP,0.194766584813319,0.189211808620821
KEGG_LONG_TERM_DEPRESSION,0.08,0.178765432098765,0.219250346703755,0.357097066055068,1.35736699383176,55,PLA2G2F;JMJD7-PLA2G4B;PLA2G4B;PLA2G3;PLA2G4E;PLCB3;PPP2CA;LYN,KEGG,0.178765432098765,0.189502923976608
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.0802348336594912,0.19561252446184,0.222056046145248,-0.473656210733498,-1.41795640601702,21,MEF2C;PDCD4;TPM1;PRKG1;CDKN1B;GPER1;MYOCD;PPARG;ADIPOQ;GNA12;EFEMP2;TGFB3;CNN1,GO:BP,0.19561252446184,0.189989754091035
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION,0.0806451612903226,0.195829584886261,0.224966093540314,0.47545278876856,1.39612315557383,20,HMOX1;CYBB;MT1E;ABCB6;PPP5C;SLC11A1;MT2A;DAXX,GO:BP,0.195829584886261,0.19040484164757
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS,0.0806451612903226,0.195829584886261,0.224966093540314,0.474882514272372,1.39444859724128,20,PARP1;RRM1;DNA2;POLG;ENDOG;SSBP1;TWNK;STOX1;TEFM;NEURL4;SESN2,GO:BP,0.195829584886261,0.19040484164757
GOBP_MITOCHONDRIAL_FISSION,0.0805785123966942,0.195829584886261,0.227987202850442,0.399595242932663,1.38068354396202,39,STAT2;MYO19;DNM1L;AP3B1;AURKA;PGAM5;MTFR2;OPA1;SLC25A46;VPS35;MIEF1;RALBP1;GDAP1;COX10;BNIP3;MTFP1;SPIRE1;RALA;MTCH2,GO:BP,0.195829584886261,0.19040484164757
GOBP_POST_EMBRYONIC_DEVELOPMENT,0.0806142034548944,0.195829584886261,0.219250346703755,-0.323237114312257,-1.2966870088273,81,ALX4;PLEKHA1;ETNK2;GATA3;INPPL1;RAB3A;MECP2;ASH1L;PPP1R13L;KLF4;DSCAM;SCUBE1;BCL2;SLC18A2;KCNJ1;TIPARP;APOB;KMT2A;ACVR2B;SMAD2;ACO1;ABL1;KAT8;SELENOP;IGF2R;ATM;ATN1;ATRX,GO:BP,0.195829584886261,0.19040484164757
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY,0.0806451612903226,0.195829584886261,0.224966093540314,0.472777807698412,1.38826832098041,20,SSRP1;SMARCB1;SET;ATAD2;HMGA1;SUPT16H;GRWD1,GO:BP,0.195829584886261,0.19040484164757
GOBP_REGULATION_OF_BINDING,0.0805785123966942,0.195829584886261,0.227987202850442,0.318264525943326,1.28756492720136,86,PARP9;E2F1;TRIM21;CARD16;MAPK8;IFI16;SLPI;DTX3L;HJURP;LDLRAP1;AURKA;IDE;GTF2B;BAX;EDF1;DDX11;MMP9;MITD1;CEBPG;ZNF593;NES;GTF2F1;RB1;HMGB1;GPSM1,GO:BP,0.195829584886261,0.19040484164757
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY,0.0804828973843058,0.195829584886261,0.224966093540314,-0.525568036979926,-1.4184460402478,14,SPINK1;JPH4;TSPAN18,GO:BP,0.195829584886261,0.19040484164757
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,0.0804828973843058,0.195829584886261,0.224966093540314,-0.529150669374637,-1.42811514182243,14,TGFB2;BMPR1A;FOXH1;UBE4B;HEY2;HEG1;MED1;NRG1;DLL4;RBPJ;NOTCH1,GO:BP,0.195829584886261,0.19040484164757
GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS,0.0808678500986193,0.196272591876987,0.222056046145248,-0.363871844703641,-1.33736398683652,54,SLC27A2;MLYCD;PDK2;DIP2A;ACAT1;ELOVL3;ACACB;SIRT4;FASN;ACSS2;PDK4;ACSL1;DLST,GO:BP,0.196272591876987,0.190861083936326
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,0.0809792843691149,0.1963475835822,0.216542836735348,-0.304054634123079,-1.2864679204592,113,TJP3;PLCB1;CLDN1;DSG2;FZD4;FOXJ2;ARHGEF26;RAPGEF2;SOX18;FASN;SCUBE1;MET;TMEM100;RAP1A;VCL;HEY1;NR2F2;ACVR2B;ETV2;CLDN5;VEZF1;MYADM;BMPR2;MAGI1;CLDN3;ATOH8;PROX2;AMOTL2;SMAD4;NOTCH4,GO:BP,0.1963475835822,0.190984986170391
GOBP_REGULATION_OF_NEURON_MIGRATION,0.0809792843691149,0.1963475835822,0.216542836735348,-0.374894126019204,-1.32617688194268,43,CAMK2B;TNN;NRG3;KIF26A;ULK4;RAPGEF2;CAMK2A;TBC1D24;ERBB4;LRIG2;ARHGEF2;NTNG2;DAB2IP;RELN;PHACTR1;FLRT2;SRGAP2;ZNF609;GNRH1;SRGAP2C;MDK;SHTN1;SEMA6A;GPR173;UNC5D;SOCS7;IGSF10;NIPBL,GO:BP,0.1963475835822,0.190984986170391
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,0.0810810810810811,0.196399081644983,0.227987202850442,0.443731355624927,1.40743653377782,27,SEL1L;HSP90B1;YOD1;DERL1;VCP;AUP1;NPLOC4;HM13;UBE2J1;SEC61B;EDEM2;EDEM1;UBE2G2,GO:BP,0.196399081644983,0.191085995085995
