pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.00243600098840984,0.0152328339442338,0.431707695803346,0.303700401076532,1.45946382396843,244,FIGNL1;CMPK2;DNM1L;CTPS1;ATP6V1B2;CLPX;BEND3;STAT3;MTOR;AK2;HK2;DTYMK;DHTKD1;NME6;PFKFB2;PPP2CA;RAN;TYMS;NUDT15;ATP6V1A;MFN1;STOML2;NME1;NDUFB4;OPA1;BLOC1S6;NDUFA9;EIF6;SMPDL3A;NDUFB9,GO:BP
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.00356988437907123,0.0153426692279206,0.431707695803346,0.516096939575069,1.77505619307457,38,UBE2C;CDC23;TFDP1;CCNE2;E2F3;SKP2;CCND2;ANAPC1;CDC27;E2F2;UBE2S;E2F1;CDK4;RB1;DAXX;ANAPC7;CCNE1;UBE2E1;CCND3;ANAPC5,Reactome
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.00424407951004622,0.0153635678263673,0.407017918923954,0.507497155989136,1.72848248178696,36,UMPS;TYMP;TK1;HPRT1;UGT1A7;ITPA;UGT1A9;UGT1A10;UGT1A8;UGT1A1;UCK2;NAT1;UGT1A3;UGT1A4;UGT1A5;XDH;CES2;UPP1;UGT1A6;IMPDH2;TPMT,KEGG
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.00250869791713453,0.015667285451681,0.431707695803346,0.414004602458564,1.65694248287872,76,IL7R;PARP14;BCL3;PTPRC;IL2RG;IL12RB1;CSF2RA;CALM1;IL10RA;IFNAR2;PTK6;ADIPOR1;EPHB2;PTPN2;CCL5;IL12RB2;GADD45A;JAK3;PTPRD;CISH;IL23A;RAC1;MGAT5;PIGU,GO:BP
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION,0.00252387915194,0.0157418872746001,0.431707695803346,0.295810368135248,1.42217676952088,253,OAS1;KCNG3;GBP5;IFIH1;COMP;CD247;KCTD11;CARD11;DNM1L;PNPT1;PYCARD;PRF1;ZC3H12A;BEND3;BLM;ISG15;RRM2;TP73;TWNK;UGDH;KCND3;KCNA7;OSBPL2;ECT2;RRM1;SOD2;TK1;LRRC8D;TRIM72;FARSB,GO:BP
GOBP_APPENDAGE_MORPHOGENESIS,0.00253590641252022,0.0157966513404749,0.431707695803346,-0.372470222476148,-1.60530683171942,137,SP9;ALDH1A2;ALX4;AFF3;TGFB2;EN1;TTBK2;DYNC2H1;ZBTB16;OSR2;ASPH;TULP3;WNT3;FBXW4;BMP4;HOXA11;SP8;RARB;DKK1;NOTCH2;BMPR1A;TWIST1;LRP5;IFT140;PLXNA2;SKI;IFT122;FRAS1;ALX1;LARGE1,GO:BP
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.00370625463978651,0.0158295174802097,0.431707695803346,0.632777571798446,1.84699107230272,20,PLBD1;PLA2G2F;PLA2G4B;PLA2G4D;PLA2G4E;PLA2G3;PLA2G4F;PLA2G2A;LPCAT3,Reactome
REACTOME_ION_HOMEOSTASIS,0.00369711116701225,0.0158295174802097,0.431707695803346,-0.486844116791044,-1.68955635216564,48,CASQ2;PLN;SLC8A3;STIM1;KCNJ11;FXYD2;TRPC1;ATP1A2;ASPH;ATP2B2;CAMK2A;CAMK2D;FXYD1;ITPR3;FXYD6;ATP2A3;RYR2;ATP2B4;CAMK2B;ABCC9,Reactome
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,0.00254556507468066,0.0158365397548867,0.431707695803346,-0.605716101688958,-1.82894323172904,24,MYOCD;TGFB2;EFNB2;MEF2C;FZD7;BMP4;GPER1;DKK1;HEY2;WNT3A,GO:BP
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.00256190168199519,0.0158772632903268,0.431707695803346,-0.424632027659467,-1.65980352077479,79,NLGN3;GRIK5;CACNG4;GRIN2A;KCNJ8;TSHZ3;MEF2C;GRIA1;IQSEC2;GRIK3;LRRK2;ATP1A2;GRIK4;GRIK2;GRIA2;GRIN2C;GRIA4;ALS2;DKK1;HTR2A;GRID1;CLSTN3;FXR1;NR3C1;SLC17A7;NLGN1;OPHN1;UNC13C;NRXN1;CNIH3,GO:BP
GOBP_CELL_SUBSTRATE_ADHESION,0.00256083606101804,0.0158772632903268,0.431707695803346,-0.294588600153097,-1.40116983462457,339,SORBS1;BCL6;CAMSAP3;COL17A1;AGR2;RAB40C;KANK1;ITGA8;CD34;LAMB4;PKP2;MERTK;PLPP3;LAMC3;SDC4;RAC3;EFEMP2;ITGB1;ACER2;ARHGAP6;ANGPTL3;NTN4;PTK2;EPHB3;EFNA1;VIT;FAM107A;VWA2;ITGB1BP1;LYVE1,GO:BP
GOBP_LIPID_LOCALIZATION,0.00256007255603971,0.0158772632903268,0.431707695803346,0.275994498435771,1.3875248889835,378,PLA2G2F;SYK;TMEM30B;FABP5;SPNS2;NOS2;REN;ATG2A;SLCO4A1;ABCG1;CROT;TNF;GM2A;PLA2G3;DBI;GLTP;CIDEB;NFKB1;PCSK9;CARD6;RFT1;APOL6;PTGES;ZC3H12A;SPP1;PLSCR1;PITPNA;CRABP2;ATP8B1;OSBPL2,GO:BP
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,0.00257462968165763,0.0158809111013327,0.431707695803346,0.574630201306835,1.87817733455893,27,CHI3L2;PGLYRP2;PGLYRP4;CEMIP;HYAL4;HMMR;PGLYRP3;CD44,GO:BP
GOBP_FAS_SIGNALING_PATHWAY,0.00257554755579682,0.0158809111013327,0.431707695803346,0.760459522466201,1.85807217410319,10,IL7R;IL2RG;SP100,GO:BP
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,0.0025716890243496,0.0158809111013327,0.431707695803346,0.492304325878716,1.75940801106012,42,CD28;TNF;AURKA;SMPD3;UBE2C;NUSAP1;CDC23;CDC20;DLGAP5;SKA1;PLK1;SKA3;NUP62,GO:BP
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,0.00257270197739991,0.0158809111013327,0.431707695803346,0.428388131711029,1.66853154928656,64,PTPRC;IL2RG;RAB27A;NCKAP1L;CFB;SFTPD;PYCARD;CLEC7A;STAT3;CD47;SIRPA;LYAR;SIRPG;IL15RA;FCGR1A;FCGR2A;CCL2;FCN1;PLCG2;C2;RAB31;CD36;DOCK2;FCER1G;FPR2;CALR;RAP1GAP;TREM2;LMAN2;PTX3,GO:BP
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.00373511990198912,0.0159032589615748,0.431707695803346,0.340688848098491,1.52925363310186,147,IFIH1;USP17L1;CCNA2;CYLD;POLB;BIRC3;CDC25A;RUVBL1;CDC20;USP18;CLSPN;PSMD11;PSMA3;PSMD2;VDAC1;SKP2;PSMB2;PSMD6;USP28;USP17L3;PSMA5;PSMD12;PSMD1;PSMA6;VDAC2;IDE;PSMC1;PSMA4;TOMM70;USP16,Reactome
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.00376434493730714,0.0159780709258455,0.431707695803346,0.656527594803272,1.83418613931149,17,NFKB1;NKIRAS2;MYD88;ZBP1;CHUK;DHX9;TLR3;NFKBIB;RIPK3;IKBKB;IKBKG;RELA,Reactome
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.00378364742808831,0.0160104340244107,0.431707695803346,0.514632964877234,1.77002102011649,38,SYK;STAT1;IL2RG;LGALS9;IL2RA;IL21R;STAT3;CSF2RA;HAVCR2;IL15RA;LCK;CSF2RB;JAK3,Reactome
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.00262226513257301,0.0161485061645161,0.431707695803346,0.355573511304851,1.55220775506464,134,MED8;WDR43;INTS14;INTS9;NELFCD;EAF1;INTS12;PPP2CA;EZH2;GLYR1;TOX4;POLR2H;MED31;POLR2B;MED4;RNF168;EPOP;ZMYND8;WDR82;TCERG1;LEO1;IWS1;INTS13;ELOF1;PPP1CA;INTS8;USP15;SUPT6H;LARP7;CTR9,GO:BP
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,0.00384938628591363,0.0161886766809435,0.431707695803346,0.539373482502967,1.79112710707343,33,NOS2;ATP6V1B2;CYBB;RAC2;ATP6V1C2;ATP6V1G1;ATP6V1C1;ATP6V1A;ATP6V0D1;NCF2;ATP6V1D;ATP6V1F;ATP6V0C;ATP6V0A1,Reactome
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.00384329250302795,0.0161886766809435,0.431707695803346,-0.431636137793348,-1.5976247607747,63,KCNB1;GNB1;PLCB1;KCNJ11;CACNA2D2;GNG7;GNG12;ADRA2C;ITPR3;CACNA1A;ADCY5;ADCY6;CHRM3;CACNB2;GNG11;VAMP2;GNG2;CACNA1C;RAPGEF3;AKAP5;PRKAR2B;ADCY8;GNA11;GNAS;ITPR2;ADRA2A;GNB3;PRKCA,Reactome
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.00263459650979258,0.0162039342858924,0.431707695803346,-0.442753442539755,-1.66801776748528,65,MYOCD;ITGA8;HES1;FOXO4;NFATC1;MEF2C;EFEMP2;HEY1;PRDM6;GATA6;BMP4;PDCD4;GPER1;MECP2;SGCB;HEY2;NOTCH2;PDGFB;CFD;ZEB1;TBX18;NFATC4;KIT;C3;SIRT1;RAMP2;NOTCH4;TMEM204;NFATC2;PITX2,GO:BP
GOBP_DNA_DAMAGE_TOLERANCE,0.00266065549440991,0.0163435466923033,0.431707695803346,0.498114070630721,1.73133476109418,37,POLD3;POLE2;PCNA;PCLAF;POLD2;DTL;BRCA1;POLQ;RAD18;POLDIP2;UBE2A;REV1;USP43;VCP;SPRTN;UBE2N;POLD1;MAD2L2;UBE2V2;UBE2V1;UBE2NL;MSH2,GO:BP
GOBP_NEURON_PROJECTION_EXTENSION,0.00266462751880076,0.0163473050176112,0.431707695803346,-0.36063387517166,-1.56460728877684,149,NLGN3;CPNE9;ISLR2;ALCAM;DCLK1;RYK;NRN1;TMEM108;SYT17;CPNE5;FLRT1;ITGB1;CPNE8;MAPT;RTN4;SLIT1;GDI1;EDN2;RTN4R;EIF2AK4;WNT3;APOE;FN1;CDH4;SEMA3G;PLXNA3;NTN1;DDR1;MAP1B;L1CAM,GO:BP
REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,0.00393352504836875,0.0164919352945369,0.407017918923954,0.579023987780777,1.78335182224095,24,PML;IFIH1;TRIM25;STAT2;IKBKE;LEO1;HSP90AA1;CLEC5A;CTR9;HSP90AB1;DDX3X,Reactome
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,0.00270229443147584,0.0165575093313979,0.431707695803346,0.602415181063517,1.89608783026375,23,OAS1;LGALS9;OAS3;MEFV;LILRB4;SIRPA,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM,0.00272304973240522,0.0166494041660788,0.431707695803346,0.713385324427829,1.92258632521993,13,CCT5;CCT2;CCT6A;CCT8;DKC1;TCP1;CCT3;CCT7;LARP7;WRAP53;CCT4,GO:BP
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.00272413683786202,0.0166494041660788,0.431707695803346,0.417469618246301,1.67194330389402,77,SRSF2;SRSF3;RBM47;PTBP1;HNRNPM;SFPQ;RBM25;KHDRBS1;THUMPD2;WTAP;SRSF6;RBM8A;DHX9;SRSF1;STRAP;SRSF9;RBM19;HNRNPA1;HNRNPL;THRAP3;SRSF4;RBM17;ESRP2;HNRNPU;RBM4;SRSF7;SCNM1;TRA2B,GO:BP
GOBP_LEARNING_OR_MEMORY,0.00273040248999289,0.0166667604941222,0.431707695803346,-0.313972803818034,-1.44457187520119,240,NLGN3;NPTX2;PLN;JPH4;PLCB1;NTRK2;FOXO6;CSMD1;SLC8A3;ITGA8;NRXN2;ASIC1;KCNK2;GRIN2A;EN1;ARMCX5-GPRASP2;LMX1A;KCTD16;GATM;MEF2C;GRIA1;PIANP;ITGB1;MAPT;ATP1A2;PAK5;ARL6IP5;PJA2;EIF2AK4;CRTC1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,0.00273775830494609,0.0166907194906801,0.431707695803346,-0.755180636136113,-1.79061480157171,10,MYOCD;MEF2C;BMP4;PRKG1;ADIPOQ;TPM1,GO:BP
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,0.00404127989106063,0.0168407134670034,0.407017918923954,0.713940399217475,1.86162286019279,13,NOS2;RAB5A;KPNB1;VPS33B,Reactome
REACTOME_SARS_COV_1_HOST_INTERACTIONS,0.00402945054666136,0.0168407134670034,0.407017918923954,0.382860738479214,1.59279015754284,94,NMI;IFIH1;KPNB1;KPNA2;TRIM25;SFTPD;PYCARD;NFKB1;RPS26;FKBP1A;TBK1;IRAK2;TRAF3;NPM1;YWHAB;IKBKE;RUNX1;PPIH;CASP1;YWHAE;YWHAG;TLR7;PPIA,Reactome
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.00277510169528909,0.016897208695346,0.431707695803346,0.369656924662627,1.57155558085945,113,CCR7;S100A7;CXCL13;CXCL17;LGALS9;KLRK1;NCKAP1L;DNM1L;CXCL10;KLRC4-KLRK1;WNT5A;C1QBP;RAC2;SLAMF1;LYN;GPSM3;CCR1;CCL5;OXSR1;MAPK3;ADAM17;SLAMF8;LGMN;CCL2;TNFSF14;CD74;CCL19;IL23A;RAC1,GO:BP
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.00280973943288486,0.0170867279262311,0.431707695803346,0.522317863179624,1.80764138369826,36,KDM1A;UMPS;CTPS1;DHFR;TYMP;GDA;MTOR;APRT;DHFRP1;GART;TYMS;HPRT1,GO:BP
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.00413869604591414,0.0171944008452978,0.407017918923954,0.580713574727222,1.7766176394834,23,NELFCD;POLR2H;POLR2B;SUPT4H1;POLR2F;NELFE;CTDP1;POLR2E;POLR2J;POLR2G;NCBP2;NCBP1;POLR2I;GTF2F1;POLR2C;NELFA;POLR2D;POLR2L,Reactome
GOBP_ELASTIC_FIBER_ASSEMBLY,0.00283358437003628,0.0172102221725674,0.431707695803346,-0.725865689160488,-1.76400061840835,11,EFEMP2;LOX;MYH11;LTBP4;TNXB;FBLN5;MFAP4;COL3A1;EMILIN1,GO:BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,0.00285634587315233,0.0173268362504814,0.431707695803346,0.580197642235539,1.88904066375255,26,BRIX1;NOP2;RPF2;MRTO4;FASTKD2;MRM2;EIF6;MRM3;MTG1;BOP1;DDX28;TUFM;NDUFAB1;MTG2;RRS1;MALSU1,GO:BP
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.00287916800886243,0.0174435272267942,0.431707695803346,0.366392656715156,1.56294785979049,120,NMI;NOD2;PTPN22;KDM1A;FANCI;LAPTM5;UBE2C;BIRC3;TOLLIP;ZC3H12A;DCUN1D3;CDC20;TANK;NPM1;GNL3;CENPS;TBC1D7;HSPA5;SKP2;UBA2;AIMP2;FBXO4;DCUN1D5;DERL1;UBE2S;WBP1L;DNAJA3;CDKN2A;RBX1;UBE2L3,GO:BP
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.00495354386416276,0.0175802243022247,0.407017918923954,-0.573773893245177,-1.77513436901957,25,CBS;DMGDH;AOC3;SHMT1;GATM;AMT;MAOA,KEGG
GOBP_NEURON_MIGRATION,0.00291181450435067,0.0176193750791866,0.431707695803346,-0.353316778960371,-1.54502891637719,159,CHL1;GATA2;FILIP1;APBB2;MATN2;SH3RF1;NTRK2;PAX6;ASTN1;DCC;ASTN2;MEF2C;DRGX;PHACTR1;CAMK2A;GATA3;FGF13;AXL;DCX;BBS1;SATB2;PRKG1;PLXNA3;NDNF;NTN1;ULK4;NTNG2;FYN;KIF26A;GAS6,GO:BP
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY,0.00294377091979051,0.0177906155587339,0.431707695803346,0.452730238914312,1.73003773056445,57,SYK;MYO1G;NOS2;CD247;MAPK8;FCMR;PLD2;FCGR3A;PRKCQ;LYN;LCK;FCGR1A;FCGR2A;NR4A3;VAV1,GO:BP
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,0.00295244918056734,0.0178209246444915,0.431707695803346,0.642119164371588,1.87930677248768,18,DTX3L;MAD2L1;UBE2C;CDC20;FBXO5;UBE2S;CDKN2A;FEM1B;ARRDC3,GO:BP
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT,0.00297849774215524,0.0179558754839966,0.431707695803346,-0.371173431169082,-1.56069730422297,118,HOXB5;ALX4;IRX5;TBX1;DSCAML1;DMRT2;RBP4;SULF2;HOXD1;OSR2;HOXA5;TULP3;HOXC6;BMP4;SATB2;WNT9A;HOXA11;PDGFRA;HOXC5;TBX15;TWIST1;SIX4;ZEB1;SLC2A10;CDK20;IFT140;HOXB3;TGFBR2;ALX1;HOXD3,GO:BP
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.00298273066492131,0.0179591394614383,0.431707695803346,0.366664568697696,1.55168361528784,109,BID;STAT3;PPIF;HK2;TOMM22;TIMM8B;MAIP1;HIP1R;PMAIP1;BCL2L11;DNAJC11;TOMM40;OPA1;ARHGAP11B;AP3B1;IMMT;SLC25A5;HSPA9;TOMM6;TMEM14A;TIMM10;BNIP3L;VDAC2;AGK;TOMM5;LETM1;TOMM70;MTX2;AFG3L2;BAK1,GO:BP
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,0.00300017930588829,0.0180277681417334,0.431707695803346,0.59954591023738,1.88705686679173,23,CD28;PTPRC;ATAD5;TFRC;NSD2;MLH1,GO:BP
GOBP_SKELETAL_MUSCLE_CONTRACTION,0.00300154001948696,0.0180277681417334,0.431707695803346,-0.490430411167618,-1.71892684622106,45,TNNT1;TNNC2;MYH14;STAC;SLC8A3;TNNT3;SCN4A;TNNI1;CA3;TNNC1;SYNM;PRKD1;REM1;DMD;ADGRD1;GSTM2;TNNI2;CHRNG;DDIT3;CHRNB1;CCDC78;C12orf57;DMPK;TCAP;EEF2;GNAS,GO:BP
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,0.0030224667341267,0.0181310735653839,0.431707695803346,0.60897076147746,1.90279297993335,22,LGALS9;KPNA2;TRIM21;TMPRSS4;SMPD1;TRIM38;P4HB;FURIN;CD209,GO:BP
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,0.00303620521928182,0.0181910571327661,0.431707695803346,0.754412354617689,1.84329679950466,10,CCR7;NOD2;PYCARD;CD74;CCL19;FAM3D,GO:BP
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.00441422493657092,0.0182836930152228,0.407017918923954,0.359713229581202,1.5532640720751,117,PARP14;PARP9;NUDT8;PARP4;PARP8;THTPA;MTHFD1;SLC52A3;PNPO;DHFR;NAMPT;VNN2;VNN1;TCN1;CD38;SLC5A6;PRSS3;MTRR;SLC23A2;MTHFR;MTHFD2;NAPRT;MCCC1;PCCA;MCCC2;COASY;SHMT2;ABCC1;RFK;PANK2,Reactome
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,0.00443265831812416,0.0183047426329766,0.407017918923954,0.679447850336892,1.80834366238558,14,FEN1;CCR5;XRCC5;HMGA1;PPIA;XRCC4;LIG4;CXCR4;CD4;XRCC6;LIG1;KPNA1;BANF1,Reactome
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.00445955017192881,0.0183604903474907,0.407017918923954,0.443237541387512,1.67161944332309,56,TP73;PSMD11;PSMA3;PSMD2;CBFB;RUNX1;PSMB2;PSMD6;PSMA5;PSMD12;PSMD1;PSMA6;PSMC1;PSMA4;PSMC2;CDK7;MNAT1;PSMA2;PSMC4;PSMD14;PSMD7;PSMC5;PSMA7;PSMC3;PSMC6;PSMB3;SEM1;PSMB5;PSMB6;PSMB4,Reactome
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.00307110705585152,0.0183775348422111,0.431707695803346,0.388815762376858,1.59560182490973,90,DTX3L;PARP9;PYHIN1;MAPK14;ZC3H12A;CCT5;CCT2;PINX1;ECT2;TFRC;CDK1;NPM1;CCT6A;PLK1;RAN;CCT8;SIGMAR1;TCP1;CACNB4;CCT3;CDKN2A;LIMK2;HSP90AA1;LAMTOR5;CCT7;LARP7;BAG3;PIK3R2;ZPR1;SESN2,GO:BP
REACTOME_DEFENSINS,0.00448540595910429,0.018411651406982,0.407017918923954,0.753154102816884,1.81583517712065,10,DEFB4B;DEFB103B;DEFB4A;PRSS3;TLR2;TLR1;CD4;CCR2,Reactome
GOBP_MITOCHONDRIAL_RNA_PROCESSING,0.00312784441369789,0.0186940578287964,0.431707695803346,0.55213170264145,1.81830886752655,28,PNPT1;SUPV3L1;LRPPRC;TRMT10C;FASTKD2;METTL8;HSD17B10;PUS1;TRUB2;TBRG4;MTO1;ELAC2;FASTKD1;RPUSD4;FASTKD5;SLIRP;FASTK;FASTKD3,GO:BP
REACTOME_SPHINGOLIPID_METABOLISM,0.00458492669002191,0.0187639835582688,0.407017918923954,0.379716050539748,1.57912688388503,98,ARSF;STS;SPNS2;FUT2;GM2A;SPTSSA;SMPD3;SPTLC2;NEU2;SMPD1;GBA2;CTSA;FUT1;ALDH3B2;ARSB;GLB1L3;M6PR;UGCG;VAPA,Reactome
KEGG_GNRH_SIGNALING_PATHWAY,0.00544898099792103,0.0189666453966097,0.407017918923954,0.385585506965601,1.6055164626631,88,PLA2G2F;PLA2G4B;JMJD7-PLA2G4B;CALML5;PLA2G4E;PLA2G3;CALML3;MAPK14;MAPK8;MAP2K3;CALM1;MAPK7;PLD2,KEGG
GOBP_MACROAUTOPHAGY,0.00322860662265128,0.0192726027229429,0.431707695803346,0.276316921677938,1.38736450218242,364,HMOX1;RAB5A;NOD2;ATG2A;DNM1L;SPTLC2;ATP6V1B2;MAPK8;VPS33B;MTOR;TBK1;HK2;CALM1;ARL8B;WIPI1;ULK3;VAMP8;ATP6V1C2;CUL1;WIPI2;PGAM5;ATG3;VDAC1;VPS33A;PIM2;ATP6V1G1;ATG13;ATP6V1C1;ATP6V1A;ATG4D,GO:BP
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.00473623721299226,0.0193255393422988,0.407017918923954,0.318655544439668,1.48309777561163,178,PARP14;PARP9;AKR1B10;NUDT8;PARP4;PARP8;HPDL;THTPA;GCH1;MTHFD1;SLC52A3;LRP8;PNPO;DHFR;COQ4;CALM1;NAMPT;VNN2;VNN1;TCN1;CD38;SLC5A6;PRSS3;MTRR;SLC23A2;BCO2;MTHFR;MTHFD2;NAPRT;MCCC1,Reactome
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,0.00325304021243046,0.0193946576390615,0.431707695803346,0.49297133103548,1.81118695107319,46,CD28;PTPRC;IL2RG;TNF;ATAD5;SASH3;TFRC;NSD2;MLH1;CD37;EPHB2;TLR9,GO:BP
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.00478015607920471,0.0194468664231147,0.407017918923954,0.465918232566534,1.71371654461974,51,WNT5A;PSMD11;PSMA3;PSMD2;PSMB2;PSMD6;PSMA5;PSMD12;PSMD1;PSMA6;PSMC1;PSMA4;PSMC2;PSMA2;PSMC4;PSMD14;PSMD7;PSMC5;PSMA7;FZD5;PSMC3;PSMC6;PSMB3;SEM1;PSMB5;PSMB6;PSMB4;PSMA1;PSMD13;PSMB7,Reactome
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,0.00481460114679973,0.0195290478469303,0.407017918923954,0.673370393925474,1.82679128738787,15,CCNB1;CCNA2;CHEK1;CDK1;CDC25C;YWHAB;YWHAE;YWHAG;YWHAZ;CHEK2;YWHAQ;SFN,Reactome
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS,0.00328416978384128,0.0195562864117354,0.431707695803346,0.404820647750021,1.61287675228021,75,IL7R;IDO1;HSH2D;LGALS9;DOCK8;AURKB;IL2RA;WNT5A;PRKCQ;CASP7;LYN;ADAM8;BCL2L11;DFFA;CD3G;CCL5;FASLG;NFKBIZ;JAK3;DNAJA3;FADD;CD274;TRAF3IP2;FOXP1;CD74;NOC2L;ARG2;BAK1;TNFRSF21,GO:BP
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,0.00485499202917088,0.0196347907728415,0.407017918923954,0.451781495733177,1.67625075797749,52,UBE2C;CCNA2;NFKB1;CDC23;RPS6KA1;STAT3;MAPK7;ANAPC1;CDC27;UBE2S;MAPK3;CDKN2B;CDK4;CDKN2A;ANAPC7;UBE2E1;ANAPC5;CXCL8;UBA52;RPS6KA3;UBE2D1;ANAPC11;RELA;ANAPC15;UBB;CDK2;ANAPC10;CDKN2D;CDKN1A;CEBPB,Reactome
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.00331337503043729,0.0197060752115861,0.431707695803346,-0.3748647492997,-1.57420672885687,117,KANK1;DCC;FIGNL2;RYK;HES1;NGEF;EFNB2;EPHA7;LRRK2;DPYSL3;RTN4;EFNA1;SLIT1;GDI1;RTN4R;WNT3;FGF13;APOE;SEMA3G;PLXNA3;NTN1;NR2F1;RGMA;DKK1;ADCY6;FAT3;WNT3A;RUFY3;PTPN9;PTPRS,GO:BP
GOBP_VACUOLAR_ACIDIFICATION,0.00333247200394762,0.0197472305715045,0.431707695803346,0.5172234464898,1.79001059010781,36,ATP6V1B2;CLN6;ATP6V1A;ATP6V0D1;DMXL2;CLN3;RNASEK;ATP6V1D;LAMP2;ATP6V1F;ATP6V0C;ATP6V0A1;CREG1;SNAPIN;PPT1;ATP6AP2;VMA21;GRN;ATP6V1H;ROGDI;SLC11A1;ATP6V0E1;ATP6V0B,GO:BP
GOBP_REGULATION_OF_CYTOKINESIS,0.0033276575703469,0.0197472305715045,0.431707695803346,0.401276343183771,1.63778519569709,87,PRC1;KIF23;AURKA;AURKB;CDC6;CDCA8;BIRC5;KIF20A;ECT2;CALM1;RAB11A;MYO19;PLK1;TEX14;KIF20B;RACGAP1;INCENP;KIF14;NUP62;KLHL21;BRCA2;E2F7;PKP4;RBX1;E2F8;DCAF11;PRPF40A;CDC25B;CUL4A;CIT,GO:BP
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.00333199749913994,0.0197472305715045,0.431707695803346,0.413096935540044,1.63040169419352,73,NT5C3A;UMPS;CMPK2;THTPA;CTPS1;DHFR;TYMP;MTOR;DTYMK;DHFRP1;TK1;MBD4;NME6;ENTPD5;TYMS;NME1;DCTPP1;TDG;NT5C;UCK2,GO:BP
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.00492948155601633,0.0198774094508776,0.407017918923954,0.420085900353503,1.64337336226189,70,HAUS8;AURKA;CEP78;CEP152;PLK4;NEK2;CDK1;PLK1;TPX2;DYNLL1;CKAP5;HAUS6;TUBG1;HAUS1;HMMR;YWHAE;YWHAG;HAUS5;MAPRE1,Reactome
