gene_name,n_ids,any_pc,any_lnc,gene_types,biotype
CRLF2,2,TRUE,FALSE,protein_coding,protein_coding
MIR3690,2,FALSE,FALSE,miRNA,other
RNA5SP498,2,FALSE,FALSE,rRNA,other
CSF2RA,2,TRUE,FALSE,protein_coding,protein_coding
IL3RA,2,TRUE,FALSE,protein_coding,protein_coding
SLC25A6,2,TRUE,FALSE,protein_coding,protein_coding
LINC00106,2,FALSE,TRUE,lincRNA,lncRNA
ASMTL-AS1,2,FALSE,TRUE,antisense,lncRNA
ASMTL,2,TRUE,FALSE,protein_coding,protein_coding
P2RY8,2,TRUE,FALSE,protein_coding,protein_coding
AKAP17A,2,TRUE,FALSE,protein_coding,protein_coding
ASMT,2,TRUE,FALSE,protein_coding,protein_coding
RP13-297E16.4,2,FALSE,TRUE,lincRNA,lncRNA
RP13-297E16.5,2,FALSE,TRUE,lincRNA,lncRNA
DHRSX-IT1,2,FALSE,TRUE,sense_intronic,lncRNA
ZBED1,2,TRUE,FALSE,protein_coding,protein_coding
DHRSX,2,TRUE,FALSE,protein_coding,protein_coding
MIR6089,2,FALSE,FALSE,miRNA,other
LINC00102,2,FALSE,TRUE,lincRNA,lncRNA
CD99P1,2,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
CD99,2,TRUE,FALSE,protein_coding,protein_coding
XG,1,TRUE,FALSE,protein_coding,protein_coding
GYG2-AS1,1,FALSE,TRUE,antisense,lncRNA
GYG2,1,TRUE,FALSE,protein_coding,protein_coding
ARSD-AS1,1,FALSE,TRUE,antisense,lncRNA
ARSD,1,TRUE,FALSE,protein_coding,protein_coding
ARSE,1,TRUE,FALSE,protein_coding,protein_coding
ARSH,1,TRUE,FALSE,protein_coding,protein_coding
RN7SL578P,1,FALSE,FALSE,misc_RNA,other
ARSF,1,TRUE,FALSE,protein_coding,protein_coding
RP13-824C8.2,1,FALSE,FALSE,processed_pseudogene,other
LINC01546,1,FALSE,TRUE,lincRNA,lncRNA
MXRA5,1,TRUE,FALSE,protein_coding,protein_coding
ASS1P4,1,FALSE,FALSE,processed_pseudogene,other
RNU6-114P,1,FALSE,FALSE,snRNA,other
RNU6-146P,1,FALSE,FALSE,snRNA,other
PRKX-AS1,1,FALSE,TRUE,antisense,lncRNA
PRKX,1,TRUE,FALSE,protein_coding,protein_coding
RP11-558O12.1,1,FALSE,FALSE,processed_pseudogene,other
RP11-706O15.1,1,FALSE,TRUE,lincRNA,lncRNA
RP11-706O15.3,1,FALSE,TRUE,lincRNA,lncRNA
RP11-706O15.5,1,FALSE,TRUE,lincRNA,lncRNA
RP11-706O15.7,1,FALSE,TRUE,lincRNA,lncRNA
RP11-706O15.8,1,FALSE,FALSE,processed_pseudogene,other
RP11-707P20.1,1,FALSE,TRUE,lincRNA,lncRNA
MTND6P12,1,FALSE,FALSE,processed_pseudogene,other
MTCYBP12,1,FALSE,FALSE,processed_pseudogene,other
RP11-555H23.1,1,FALSE,FALSE,processed_pseudogene,other
RP11-733O18.1,1,FALSE,TRUE,lincRNA,lncRNA
NLGN4X,1,TRUE,FALSE,protein_coding,protein_coding
MIR4770,1,FALSE,FALSE,miRNA,other
RP11-459A10.1,1,FALSE,FALSE,processed_pseudogene,other
VCX3A,1,TRUE,FALSE,protein_coding,protein_coding
RP11-1M18.1,1,FALSE,TRUE,lincRNA,lncRNA
RPS27AP17,1,FALSE,FALSE,processed_pseudogene,other
RP11-483M24.2,1,FALSE,FALSE,processed_pseudogene,other
MIR4767,1,FALSE,FALSE,miRNA,other
PUDP,1,TRUE,FALSE,protein_coding,protein_coding
STS,1,TRUE,FALSE,protein_coding,protein_coding
RP11-791N19.1,1,FALSE,FALSE,TEC,other
VCX,1,TRUE,FALSE,protein_coding,protein_coding
GS1-214D18.3,1,FALSE,FALSE,unprocessed_pseudogene,other
PNPLA4,1,TRUE,FALSE,protein_coding,protein_coding
RP11-692P14.1,1,FALSE,TRUE,lincRNA,lncRNA
MIR651,1,FALSE,FALSE,miRNA,other
VCX2,1,TRUE,FALSE,protein_coding,protein_coding
VCX3B,1,TRUE,FALSE,protein_coding,protein_coding
ANOS1,1,TRUE,FALSE,protein_coding,protein_coding
DRAXINP1,1,FALSE,FALSE,processed_pseudogene,other
FAM9A,1,TRUE,FALSE,protein_coding,protein_coding
GS1-542M4.3,1,FALSE,FALSE,processed_pseudogene,other
GS1-542M4.4,1,FALSE,TRUE,lincRNA,lncRNA
RP11-66N5.2,1,FALSE,FALSE,processed_pseudogene,other
RNA5SP499,1,FALSE,FALSE,rRNA,other
FAM9B,1,TRUE,FALSE,protein_coding,protein_coding
RP11-430A19.2,1,FALSE,FALSE,processed_pseudogene,other
GS1-519E5.1,1,FALSE,TRUE,lincRNA,lncRNA
RP11-126O22.1,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.2,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.3,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.4,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.5,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.6,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.7,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.8,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.9,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.10,1,FALSE,FALSE,processed_pseudogene,other
RP11-126O22.11,1,FALSE,FALSE,processed_pseudogene,other
TBL1X,1,TRUE,FALSE,protein_coding,protein_coding
GPR143,1,TRUE,FALSE,protein_coding,protein_coding
EIF5P1,1,FALSE,FALSE,processed_pseudogene,other
HMGN1P33,1,FALSE,FALSE,processed_pseudogene,other
SHROOM2,1,TRUE,FALSE,protein_coding,protein_coding
CLDN34,1,TRUE,FALSE,protein_coding,protein_coding
WWC3-AS1,1,FALSE,TRUE,antisense,lncRNA
WWC3,1,TRUE,FALSE,protein_coding,protein_coding
CLCN4,1,TRUE,FALSE,protein_coding,protein_coding
RP6-1O2.1,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-800P,1,FALSE,FALSE,snRNA,other
MID1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-120D5.1,1,FALSE,TRUE,lincRNA,lncRNA
HCCS,1,TRUE,FALSE,protein_coding,protein_coding
RP1-27C22.1,1,FALSE,FALSE,unprocessed_pseudogene,other
AMELX,1,TRUE,FALSE,protein_coding,protein_coding
MIR548AX,1,FALSE,FALSE,miRNA,other
AC002366.3,1,FALSE,FALSE,processed_pseudogene,other
ARHGAP6,1,TRUE,FALSE,protein_coding,protein_coding
GS1-590J6.2,1,FALSE,FALSE,processed_pseudogene,other
GS1-590J6.3,1,FALSE,TRUE,lincRNA,lncRNA
MSL3,1,TRUE,FALSE,protein_coding,protein_coding
FRMPD4-AS1,1,FALSE,TRUE,antisense,lncRNA
RPL17P49,1,FALSE,FALSE,processed_pseudogene,other
RP11-1J4.1,1,FALSE,FALSE,unprocessed_pseudogene,other
RN7SKP290,1,FALSE,FALSE,misc_RNA,other
FRMPD4,1,TRUE,FALSE,protein_coding,protein_coding
PRPS2,1,TRUE,FALSE,protein_coding,protein_coding
PSMA6P2,1,FALSE,FALSE,processed_pseudogene,other
MRPL35P4,1,FALSE,FALSE,processed_pseudogene,other
TLR7,1,TRUE,FALSE,protein_coding,protein_coding
TLR8-AS1,1,FALSE,TRUE,antisense,lncRNA
TLR8,1,TRUE,FALSE,protein_coding,protein_coding
TMSB4X,1,TRUE,FALSE,protein_coding,protein_coding
FAM9C,1,TRUE,FALSE,protein_coding,protein_coding
RP11-791M20.1,1,FALSE,TRUE,lincRNA,lncRNA
LINC02154,1,FALSE,TRUE,lincRNA,lncRNA
GS1-600G8.3,1,FALSE,TRUE,antisense,lncRNA
ATXN3L,1,TRUE,FALSE,protein_coding,protein_coding
GS1-600G8.4,1,FALSE,FALSE,unprocessed_pseudogene,other
LINC01203,1,FALSE,TRUE,lincRNA,lncRNA
GPX1P1,1,FALSE,FALSE,processed_pseudogene,other
RP11-1L9.1,1,FALSE,TRUE,lincRNA,lncRNA
RPL30P15,1,FALSE,FALSE,processed_pseudogene,other
MIR6086,1,FALSE,FALSE,miRNA,other
RN7SKP20,1,FALSE,FALSE,misc_RNA,other
EGFL6,1,TRUE,FALSE,protein_coding,protein_coding
TCEANC,1,TRUE,FALSE,protein_coding,protein_coding
RAB9A,1,TRUE,FALSE,protein_coding,protein_coding
TRAPPC2,1,TRUE,FALSE,protein_coding,protein_coding
OFD1,1,TRUE,FALSE,protein_coding,protein_coding
GPM6B,1,TRUE,FALSE,protein_coding,protein_coding
RP1-122K4.2,1,FALSE,TRUE,lincRNA,lncRNA
RP1-122K4.3,1,FALSE,TRUE,lincRNA,lncRNA
GEMIN8,1,TRUE,FALSE,protein_coding,protein_coding
GS1-257G1.1,1,FALSE,FALSE,processed_pseudogene,other
GLRA2,1,TRUE,FALSE,protein_coding,protein_coding
NPM1P9,1,FALSE,FALSE,processed_pseudogene,other
FANCB,1,TRUE,FALSE,protein_coding,protein_coding
MOSPD2,1,TRUE,FALSE,protein_coding,protein_coding
TPT1P14,1,FALSE,FALSE,processed_pseudogene,other
RP11-699A7.1,1,FALSE,FALSE,processed_pseudogene,other
ASB9,1,TRUE,FALSE,protein_coding,protein_coding
ASB11,1,TRUE,FALSE,protein_coding,protein_coding
PIGA,1,TRUE,FALSE,protein_coding,protein_coding
VEGFD,1,TRUE,FALSE,protein_coding,protein_coding
PIR,1,TRUE,FALSE,protein_coding,protein_coding
BMX,1,TRUE,FALSE,protein_coding,protein_coding
ACE2,1,TRUE,FALSE,protein_coding,protein_coding
GS1-594A7.3,1,FALSE,TRUE,antisense,lncRNA
GS1-594A7.5,1,FALSE,FALSE,processed_pseudogene,other
TMEM27,1,TRUE,FALSE,protein_coding,protein_coding
AC112497.1,1,FALSE,FALSE,pseudogene,other
CA5BP1,1,FALSE,FALSE,transcribed_unprocessed_pseudogene,other
INE2,1,FALSE,TRUE,antisense,lncRNA
CA5B,1,TRUE,FALSE,protein_coding,protein_coding
ZRSR2,1,TRUE,FALSE,protein_coding,protein_coding
AP1S2,1,TRUE,FALSE,protein_coding,protein_coding
RNU5F-7P,1,FALSE,FALSE,snRNA,other
SETP15,1,FALSE,FALSE,processed_pseudogene,other
GRPR,1,TRUE,FALSE,protein_coding,protein_coding
RP11-431J24.2,1,FALSE,TRUE,antisense,lncRNA
MAGEB17,1,TRUE,FALSE,protein_coding,protein_coding
RPL6P30,1,FALSE,FALSE,processed_pseudogene,other
RP11-759L5.2,1,FALSE,FALSE,processed_pseudogene,other
RN7SL658P,1,FALSE,FALSE,misc_RNA,other
MIR548AM,1,FALSE,FALSE,miRNA,other
S100G,1,TRUE,FALSE,protein_coding,protein_coding
CTPS2,1,TRUE,FALSE,protein_coding,protein_coding
SYAP1,1,TRUE,FALSE,protein_coding,protein_coding
RNU7-56P,1,FALSE,FALSE,snRNA,other
RPL12P49,1,FALSE,FALSE,processed_pseudogene,other
TXLNG,1,TRUE,FALSE,protein_coding,protein_coding
RBBP7,1,TRUE,FALSE,protein_coding,protein_coding
RNU4-6P,1,FALSE,FALSE,snRNA,other
RP11-716A19.3,1,FALSE,FALSE,processed_pseudogene,other
CBX1P2,1,FALSE,FALSE,processed_pseudogene,other
REPS2,1,TRUE,FALSE,protein_coding,protein_coding
CBX1P4,1,FALSE,FALSE,processed_pseudogene,other
MIR4768,1,FALSE,FALSE,miRNA,other
NHS-AS1,1,FALSE,TRUE,antisense,lncRNA
RP1-60N8.1,1,FALSE,TRUE,sense_intronic,lncRNA
RP3-389A20.5,1,FALSE,FALSE,processed_pseudogene,other
NHS,1,TRUE,FALSE,protein_coding,protein_coding
SCML1,1,TRUE,FALSE,protein_coding,protein_coding
RP3-389A20.2,1,FALSE,FALSE,processed_pseudogene,other
RAI2,1,TRUE,FALSE,protein_coding,protein_coding
RP1-272E8.2,1,FALSE,FALSE,unprocessed_pseudogene,other
RP1-272E8.1,1,FALSE,FALSE,processed_pseudogene,other
LINC01456,1,FALSE,TRUE,lincRNA,lncRNA
BEND2,1,TRUE,FALSE,protein_coding,protein_coding
TMSB10P2,1,FALSE,FALSE,processed_pseudogene,other
SCML2,1,TRUE,FALSE,protein_coding,protein_coding
GJA6P,1,FALSE,FALSE,processed_pseudogene,other
CDKL5,1,TRUE,FALSE,protein_coding,protein_coding
RS1,1,TRUE,FALSE,protein_coding,protein_coding
PPEF1-AS1,1,FALSE,TRUE,antisense,lncRNA
PPEF1,1,TRUE,FALSE,protein_coding,protein_coding
RP3-499B10.3,1,FALSE,FALSE,processed_pseudogene,other
HAUS1P2,1,FALSE,FALSE,processed_pseudogene,other
PHKA2-AS1,1,FALSE,TRUE,antisense,lncRNA
RN7SL48P,1,FALSE,FALSE,misc_RNA,other
PHKA2,1,TRUE,FALSE,protein_coding,protein_coding
ADGRG2,1,TRUE,FALSE,protein_coding,protein_coding
PDHA1,1,TRUE,FALSE,protein_coding,protein_coding
EIF5P2,1,FALSE,FALSE,unprocessed_pseudogene,other
MAP3K15,1,TRUE,FALSE,protein_coding,protein_coding
SH3KBP1,1,TRUE,FALSE,protein_coding,protein_coding
CXorf23,1,TRUE,FALSE,protein_coding,protein_coding
MIR23C,1,FALSE,FALSE,miRNA,other
MAP7D2,1,TRUE,FALSE,protein_coding,protein_coding
EIF1AX-AS1,1,FALSE,TRUE,antisense,lncRNA
