"collection","pathway","NES","ES","padj","pval","size","leadingEdge"
"GO:BP","GOBP_CELLULAR_RESPONSE_TO_STEROL",-1.77528719230494,-0.572302770409375,0.017811620770697,0.00383715806500114,21,"RORC;MLC1;PTCH1;CES1;INHBB;INSIG2;LRP6;RORA;INSIG1;SMO;GPR155;NFE2L1;DAG1"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",-1.63731374100481,-0.408420113632794,0.017811620770697,0.00383706362707309,61,"SDC4;TPM1;ARHGEF10;PFN2;FHOD3;SYNPO2;AMOT;MYOC;TAC1;RHOC;TACR1;LPAR1;FERMT2;RAPGEF3;ARHGEF15;SORBS3;RGCC;ITGB1BP1;SWAP70;TESK1;SMAD3;NRP1"
"GO:BP","GOBP_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS",1.799797996749,0.602882985435434,0.017811620770697,0.00384143708521255,20,"TYMP;UPP1;ENTPD7;NT5C3A;TDG"
"GO:BP","GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",1.75856033798486,0.519632588399664,0.017811620770697,0.00383903312776433,36,"SNRPD3;SNRPD1;EFTUD2;SNRPG;SNRPF;SNRNP40;PRPF4;TXNL4B;LSM2;CD2BP2;LSM4;LSM7;LSM5;LSM6;SNRPB;DDX23;DDX20;PRPF19;PRPF31;USP39"
"GO:BP","GOBP_NEUTRAL_AMINO_ACID_TRANSPORT",1.71203868278054,0.474635317661587,0.0178339704898194,0.00384989609839398,47,"SFXN1;SLC6A14;SLC7A11;SLC7A5;SLC38A7;SLC25A13;SLC36A1;SLC38A5;SLC6A15;ACE2;CTNS;SLC1A3;SFXN2;SLC38A9;SLC7A8;SLC36A4;SLC1A1;SLC6A17;SLC3A2"
"GO:BP","GOBP_ONE_CARBON_METABOLIC_PROCESS",1.82196546614299,0.584473942256494,0.017903186650474,0.00386887592153549,24,"SFXN1;TYMS;MTHFD2;MTHFD1L;AHCY;DHFRP1;MTHFD1;SHMT2;DHFR;MTHFR"
"GO:BP","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",1.80369944469239,0.50813188394729,0.017903186650474,0.00387579698758475,45,"LYN;CCR7;PLK2;SYK;IL12B;CD28;FCGR1A;RHBDF2;FUT7;MAPK14;PSMA1;FURIN;HCK;PRKAR2A;TREM2;LTA;IL10;TNF;PLA2G2D;YES1;FGR;SRC;FCER1G;MKRN2;PARK7"
"GO:BP","GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS",1.81800544149889,0.616523051476672,0.017903186650474,0.00387276804101357,19,"WNT5A;SLC7A11;RAB38;CDH3;CTNS;GIPC1;PMEL;TYRP1"
"GO:BP","GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION",1.84311206436906,0.752323235506721,0.0179123695653359,0.00388509464353235,10,"IQGAP3;RACGAP1;ECT2;ANLN"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_OSSIFICATION",-1.73685491503457,-0.459985982111474,0.0179123695653359,0.00388274295596682,47,"SLC8A1;ADRB2;OSR2;PTN;ADGRV1;BMP4;TAC1;ZBTB16;TACR1;BMPR1B;BMP6;OSR1;BMPR1A;RXRA;P2RX7;NELL1;ATRAID;GPM6B;ANO6;ACVR2B;TOB2;MEF2C;SMAD3;ACVR2A;PKDCC;TMEM119;WNT10B"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",1.73827156418922,0.522090647041221,0.0179181259348391,0.00388999918275225,33,"TAP2;ULBP2;RAET1G;IL12B;IL12RB1;RAET1L;RAET1E;IL23A;PTPRC;B2M;HLA-B;CD1B;HLA-DRA;ULBP3;FADD;HLA-A;HLA-F;HLA-C;HLA-H;PVR;HLA-E;HLA-G;XCL1"
"GO:BP","GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",1.84551068817744,0.711255469080568,0.017931623203195,0.00389658818841106,12,"OAS3;OAS1;IFIH1;CAMP;IFIT1"
"GO:BP","GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",1.7207345225416,0.498547437960968,0.0180403878648631,0.0039279946797446,41,"IMMT;MTX2;TIMM22;TIMM8A;TIMM8B;GHITM;DNAJC11;MAIP1;HSPA9;TMEM126A;MTX1;TIMM10;TIMM13;LETM1;TOMM70;APOO;OPA1;OXA1L;AFG3L2;SLC25A46;BCS1L"
"GO:BP","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",1.51074840513358,0.330132418368029,0.0180403878648631,0.00393126591301239,229,"IFI16;MYD88;LYN;GPR68;CCR7;IL17A;PLA2G3;DIAPH3;LTF;IL12B;IRF7;IL20;PPARGC1B;EPHA2;PTPN2;BATF2;SBNO2;CCL3;UBD;FARP2;NPM1;MYC;IL23A;GPR183;CASP8;MMP9;TM4SF19;JUNB;SPIB;SNX10"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",1.80763890670733,0.568003720214312,0.0180403878648631,0.0039279946797446,26,"S100A7;CCR7;S100A14;C1QBP;IL23A;CXCL8;RAC2;LBP;DNM1L;RAC1;CCL19;NCKAP1L"
"GO:BP","GOBP_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS",-1.87553407603218,-0.641415978103713,0.0180759887253537,0.00394271208883964,16,"STAR;CACNA1H;H6PD;CYP21A2;DKK3;NR5A2;NR3C1;CYP17A1;BMP5"
"GO:BP","GOBP_MESENCHYMAL_CELL_PROLIFERATION",-1.76542234019505,-0.468251068298199,0.0180842541939684,0.00395147367125928,44,"WNT2;NFIB;BMP4;FGFR1;IRS2;DCHS1;CHRD;OSR1;BMPR1A;PDGFA;GPC3;CTNNBIP1;TGFBR2;FGF9;DCHS2;TBX1;SMO;CTNNB1;WNT11;MSX1;SHOX2;ZEB1;FGFR2;HAND2;LRP5;KDR"
"GO:BP","GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS",-1.55327284849292,-0.358497425623974,0.0180842541939684,0.00395189476468887,95,"RORC;ACADL;SERPINA12;STAR;ASAH1;CES1;APOE;AGTR1;H6PD;EPHX2;GPR146;MBTPS1;DGAT2;FMO5;STAT5B;INSIG2;NR1D1;PDE8B;BMP6;ERLIN2;ABCA2;DKK3;RORA;NR5A2;INSIG1;NR3C1;FGF1;GAL;LHCGR;AGT"
"GO:BP","GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION",-1.53788100868932,-0.332048070876337,0.0181811817330799,0.00397678572084507,134,"ID4;SOX5;EMX2;WNT2;BBS1;DBX2;CDON;EGF;EPHB1;DIXDC1;NFIB;SLC16A2;FOXO1;PTN;LIMS2;GATA2;NDE1;POU3F3;FGFR1;DBN1;FGF13;NTRK3;ILK;CDH2;WDR47;SOX10;RORA;NUMBL;ELL3;PDE9A"
"GO:BP","GOBP_ISOPRENOID_METABOLIC_PROCESS",1.63055843994927,0.392506555815904,0.0182914139008485,0.00400462907888399,106,"AKR1B10;AKR1B15;CRABP2;LRP8;RDH16;PDSS1;SDR9C7;CYP27C1;ADH7;RDH12;UGT1A7;LDLR;NME1;PRMT3;CYP2S1;RDH10;UGT1A8;UGT1A9;DHRS9;UGT1A3;UGT1A1;ALDH1A3;SRD5A3;CYP2E1;CYP2C18;COQ2;DHRS7;SDR16C5;LIPA"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY",1.81255169331958,0.562607640477615,0.0183960062523673,0.004031281517046,28,"MYD88;KCNK6;GBP5;GBP2;PPP2CA;DHX33;PTPN22;CD36"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",1.79513045138689,0.601319485705106,0.0184114803793485,0.00403842917931026,20,"CD24;IL12B;IL2RA;IL12RB1;SLAMF1;IL23A;PYCARD;TNFSF9"
"GO:BP","GOBP_REGULATION_OF_BONE_MINERALIZATION",-1.57131869349189,-0.380398296644432,0.0184519438949577,0.00405106950234125,73,"ANKH;SLC8A1;ADRB2;OSR2;PTN;GREM1;ADGRV1;BMP4;NBR1;LTBP3;BMPR1B;MGP;BMP6;OSR1;BMPR1A;NOTUM;RXRA;P2RX7;NELL1;ATRAID;GPM6B;ANO6;TWIST1;ACVR2B;PTK2B;ENPP1;MEF2C;SMAD3;S1PR1;ACVR2A"
"GO:BP","GOBP_STRIATED_MUSCLE_ADAPTATION",-1.7353592060708,-0.487767912587867,0.0185140492565908,0.00406848215656974,36,"TNNC1;CAMK2B;KLF15;GSN;GATA6;MYOC;SMAD4;FOXO1;CAMK2G;TNNT1;IGFBP5;ATP2B4;PPARG;ASB2"
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION",1.73458253176026,0.520982644490023,0.0188546813725234,0.0041471835379678,33,"PLK1;FOXP3;BLM;C1QBP;POLQ;PARPBP;KMT5A;RMI2;UBQLN4;RTEL1;FANCB;HELB;MSH3;MLH1;MAD2L2;SENP3;PARP3;CSNK2A1"
"GO:BP","GOBP_POSTSYNAPTIC_DENSITY_ORGANIZATION",-1.68966036614528,-0.447040558364138,0.0189150280276837,0.00416431651537864,46,"NRXN3;NPTX1;TMEM108;OPHN1;NRXN1;FGFR1;CBLN1;NTRK3;CDH2;SHANK1;ITGB3;PTPRS;NRXN2;RELN"
"GO:BP","GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE",1.83550501915929,0.749218184557571,0.0189485404753224,0.00417556084744913,10,"BIRC5;CDCA8;CDK1;AURKB"
"GO:BP","GOBP_MEMBRANE_DOCKING",1.64367206591196,0.409376110555545,0.0189798373996724,0.0041863301834413,85,"STX6;ATP2A2;RALB;CPLX3;VMP1;NDRG4;PLEK;ESYT3;CALM1;RAB8A;YKT6;STX3;RIMS3;RAB7A;STX11;SNAP29;EXOC3;PEX26;EXOC2;VAMP8;MSN;ICAM1;STX4;UNC13A;BLOC1S6;CLN3;STX17;VAPA;VAMP3;STX19"
"GO:BP","GOBP_ODONTOGENESIS",-1.52038308991104,-0.342318712171743,0.0190233713118031,0.00420296917913934,109,"EDA;WLS;GLI2;CD34;LRP4;AXIN2;OSR2;FST;TUFT1;FOXC1;TSPEAR;EDAR;BMP4;PPARA;FGFR1;SCN5A;PITX2;CFTR;OSR1;BMPR1A;APCDD1;PDGFRA;AQP1;ASPN;GLI3;NFIC;WNT6;TBX1;SMO;CTNNB1"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",-1.65516378717219,-0.421836016223438,0.0190233713118031,0.00420369539495668,56,"EFNB2;BCL2;KIT;BMP4;PRKD1;MYOCD;HOPX;EFEMP2;CYP26B1;LAMC1;LAMB2;TBX1;GPER1;CAMK1;TRIM32;OLFM2;SHOX2;MAMSTR;WNT3A;LAMA2;MEF2C;NOTCH2;RBM24"
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",1.88237633674484,0.677508974638554,0.0191715633900434,0.0042450237401451,15,"CD274;ARG1;FOXP3;LILRB4;LAPTM5;LGALS9;CRTAM;CASP3;SCRIB"
"GO:BP","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1.82731549624089,0.745875377303288,0.0191715633900434,0.00424817748247035,10,"UBE2C;CDC20;MAD2L1;UBE2S;FBXO5;CDKN2A"
"GO:BP","GOBP_TETRAHYDROFOLATE_INTERCONVERSION",1.82836131314886,0.746302259843512,0.0191715633900434,0.00424817748247035,10,"TYMS;MTHFD2;MTHFD1L;MTHFD1;SHMT2;MTHFR"
"GO:BP","GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION",-1.80675171891646,-0.596280770763435,0.019252680177196,0.00427008025966375,20,"HOXC10;LONRF2;PTCH1;TCTN1;LMO4;ZC4H2;GLI3;IFT172;MDGA2;NFE2L1;DYNC2H1"
"GO:BP","GOBP_REGULATION_OF_VASCULAR_PERMEABILITY",-1.66132897047153,-0.436726108468166,0.0194664591232186,0.00432146654275899,48,"DDAH1;TACR2;AMOT;APOE;NPR1;PDE2A;TACR1;SLIT2;TRPV4;VEGFB;TJP3;AKAP12;FERMT2;BMP6;RAMP2;CTNNBIP1;ABCC8;PRKG1"
"GO:BP","GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS",-1.63359872537204,-0.408874747626355,0.0196100226762213,0.00435733823595288,60,"SCIN;SYT9;SYT8;TRPV6;SYN2;VAMP2;SYT17;KCNB1;ADRA2A;CADPS;TSPAN18;RIMS1;RASEF;SYT7;SYT1;CACNA1B;ORAI1;UNC13C;SYT15;RAB3GAP1;SYT6"
"GO:BP","GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_TRANSITION_ZONE",-1.74017257821365,-0.553437469673533,0.0197978244902254,0.00440310726267,22,"TCTN1;TMEM237;SPATA7;TCTN2;NPHP1;TMEM107;NPHP4;IQCB1;TMEM231;MAPK15"
"GO:BP","GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY",1.735076250504,0.515138490056448,0.0198831943595473,0.00443020776180896,35,"LYN;SYK;FCGR3A;LCK;FCGR1A;PLD2;CD247;MYO1G;CLEC4E;NOS2;FCGR3B;HCK;YES1;FGR;VAV1;FCGR2A;SRC;FCER1G"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION",-1.86701084903227,-0.661304898479408,0.0198831943595473,0.00442638745964239,14,"ARHGEF7;DMTN;PTK2;ACTA2;AKAP12;ITGB3"
"GO:BP","GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS",1.84311754604936,0.69161934954003,0.0199440082923066,0.0044483756384906,13,"PNP;GDA;UPP1;ENTPD7;XDH"
"GO:BP","GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",-1.53323149662226,-0.343811518428296,0.0199440082923066,0.00445189656637083,111,"INPP5A;ADRA1A;CHRM1;PRKCB;CCKBR;TACR2;PARD3;F2R;NRXN1;AGTR1;PLCH2;FFAR4;PRKD1;TAC1;PLCB4;PTH1R;DGKG;ADRA2A;TACR1;P2RY4;LPAR1;CHGA;GNB1;ANO1;PKD2;ESR1;ADGRG2;ADRA1B;PLPP1;GRID1"
"GO:BP","GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",1.46434909336179,0.314030826179343,0.0200461711918083,0.00447879156397268,272,"KYNU;RRM2;PNP;CTPS1;NAMPT;UPP1;STAT3;GART;PMM2;AMPD3;AK2;PGK1;TYMS;IDO1;NME1;ELOVL7;ATIC;UCK2;SLC25A13;CMPK2;VCP;ENO1;TK1;DTYMK;RRM1;MTHFD1;CMAS;UMPS;SDHB;NDUFA9"
"GO:BP","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1.50490903311819,0.330775905052351,0.0200476213534438,0.00448320608108027,223,"NFKBIZ;IFI27;LCN2;CASP7;TNFSF10;BCL2A1;TNFRSF10A;PSME3;HMOX1;IFI6;MCL1;BAK1;IL19;BIRC3;BID;BCL10;RNF34;TNFRSF10B;CASP8;PYCARD;BCL2L14;GSTP1;LTB;PML;IL1B;PPP2R1B;BRCA1;BAG3;PTPRC;FASLG"
"GO:BP","GOBP_HETEROCHROMATIN_ORGANIZATION",1.48452818183891,0.337157331443639,0.0200595110806635,0.00448995789746744,161,"LMNB1;EZH2;EPOP;TFDP1;HDAC1;CDK1;DNMT1;UHRF1;LMNB2;HELLS;CBX2;OIP5;ERI1;POLE3;BEND3;MTHFR;BRCA1;BAZ1A;TRIP12;ZNFX1;AEBP2;CDK2;SMARCA5;MIS18A;KDM2B;RB1;CDYL;DOT1L;LBR;MBD1"
"GO:BP","GOBP_PROTEIN_TARGETING",1.44354699983896,0.308077859246465,0.0201114305150227,0.00450568265772188,289,"CDK5R1;GBP5;RTP4;TCAF2;MICALL1;ZDHHC21;CEMIP;FZD5;YWHAQ;MTCL1;AP1S3;CWH43;EDEM1;HSPA8;TOMM5;NPEPPS;BID;TOMM22;TIMM17A;HSPA5;RAC2;ZFAND6;SRPRB;TIMM23;NEDD4;GOLGA7B;PML;TIMM8B;YWHAG;BAG3"
"GO:BP","GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS",1.55328815038108,0.366177735125232,0.0201710443061379,0.00452315398744042,130,"PNP;GDA;HK2;UPP1;STAT3;ENTPD7;NT5C3A;AMPD3;PGK1;TIGAR;PGAM1;XDH;LDHA;PGAM4;PFKFB2;NT5C2;ENO1;TPI1;MTCH2;HIF1A;PPP2CA;PKM;PDE8A;EIF6;ITPA;PRKAG1;LIPA;GAPDH;DHTKD1;HK3"
"GO:BP","GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_12",1.8231846472018,0.744189243413464,0.020216068279981,0.0045386443103234,10,"IL12RB2;IL12B;IL12RB1;P4HB;CD47"
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY",1.5387160574307,0.359051584705112,0.020216068279981,0.0045414999339439,136,"SERPINB13;PARP9;LYN;DTX3L;SERPINB1;MAD2L1;LTB4R2;NOLC1;RCC2;ADAR;NPM1;SFN;PPIA;ZFP36;PTPN22;PYCARD;SERPINB8;YWHAG;FBXO5;PTPRC;GNAI3;DUSP7;VPS25;GLA;CDKN2A;MIDN;GAPDH;RB1;ABCE1;TARBP2"
"GO:BP","GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION",-1.56049381777918,-0.377777717954981,0.0204874211101199,0.00460663906618082,73,"ATP1A2;DMD;SLC8A1;ADRB2;ADRA1A;JPH2;DSG2;CASQ2;CAV1;TMEM38A;SCN5A;PKP2;FGF13;PLN;CHGA;TRDN;HRC;ASPH;MYH7B;TNNI3K;ADRA1B"
"GO:BP","GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT",-1.7538960841202,-0.508900825170881,0.0206649200807738,0.00465076654745837,31,"HOXC10;GLI2;LONRF2;PTCH1;TCTN1;GATA2;LMO4;ZC4H2;GLI3;RELN;IFT172;PAX6;MDGA2"
"GO:BP","GOBP_NK_T_CELL_ACTIVATION",1.80198816802339,0.578065362947737,0.020679442692086,0.00466247381651807,24,"IL12RB2;ABCC1;IL12B;IL12RB1;LCK;MYC;IL23A;HSPH1;RASAL3;CLEC2D;LGALS9;CD44"
"GO:BP","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",1.80556274469558,0.579212062464451,0.020679442692086,0.00466247381651807,24,"CTPS1;ENTPD7;TYMS;NME1;UCK2;CMPK2;DTYMK;NME6;NME2P1;NME7;NME2;DCTPP1"
"GO:BP","GOBP_PANCREAS_DEVELOPMENT",-1.64592509663169,-0.413274951880001,0.0207116066020649,0.00467395162250231,59,"ALDH1A2;WLS;NKX6-2;GATA6;INSR;TCF7L2;WFS1;BMP4;HES1;CDH2;BMP6;SIDT2;NR5A2;GDF11;PAX6;SMO;CTNNB1;RFX3;NPHP3;ACVR2B;ZNF808;SOX4;BMP5;PROX2"
"GO:BP","GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",1.59442703247555,0.385434985110834,0.0208272953137259,0.00470430849057225,102,"CTPS1;STAT3;TYMS;NME1;UCK2;SLC25A13;CMPK2;VCP;ENO1;DTYMK;SDHB;NDUFA9;STOML2;NDUFB4;NDUFAB1;LIPA;NDUFB9;NDUFC1;TREM2;NDUFB3;ALDOA;NDUFV2;ADK;SDHD;NME6;VPS9D1;IMPDH1;NME2P1;NME7;NDUFA8"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",-1.52956486882447,-0.33025251050225,0.0208678693199403,0.00471779291329158,134,"COBL;EEF2K;DMD;CAMK2B;MAPRE3;NDNF;ZDHHC15;APOE;CBFA2T2;PTN;ATP1B2;MAGI2;APBB1;PRKD1;DPYSL3;FGFR1;GPC2;FYN;DBN1;NTRK3;LRRC7;TNN;AMIGO1;BMPR1A;NEGR1;CAMK1D;RAPGEF2;FZD1;RELN;RYK"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",1.58714063747742,0.387823259773938,0.0208678693199403,0.0047219887932695,98,"NOD2;UBE2C;CDC20;NMI;FANCI;UBE2N;BIRC3;SKP2;NPM1;BCL10;PTPN22;UBE2S;HSPA5;DERL1;AIMP2;CHFR;CENPS;UBE2L3;LAPTM5;MALT1;UBE2D1;KDM1A;UBE2V1;TBC1D7;PHF23;PDCD6;RBX1;CENPX;HSPBP1;FBXO4"
"GO:BP","GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS",-1.68161413303863,-0.484012615240361,0.0209202270703941,0.00473810488637777,33,"GLI2;OPHN1;NRXN1;CBLN1;TUBA1A;GLI1;RORA;ZNF365;TTC21B;SMO;TTLL1;LDB1;WHRN;TRNP1"
"GO:BP","GOBP_T_CELL_APOPTOTIC_PROCESS",1.70090597498862,0.463354355062377,0.0210407105036084,0.00476968564976717,51,"WNT5A;PRKCQ;CD274;IDO1;IL7R;IL2RA;JAK3;BAK1;HIF1A;PRELID1;BCL10;RIPK3;FASLG;ADAM8;DFFA;LIPA;CCL5;BCL2L11;DOCK8;LGALS9;BAX"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION",-1.86169412233214,-0.688093523618689,0.0210780717493914,0.00478245578153912,12,"EFNB2;BMP4;MYOCD;GPER1;TGFB2;WNT3A;MEF2C"
"GO:BP","GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM",1.64987237169076,0.435485207623888,0.0211843965778898,0.00481266540544673,62,"NFKBIZ;DEFB4A;DEFB103B;IL17A;LTF;IL17F;IL12B;LCE3A;LYZ;IL23A;PYCARD;RNASE7;CAMP;NOS2;HMGB2;B2M;IL6;TREM2;LBP;TSLP;TREM1"
"GO:BP","GOBP_T_CELL_CYTOKINE_PRODUCTION",1.68599467133784,0.493051517729723,0.0211843965778898,0.00481522501280743,38,"ARG1;FZD5;FOXP3;CD7;RSAD2;SLAMF1;SASH3;IL1B;LILRB4;MALT1;TBX21;B2M;IL6;DENND1B;TNFRSF1B;BTLA;TRAF2;HLA-A;HLA-F;NLRP3;SECTM1;CCR2;XCL1;IL1R1;MAP3K7;IL18R1"
"GO:BP","GOBP_CALCIUM_ION_TRANSPORT",-1.32550729350778,-0.256986023849731,0.021190452137244,0.00482092514446584,358,"CACNA2D2;CNGA1;SPINK1;ATP1A2;DMD;SLC8A1;BCL2;CAMK2B;LGALS3;RGS9;TRPV6;JPH2;MYLK;PRKCB;P2RX1;ADCYAP1R1;CASQ2;CRHR1;EGF;F2R;CACNB2;CAV1;ATP2B2;CACNA1H;WFS1;APP;SNCA;PLCH2;MICU1;PRKD1"
"GO:BP","GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT",-1.80277205841579,-0.70836946086347,0.0213030686058006,0.0048552392639623,10,"CD34;OSR1;PDGFB;PDGFRA;AQP1;LAMB2;RET;LGR4;PDGFRB"
"GO:BP","GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",-1.52795398152125,-0.35416953573299,0.0213030686058006,0.0048532557329494,92,"RORC;SERPINA12;SORBS1;PPP1R3B;LEPR;INSR;TCF7L2;PRKAG2;PPP1R3G;PPARGC1A;FOXO1;PPARA;DGAT2;ACACB;IRS2;IRS1;FBP1;PDK4;PPP1R3E;PDK2;RORA;SIK1;NR3C1"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",1.73183037726337,0.511734219274927,0.0213355835090546,0.00487135644697656,36,"CD28;FCGR1A;NSD2;EXOSC3;CD226;PTPRC;TBX21;TREM2;LTA;TNF;ATAD5;FCER1G;MLH1;MAD2L2;TFRC;HLA-E;PAXIP1;XCL1;HMCES;TNFSF4;STAT6;MSH2;TGFB1;NECTIN2"
"GO:BP","GOBP_SNRNA_PROCESSING",1.73244827534899,0.511916800432174,0.0213355835090546,0.00487135644697656,36,"USB1;PPP2CA;EXOSC3;INTS13;NOP10;DKC1;INTS7;INTS9;NHP2;METTL4;INTS14;TOE1;EXOSC4;EXOSC8;EXOSC9;EXOSC2;INTS5;INTS6;MEPCE;INTS12;INTS8;EXOSC5;INTS4;LARP7"
"GO:BP","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",1.72381627939675,0.511795441292695,0.0213386406526437,0.00487640839236093,35,"CTSC;LDLR;CST7;CCL3;MMP9;TTC1;IL1B;PTPRC;IL6;TREM2;TNF;CCR1;CCL5;GRN;PLCG2;TNFRSF1B;MAPK3;PTGS2"
"GO:BP","GOBP_CORTICOSTEROID_HORMONE_SECRETION",-1.7354452636627,-0.578588165680433,0.0214823693316909,0.00491809707205324,19,"CRY2;CRHR1;AGTR1;TAC1;BMP6;GALR1;GAL;AGT;SELENOM;WNK4;GHRL;CRY1;KCNQ1"
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",1.7747524448427,0.595418200404439,0.0214823693316909,0.00492240374606996,21,"PARP14;IL7R;SOCS3;PTPN2;BCL3;IL2RG;ADIPOR1;PTPRC;SOCS1"
"GO:BP","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",1.70565810046856,0.494179354738559,0.0214823693316909,0.00491822447832202,41,"TIMELESS;RUVBL1;RAD51AP1;SKP2;FUS;ACTR2;MRGBP;FANCB;ACTL6A;RNF8;PELI1;WAS;PARP1;WRAP53;RUVBL2;MORF4L2;ACTB;MEAF6;PRMT1;RNF126;YEATS4;PIAS4"
"GO:BP","GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH",-1.64127469825137,-0.418296234852712,0.0215696856211995,0.0049468122093916,56,"CACNA2D2;BCL2;ADRB2;BBS2;PTCH1;APP;ADRB1;STAT5B;DIO3;SOD1;GAMT;SPTBN4;NPY1R;GDF15;GHR;GNAS;ATP8A2;SMO;SOCS2"
"GO:BP","GOBP_MUSCLE_ADAPTATION",-1.50205040067765,-0.348353236368078,0.0215793174421302,0.00495410260532237,96,"TNNC1;CAMK2B;KLF15;ADRA1A;GATM;GSN;FBXO32;GATA6;MYOC;SMAD4;FOXO1;LMCD1;PPARA;CAMK2G;TNNT1;IGFBP5;SCN5A;ATP2B4;PDGFB;CASQ1;ADRA1B;MEF2A;PPARG;ASB2;PDE9A;MSTN;YY1;AGT;MYOZ1;PRKCA"
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT",-1.78064019474128,-0.531986795419758,0.0215793174421302,0.00495782726787157,28,"CRY2;EGF;APOE;PLA2R1;IRS2;APOC1;NR1H3;ITGB3;APOC2;ABCA2"
"GO:BP","GOBP_CARBOHYDRATE_CATABOLIC_PROCESS",1.51509243053367,0.343835562511281,0.0215960392067006,0.00496607553273853,168,"PGM2;GM2A;FUT1;HK2;PYGL;STAT3;FUT2;PGK1;TIGAR;PGAM1;GK;LDHA;NEU2;PGAM4;PFKFB2;ENO1;TPI1;GALE;MTCH2;FUT5;HIF1A;NUDT5;PPP2CA;GLB1L3;FUT6;PKM;EIF6;FUT7;GLYCTK;ATG3"
