"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"F7",-1.03844622127525,-0.10174418149856,-8.67156405256022,2.38259009991955e-15,9.09008710076632e-15,1.21198321927581e-15,24.0423260115206
"ZNF177",-1.05868409583657,-0.322155357769178,-8.67153410805593,2.38303285172607e-15,9.09036233081445e-15,1.21201991575584e-15,24.0724236159566
"KCNH1",1.42456136753319,-1.52900275841097,8.66676660255847,2.45457585053853e-15,9.35308939910036e-15,1.24704937086251e-15,24.2094732366356
"EIF4EP5",1.03173269073959,-1.33610540723694,8.66368148729655,2.50200449263071e-15,9.53085357901011e-15,1.27075070624584e-15,24.1646043555128
"RP11-286B14.1",-1.54702654259246,-2.26587077120638,-8.66355163028364,2.50402066417202e-15,9.53705261658562e-15,1.27157722522568e-15,24.2406097064961
"SCG3",-1.29788268268661,-1.71304171817325,-8.66328396395811,2.50818156547216e-15,9.55141708397783e-15,1.27349244267522e-15,24.1896205197054
"SELE",1.41088203165855,3.03063698928321,8.66311429294112,2.51082267317815e-15,9.5599904575774e-15,1.27463553237503e-15,23.6015954330148
"GAP43",-1.57456728322253,-0.289206511189599,-8.64786027712909,2.75990410353374e-15,1.04872080327615e-14,1.39826164610567e-15,23.9289880285381
"VTCN1",-1.37645890549001,1.41713532821091,-8.64382197755132,2.82985451790792e-15,1.07380370691902e-14,1.43170473412988e-15,23.6644161200591
"RPS3AP34",-1.37644429185247,-1.22106989211138,-8.6427922436855,2.84797113953255e-15,1.08017683795352e-14,1.44020204310221e-15,24.0126775610358
"RP4-669L17.8",1.1241772619996,-0.235115209024012,8.63954951353266,2.90577765137958e-15,1.10108009011337e-14,1.46807239303966e-15,23.8816872424274
"IL10",1.42448629961309,-1.83652057300627,8.62667874730364,3.14693215224608e-15,1.18951998505612e-14,1.5859894904194e-15,23.9934967844944
"CTD-3094K11.1",1.19838744334877,-1.96326413218618,8.61513851357217,3.37999259682801e-15,1.27466879481853e-14,1.69951857702699e-15,23.9314084968161
"KCND2",-1.40406509032222,-0.101080859499265,-8.61040600313456,3.48044989290135e-15,1.31194828604709e-14,1.74922340085464e-15,23.6723576427867
"WBSCR27",-1.54384801456962,-1.13959443169957,-8.60924441833978,3.50555651783913e-15,1.32120913136998e-14,1.76157090534302e-15,23.799515083128
"RP11-660L16.2",-1.20489989732455,0.903569152542919,-8.59085076372408,3.92794188639522e-15,1.47586639996173e-14,1.96777576586238e-15,23.4071293920322
"GPR15",2.52636598929451,-1.37323876707712,8.58450996075347,4.08495904186176e-15,1.53321921008088e-14,2.04424438785925e-15,23.7147500532675
"GAL",-4.04957339277136,1.81526327568664,-8.58369205778855,4.10566115259736e-15,1.54051792490298e-14,2.05397577963648e-15,23.323012268332
"HSD3B1",-3.84269123650917,-0.78935553473318,-8.57817224027654,4.24812323885794e-15,1.59226721886778e-14,2.12297322179457e-15,23.616052795122
"RP5-1024N4.4",-1.08018629322803,-1.64128135485688,-8.5691561535554,4.49144629631904e-15,1.68115664208933e-14,2.24148967617104e-15,23.6082560437971
"THSD7B",-1.39651032279461,-1.57408717935353,-8.56209232868397,4.69170351785618e-15,1.75423938850574e-14,2.33893105521769e-15,23.5596378967486
"CECR2",-1.02298969904169,0.851481010895315,-8.560318265935,4.74337446075794e-15,1.77328896164412e-14,2.36432989102878e-15,23.2258756014663
"TSPEAR-AS1",-1.48663199107175,-2.43174760342435,-8.55841730831134,4.79936824122031e-15,1.79312877716149e-14,2.39078235866086e-15,23.6138780542959
"ZCWPW2",-1.02124019905895,-1.0733873394655,-8.55837418112747,4.80064615765322e-15,1.79333306358389e-14,2.39105473417622e-15,23.4789648710085
"LINC01354",-1.59128776880598,-2.32928041447302,-8.55814241008525,4.80751963144357e-15,1.79562725019108e-14,2.39411357799034e-15,23.6049717643066
"SCN2A",1.90412364779821,-0.65388937810943,8.54666781078572,5.16030844445532e-15,1.92387970095151e-14,2.56511283952606e-15,23.3898813626355
"CNTN6",-2.01226517416991,-2.65615381371003,-8.53651037649221,5.49396878172478e-15,2.0451671919585e-14,2.72682570561745e-15,23.4979988846811
"TMEM27",-1.14243844404414,-1.74949531567269,-8.51152741911054,6.40851266397397e-15,2.37767355350104e-14,3.17015713470579e-15,23.2695115238412
"RP11-737O24.3",1.02792079844683,0.0393348677064785,8.50846441306962,6.5305606836889e-15,2.42149043763449e-14,3.228578278202e-15,23.0412957889321
"GPR65",1.11012303205047,0.659478110382179,8.50477238253759,6.68074179735723e-15,2.47605371419731e-14,3.30132760925876e-15,22.9308374304844
"PYDC1",1.19438696159477,2.45445554219626,8.5011982290782,6.82939134073123e-15,2.52961810337444e-14,3.37274512166959e-15,22.6741668776611
"LINC00173",-1.14008809930071,-0.385962461345107,-8.50005126032845,6.87778599917652e-15,2.54715891571496e-14,3.39613232354511e-15,23.0351809751153
"RP1-80N2.4",-1.29944388889464,-1.78247744232321,-8.49763199580591,6.98098197942107e-15,2.58420654982252e-14,3.44552801178713e-15,23.1891665572474
"KCNK5",-1.01428944408183,4.25486945084076,-8.49385481635521,7.14518121351721e-15,2.64419138209339e-14,3.52550591443809e-15,22.4210884739914
"NWD1",-1.42345320850487,-0.40741750134832,-8.47719462482103,7.91636313575555e-15,2.92032719196589e-14,3.89367836877946e-15,22.902304035287
"SVOPL",-1.11725995775605,-1.78696171458885,-8.47706580756501,7.92263670742271e-15,2.92176263959802e-14,3.89559225411741e-15,23.0645763513486
"LHCGR",-1.76768190333748,-2.34777602393126,-8.47667121890092,7.94188441469876e-15,2.92842063926234e-14,3.90446937903124e-15,23.114369614335
"RP11-6L6.2",-1.52070503522319,-1.87627038279725,-8.47248903761202,8.14876152577171e-15,3.00334819991177e-14,4.00437045276322e-15,23.0471309678979
"AC100830.3",-1.49295203430044,-2.63607283999093,-8.45471714486773,9.08917459257608e-15,3.34291909441755e-14,4.45712103846528e-15,23.0017187283513
"ZNF578",-1.33097016122546,-1.4402496186523,-8.4525081759946,9.21334438855864e-15,3.38807962762468e-14,4.51733367208898e-15,22.8804979300236
"C19orf18",-1.10701760636066,-1.83753719344846,-8.44199256237957,9.82790956996999e-15,3.60866715467401e-14,4.81144348446118e-15,22.8575382046173
"LINC00689",-1.17517017538129,-0.908619263119933,-8.43580840503757,1.02081459462786e-14,3.74212231012288e-14,4.98937952306773e-15,22.715321964073
"BHMT",-1.28251761482106,-2.47032193501816,-8.43130596067887,1.04941282705024e-14,3.84408569621989e-14,5.12532751956129e-15,22.8483325866347
"WNT6",-1.14875402860747,-0.698584525618862,-8.43101480504144,1.05128928733734e-14,3.85038429741828e-14,5.13372545774684e-15,22.6587294554544
"C2orf72",-1.85889829320771,0.152397145967343,-8.42602176343741,1.08399173467568e-14,3.96660439625914e-14,5.28868195923716e-15,22.5231369462161
"PCDH10",-1.4676442000976,-2.20273040895453,-8.42440402846148,1.09480219174973e-14,4.00496765984151e-14,5.33983177901674e-15,22.7861099275376
"ADAMTS16",-2.41506454229883,-1.57595557104097,-8.40767988155699,1.21302365879749e-14,4.42490248408461e-14,5.89973176075538e-15,22.6342454574363
"AC006538.1",-1.14800494746796,-2.28692993237164,-8.39653498859265,1.29875135060694e-14,4.72567469628943e-14,6.30075198198733e-15,22.6243242713164
"TPH1",-1.04709672903423,-0.904554736154686,-8.39235403991302,1.33243917810317e-14,4.8453770438124e-14,6.46035137294756e-15,22.4515335867374
"AC003090.1",-2.2398725262252,-1.75897158071085,-8.38856352884646,1.36372947239532e-14,4.95842817950079e-14,6.61108268922157e-15,22.5353554259825
"PCDH9",-1.10070482127858,0.455854897852165,-8.38800158457626,1.36842989127036e-14,4.97478114318652e-14,6.63288612999483e-15,22.2360721550877
"TRBV6-5",1.73201219771089,-2.49240745317346,8.38563284870349,1.38842061653923e-14,5.04521198258878e-14,6.72679171585863e-15,22.5909359355192
"LINC00472",-1.1498416224643,-1.40123189198701,-8.38147250045325,1.42423513180672e-14,5.17075774318461e-14,6.89418214172214e-15,22.4465193770556
"RP11-54O7.3",-1.36085865167044,-1.45519838575169,-8.37432541697356,1.48791290980332e-14,5.39475651909177e-14,7.19284017934965e-15,22.4103611435717
"C16orf89",-2.0834546728526,-0.656677883330463,-8.36983921387849,1.52931762556238e-14,5.54160182003163e-14,7.38862932701757e-15,22.2955763802106
"TRAV8-4",1.44254546497826,-2.46795691608346,8.36486459198771,1.57656738428495e-14,5.7102842294361e-14,7.6135339371923e-15,22.4613332064019
"B3GNT3",1.30703885321781,1.7911324685055,8.36206721592448,1.6037704132071e-14,5.80452717945163e-14,7.7391882600692e-15,21.9153040626298
"DKK1",-1.36208237536431,-0.514665109506937,-8.35933982702945,1.63074095817165e-14,5.89823872617606e-14,7.86413406182375e-15,22.2028836553567
"RP1-27K12.4",-1.39143476831803,-2.0423158936831,-8.35932739384065,1.6308649315446e-14,5.89823872617606e-14,7.86413406182375e-15,22.3800914186903
"KIF12",-1.3235063015915,-0.816039833746501,-8.35923607129051,1.63177581026808e-14,5.90066299192917e-14,7.86736634043589e-15,22.2417202003819
"TRAV17",1.34168152269707,-2.25056248466954,8.35890965197625,1.63503574234123e-14,5.91157970049317e-14,7.88192161085587e-15,22.408337872029
"LINC02175",-1.35996631774414,-1.98836034706504,-8.35652178500621,1.65908051789803e-14,5.99498039820314e-14,7.99311993599828e-15,22.3580574041802
"AADACL3",-5.95060602957072,1.40306341028144,-8.34846977812971,1.74277535573476e-14,6.28999322034463e-14,8.38646115038173e-15,22.0480616075049
"OVOS2",1.20938788104372,-0.748075874060305,8.3440056108702,1.79096779842082e-14,6.45537959730579e-14,8.60697115358826e-15,22.1583461311398
"TMEM163",1.20795639871149,-1.34188343806455,8.33455801874699,1.89735985457642e-14,6.8268215509829e-14,9.10221548931496e-15,22.1732495922165
"RIMS1",-1.69670090557583,-1.56282529434176,-8.33293109905365,1.91630348711851e-14,6.8939706559171e-14,9.19174553173092e-15,22.1753704423503
"PLCH1",-1.11470923889132,-0.870880917197695,-8.32906431567656,1.96208385099884e-14,7.05452839303718e-14,9.40581749931198e-15,22.0659471790316
"ANKRD24",-1.05240880759308,-1.23877382723205,-8.32398951724278,2.02381595850014e-14,7.26902296530845e-14,9.69180356230207e-15,22.0812658789734
"KRT8P41",1.37094184039975,-1.65122351602446,8.32286660559019,2.03773369123834e-14,7.31686897653257e-14,9.7555967493971e-15,22.1386206633092
"SIGLEC9",1.0190218161993,-0.202628879386667,8.32214931294281,2.0466736892693e-14,7.34789406475371e-14,9.79696256457988e-15,21.9476199041059
