"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"PCDHA10",-1.14072919216157,0.55717319845703,-10.9403884721057,1.04340060920122e-21,6.23447750121501e-21,8.31244192565346e-22,38.4653782955533
"C11orf71",-0.461571253255248,3.12581443247442,-10.9385301498285,1.05635364528291e-21,6.31033663212353e-21,8.41358506396532e-22,38.1559895435951
"RNF125",-0.567020936412992,3.64780383406597,-10.9373207602576,1.06486946300288e-21,6.35965867751024e-21,8.47934625050447e-22,38.0947062149456
"C1orf56",0.56892366961896,3.91500937443221,10.9369487767869,1.06750249777628e-21,6.3738318562455e-21,8.49824337943239e-22,38.0721976879817
"SAMD4A",-0.92236340830752,4.63977156594474,-10.9367852460194,1.06866208213732e-21,6.37920261636999e-21,8.5054042251685e-22,38.0084656977582
"SIM2",-1.74329557582101,-0.383777430865288,-10.9357836413525,1.07579184868276e-21,6.42020011301478e-21,8.56006627341403e-22,38.5487810539527
"DARS-AS1",0.638803523403989,1.63955792315686,10.9343636578111,1.08598116332759e-21,6.47943224862545e-21,8.63904060402957e-22,38.3007895235619
"FBXO21",-0.33953964000295,5.64593955622251,-10.9338876953765,1.08941800054909e-21,6.4983571783726e-21,8.66427325254576e-22,37.9362721234584
"LINC00886",-1.1877689165034,0.147100053794957,-10.9333666660563,1.09319269641328e-21,6.51928773586796e-21,8.6921800087443e-22,38.4688330890161
"RP11-307P22.1",1.24465662328237,-0.822149244263755,10.9331380445237,1.09485310359776e-21,6.52760255834853e-21,8.70326617899328e-22,38.5806834205089
"RP11-61L23.2",0.742543810841291,2.73515619752704,10.9325217436988,1.09934164562091e-21,6.55277081015542e-21,8.73682306190355e-22,38.1669855111742
"HOXD11",2.35793449610062,-1.84445913804747,10.9288253976911,1.12665004047619e-21,6.71391452691933e-21,8.95167631737249e-22,38.6213390904667
"NEDD4L",-0.694082888888657,3.96633511155387,-10.9286365924865,1.12806294363115e-21,6.72070145285034e-21,8.96072533994804e-22,38.007412970585
"UBFD1",0.352243368952812,4.85247628962783,10.9273679038563,1.13760298158731e-21,6.77589264992074e-21,9.03431187873426e-22,37.9306480313473
"RUNX1T1",-0.919068760313977,3.27627636166118,-10.9271339571491,1.13937093577341e-21,6.78477550683426e-21,9.04615541048381e-22,38.0655746067298
"PDCD11",0.435766665678309,5.67932246569619,10.926326864356,1.14549126283337e-21,6.81956545989729e-21,9.09254092785497e-22,37.8861659311559
"KB-1991G8.1",-1.8121655564815,-2.47728099859273,-10.9260731249164,1.14742218039493e-21,6.82940335858453e-21,9.10565781880407e-22,38.6085473612246
"KATNAL1",-0.643752921911932,3.54463015304346,-10.9249109873028,1.15630743303577e-21,6.8806183205971e-21,9.1739428350498e-22,38.0229966571925
"RP11-108K14.12",1.73020016719411,-1.0639619503912,10.9243258268829,1.16080728502105e-21,6.90571940019316e-21,9.20741015711051e-22,38.5482041255862
"SLC2A13",-0.882437894522521,2.52188472236669,-10.9235936204225,1.16646252153478e-21,6.93768009898281e-21,9.25002342382621e-22,38.122863847584
"RSC1A1",0.733203809967398,3.83132868194125,10.9233451894608,1.1683875282965e-21,6.94744467734705e-21,9.26304255663492e-22,37.9922607934585
"SPEF2",-0.984523787331724,1.03195416231345,-10.9213360062506,1.18407289098367e-21,7.03900627000668e-21,9.38512182012656e-22,38.2805284859996
"EFR3B",0.945391329488386,2.48280649496643,10.9210846555127,1.18604986753488e-21,7.04905043636915e-21,9.39851372819958e-22,38.1223017693018
"HSPB6",-1.28714920087165,4.48090330766887,-10.9183651567597,1.20765149366341e-21,7.17569666583726e-21,9.56737141151811e-22,37.9018532269804
"NCMAP",-1.62282384866507,-0.193146357561869,-10.9183077222447,1.20811191588145e-21,7.17669389022527e-21,9.56870101288577e-22,38.4128592524754
"FOXD1-AS1",-1.25692548070896,-1.17641218584123,-10.9174813863399,1.21475562775127e-21,7.21441308413638e-21,9.61899209322207e-22,38.4951138002832
"PJA2",-0.602616891641747,6.7100047002391,-10.9174168619528,1.2152759327656e-21,7.21575601037875e-21,9.62078261959705e-22,37.8126723226396
"PKDREJ",-0.98672970540977,-0.0777503716239869,-10.9167483599771,1.22067962728343e-21,7.24608661616844e-21,9.6612224798977e-22,38.3832826768907
"TPSG1",-1.49235843540577,-2.02457050192987,-10.9150768682346,1.23429587812463e-21,7.32514137397556e-21,9.7666263542545e-22,38.5266258532068
"RP11-296A16.1",-0.635853139241628,3.60568125303273,-10.9139752226279,1.24335278288164e-21,7.37710620670556e-21,9.83591117470019e-22,37.9446575652747
"SKIDA1",-0.691103231068017,1.04819501886267,-10.9137615611583,1.24511700652724e-21,7.38578716713424e-21,9.84748551744314e-22,38.2269895859815
"RAB5B",-0.29980977649554,7.48116681419034,-10.9135083456831,1.24721106454563e-21,7.39641996885281e-21,9.8616622542708e-22,37.7893174855955
"KLHL6",1.00438360354162,1.48339035014729,10.9134198371895,1.247943846079e-21,7.39897671177806e-21,9.86507116497434e-22,38.1870845447416
"CTD-2012M11.3",-1.56564461412352,-0.412122140906739,-10.9113126699665,1.2655169219306e-21,7.5013530838844e-21,1.00015697965802e-21,38.3885074446828
"SYNGR1",-0.683794764630569,5.47291255788371,-10.9108322039119,1.26955827810676e-21,7.52349008103467e-21,1.00310851013004e-21,37.7909313439173
"EAF1-AS1",0.502551825198837,3.65433423801306,10.9106000871374,1.27151529654727e-21,7.53326743809458e-21,1.00441212719709e-21,37.922703109183
"EEF1A1P5",-0.413629240546373,11.9975211291499,-10.91031613631,1.27391342935516e-21,7.54565288462286e-21,1.00606348137985e-21,37.855187913678
"GPR17",-1.33124478517564,0.215752579237746,-10.9079002117501,1.29450067026726e-21,7.66574419128809e-21,1.02207528047987e-21,38.2949117956442
"VPS25",0.493309755500276,5.07499594462159,10.9075942028417,1.29713188350675e-21,7.67947159996463e-21,1.02390555875726e-21,37.7879098594886
"SLC43A1",-0.693615980291137,3.7305889600134,-10.9069441367319,1.3027391826919e-21,7.71080759485208e-21,1.02808359352655e-21,37.8861632933122
"RP11-359B12.2",-0.652735617223056,0.802196466569258,-10.9056635809974,1.31385573444779e-21,7.77472942208332e-21,1.03660630415527e-21,38.2028147665879
"KIAA0513",0.61596909665651,5.52006490083267,10.9051462859484,1.31837317496117e-21,7.79957965157924e-21,1.03991959046489e-21,37.7525283546769
"CD59",-0.520710841825017,8.17566649247802,-10.9031202464728,1.33621584611863e-21,7.90323179975829e-21,1.05373955311677e-21,37.7290613035242
"TTC39B",0.689393716959651,5.74030269672885,10.9024525070944,1.34214901863635e-21,7.93641059043209e-21,1.05816328823468e-21,37.7280559680243
"THAP2",0.613842921452597,2.48149070001599,10.9005327496765,1.359353714267e-21,8.03620821970134e-21,1.07146932707204e-21,37.981957905184
"AMD1P3",1.02578462156739,-0.116042416971936,10.9003230900882,1.36124593709927e-21,8.04545550486048e-21,1.0727022695414e-21,38.2916974865275
"SS18",0.282206368320553,6.24909942068644,10.9001650006055,1.36267446566969e-21,8.05195839410894e-21,1.07356930112851e-21,37.7009195118669
"RP4-775C13.1",0.668709825842758,3.3683631313023,10.9000550030475,1.36366930786713e-21,8.05589614242894e-21,1.07409432193774e-21,37.884040812599
"KARS",0.330361450905549,6.72608025382556,10.8997492107474,1.36643876857046e-21,8.07031305453796e-21,1.07601653185237e-21,37.6946902658685
"PSMA2",0.440071942084808,6.06993479005719,10.8996794557206,1.3670713023436e-21,8.07210517666919e-21,1.07625547587192e-21,37.7008450601348
"FAM180B",-1.4038830756192,3.33547418712585,-10.8990144427299,1.37311627655706e-21,8.10584742031085e-21,1.08075433629218e-21,37.8768782624564
"SLCO5A1",1.62365070645134,-1.02960289515483,10.8964618057216,1.39656836127616e-21,8.24230721014959e-21,1.09894854868609e-21,38.3611791012744
"RP11-256I23.2",-1.12971553231768,0.0573918404241342,-10.894198480327,1.41769633389176e-21,8.36498813512076e-21,1.11530562213787e-21,38.2206273933143
"SFXN2",0.66312686181243,2.295946312138,10.8931821955772,1.42728669463147e-21,8.41954979459372e-21,1.12258033963662e-21,37.9546648743709
"CTC-321K16.1",-1.18094951817054,-0.292685541020804,-10.8929606107529,1.42938629782992e-21,8.42990793776683e-21,1.12396139303792e-21,38.2518068620152
"LIFR",-1.10339548174802,5.35477839957075,-10.8917948235197,1.44048343008492e-21,8.49331191661611e-21,1.13241505883328e-21,37.6733381325766
"PRPH",-1.27526242889849,-0.505716549166884,-10.8916739870514,1.44163857609338e-21,8.49808002749783e-21,1.13305079205699e-21,38.2659447340863
"CTD-2015H6.3",0.659912926622296,0.942142110029208,10.8889293838707,1.46812607583789e-21,8.65213752718684e-21,1.15359131079535e-21,38.0838668084451
"SERBP1P5",0.481829531080149,5.39501803744183,10.8871037169472,1.48601339420063e-21,8.75544956352464e-21,1.16736592626412e-21,37.6372175354745
"TTLL5",0.346098774389072,4.62572565894066,10.8866945097209,1.49005240465023e-21,8.77713866024517e-21,1.17025773807792e-21,37.6774543550702
"KLHL12",-0.313955224467368,4.53132981095166,-10.8858763876394,1.49816039597415e-21,8.82277987814019e-21,1.17634309123052e-21,37.6767800241867
"ZNFX1",0.41372018132136,6.38502357636409,10.8846183151219,1.51071445028763e-21,8.89457610097336e-21,1.18591569667606e-21,37.5968973761429
"IL20RB",-0.675405507886602,6.77290016761781,-10.8837223556567,1.5197189641344e-21,8.94544438499846e-21,1.19269797565187e-21,37.5901608441765
"SP4",-0.666627161242346,2.56382514876196,-10.8828911086434,1.52812096936107e-21,8.99274259512676e-21,1.19900425592639e-21,37.8490601962607
"DACH1",-1.34856732900925,2.0120636346697,-10.8808787877296,1.54865325362142e-21,9.11138570516341e-21,1.21482296666625e-21,37.9013817269748
"PYHIN1",1.34948665502329,-0.587501905509477,10.8804418443975,1.55314774087635e-21,9.13563735928418e-21,1.21805644479558e-21,38.2151766198341
"PITX2",-1.24329474403568,-0.528776998420381,-10.8782570537267,1.57581683583899e-21,9.26675505860916e-21,1.23553839514109e-21,38.1798808621896
"LILRA5",2.0834726560082,-1.5249101919389,10.876083793246,1.59869364839971e-21,9.39903111408149e-21,1.25317478935462e-21,38.2627544542042
"WASF3",-0.580706650417628,3.80237096965835,-10.8758324572166,1.60136061213884e-21,9.41245461168019e-21,1.25496454710427e-21,37.6735760893704
"RP11-298A10.1",1.00384593709378,1.09055823793172,10.8731092549076,1.63054295244577e-21,9.58168604158839e-21,1.27752820914063e-21,37.9678797185855
"CTA-373H7.7",1.72335301996735,-0.662799185623893,10.8722592644591,1.63975976274639e-21,9.63353951153135e-21,1.28444184316146e-21,38.1745464384672
"TMEM154",0.618972822951724,7.18102503899567,10.8717532307175,1.64527155870725e-21,9.66360651148743e-21,1.28845068257045e-21,37.5108401823316
"YARS2",0.457921299448137,3.03767337565737,10.8696199224629,1.66871174249706e-21,9.79893742398083e-21,1.30649438151118e-21,37.7156179865955
"LSP1P3",-0.906521598086791,0.356539883430113,-10.8695168279187,1.66985291452129e-21,9.80329159583012e-21,1.30707492415689e-21,38.0205954634445
"MYO19",0.473103798706618,5.79484024228598,10.8691158674534,1.67429862268951e-21,9.8270391522681e-21,1.31024119083647e-21,37.5050553180327
"HOXC4",-0.689424689387223,2.15409950553532,-10.8688838155948,1.67687692236191e-21,9.83981750040501e-21,1.3119449306731e-21,37.8022754617567
"ADCY6",-0.680945483791815,4.73251118024844,-10.8660872484603,1.70826240793322e-21,1.00215882185568e-20,1.33618045864038e-21,37.5332518595613
"KLHL36",-0.345880674883765,5.80159198569407,-10.8640084069783,1.73197194592425e-21,1.01582515278886e-20,1.35440180633097e-21,37.4702851913998
"PTBP3",0.708082311905771,7.20084470622821,10.862153113728,1.75340887610859e-21,1.02815235269404e-20,1.37083768781386e-21,37.4476617276066
"RP11-244H3.1",-0.65319533305952,1.49514690625087,-10.8596980583729,1.78218301390909e-21,1.04477497526678e-20,1.39300066534664e-21,37.8175140810524
"IL13RA1",0.560611624391522,6.5525702963257,10.8583598589923,1.79806499951039e-21,1.05383365132595e-20,1.40507861713176e-21,37.4224649038024
"EIF5AP4",0.759450535322348,3.41561107901006,10.8577584122519,1.80524897517214e-21,1.057791372743e-20,1.4103554553962e-21,37.6011584833453
"AQP3",0.905214797527863,9.51408259474238,10.8570528202201,1.81371341051733e-21,1.0624973139042e-20,1.41662989661447e-21,37.445522928627
"PCDHA5",-1.1120713506688,0.153859963545401,-10.8567361366989,1.81752527242983e-21,1.06447611944028e-20,1.41926824218514e-21,37.962869839527
"TMEM123",0.645601055157947,7.78284441849879,10.8561284361796,1.82486244345131e-21,1.06851816693659e-20,1.42465751258788e-21,37.4126756862406
"RP11-548K23.11",0.560855939431886,3.70122295644502,10.8551138106951,1.83717857866957e-21,1.07547293979969e-20,1.43393032582995e-21,37.5522831607054
"RP11-44F14.8",1.78414403158233,-1.96207573334784,10.8547987240002,1.84102013331417e-21,1.07739516571543e-20,1.43649323367418e-21,38.1373286580992
"DLC1",-0.76587255325191,4.82988142361883,-10.8547724583743,1.84134072679349e-21,1.07739516571543e-20,1.43649323367418e-21,37.4529482404575
"PEG10",-1.0209152641863,1.95798734588869,-10.8546372673231,1.84299172531072e-21,1.07810400759412e-20,1.43743833403743e-21,37.7318961153745
"ABAT",-0.69626790666993,2.37201077908891,-10.8523719181435,1.87087759422886e-21,1.0941555944503e-20,1.45883994845188e-21,37.6689705326295
"SH3GL3",1.30739764560029,-0.454387302719597,10.8512893997883,1.88435130736785e-21,1.1017727977859e-20,1.46899598163201e-21,38.0101487463515
"RP4-591C20.9",0.918079273435366,2.57118871472578,10.8480724058256,1.92496584947592e-21,1.12525172440289e-20,1.50030048372419e-21,37.6302029298441
"SATB2",-0.779497939826179,2.30066560416129,-10.8477591631833,1.92896687808101e-21,1.1273218867184e-20,1.50306063548044e-21,37.6466779539234
"RP11-447D11.3",0.732097868482751,1.21217210225648,10.8464416309484,1.94588663758691e-21,1.13693919596788e-20,1.51588341406964e-21,37.7728267192077
"TOM1L2",-0.598373164973319,6.71303862263544,-10.8411680485312,2.01510478130513e-21,1.17710145453327e-20,1.56943183763245e-21,37.3089395886735
"CYTIP",0.731572671465171,2.64027875557187,10.840627592584,2.02233576923399e-21,1.18104408923265e-20,1.57468856074457e-21,37.5706371743824
"IMPA2",0.725510340057189,7.11518750058562,10.8391222591726,2.04261295950552e-21,1.1926020154904e-20,1.59009876806022e-21,37.2952623203406
"PDF",0.387669587435808,3.32428315337169,10.8367777627211,2.07459840777627e-21,1.21098880880382e-20,1.61461391814089e-21,37.4679678002581
"ACTRT3",0.687725385196075,0.127065443455237,10.8358489480871,2.08740772322924e-21,1.21817598466255e-20,1.62419659478436e-21,37.8334019891017
"ZDHHC11",-1.63438885948335,0.882030877228224,-10.8354177270493,2.09338148744403e-21,1.22137157764099e-20,1.62845728560347e-21,37.7408944177597
"IGSF22",0.799388455559491,2.66248602944168,10.8345629449388,2.10527334009924e-21,1.22801770477894e-20,1.63731858085297e-21,37.5292047811918
"LDHAP2",0.693701667817567,3.19615328533701,10.8324300240061,2.13524145264477e-21,1.24520214813293e-20,1.66023063521148e-21,37.4560923960841
"LILRA4",1.64727137063808,-0.379558991246533,10.8304699918615,2.16315536403695e-21,1.26118076465648e-20,1.68153495812843e-21,37.8722620593595
"WDR76",0.521000790983222,3.20715397994658,10.8297033082036,2.17417288472849e-21,1.2673030541022e-20,1.68969781948444e-21,37.4349464560618
"PSMA1",0.390618855969242,6.07168628758532,10.8268189079169,2.21612639337358e-21,1.29145041997308e-20,1.7218935530355e-21,37.2194973994634
"SMIM10",-0.760252009373271,1.8337263817197,-10.8255923849657,2.23420985921713e-21,1.30167932130351e-20,1.73553176862868e-21,37.5535944703851
"MIR4683",-1.45374882796478,-2.11612445296691,-10.8244789500862,2.25075338265512e-21,1.31100638731334e-20,1.74796756529783e-21,37.9372009140212
"RP11-706C16.8",1.17020800597714,7.21479894506147,10.8243611185292,2.25251126760636e-21,1.31171881224712e-20,1.74891744295595e-21,37.1993387674442
"SMARCA1",-0.693816185462617,4.09263957328558,-10.8192715212029,2.32976224325319e-21,1.35638282227663e-20,1.80846806118573e-21,37.2739605836094
"SLC16A6P1",1.03392647310255,-0.538187690634978,10.8179865907976,2.34967935433942e-21,1.36765389661218e-20,1.82349580823202e-21,37.7955501671615
"TMOD3",0.549230862921095,6.56201731372102,10.8177081638874,2.35401745384221e-21,1.36985385783729e-20,1.82642902114663e-21,37.1540385413481
"TNN",-1.72151232724955,2.30031076555907,-10.8172878115258,2.36058199434409e-21,1.37334808247798e-20,1.83108787818722e-21,37.453218928721
"LINC01002",1.32061410653464,0.153409319077818,10.8166154607357,2.37111990575076e-21,1.37915174408951e-20,1.83882591238376e-21,37.7171980825699
"FKBP1C",0.352951009147267,5.44536601999009,10.8119066564766,2.44624859157341e-21,1.42251269450243e-20,1.89663915849433e-21,37.1380660276694
"FLRT1",-1.10408364747998,-0.355841723256136,-10.8110280823201,2.46052672894318e-21,1.43047640690966e-20,1.90725719294626e-21,37.7194465300046
"MRPL35",0.427446034131164,4.52057160117647,10.8101234342104,2.47531545286385e-21,1.4387331144039e-20,1.91826587836209e-21,37.1807094967372
"FAM47E",-1.20591632288506,-0.364723898255411,-10.8093676406015,2.48773871753997e-21,1.44543740097788e-20,1.92720471770963e-21,37.7102995726045
"LINC01348",1.10167396559195,-0.283724273618315,10.8093500461252,2.48802866394677e-21,1.44543740097788e-20,1.92720471770963e-21,37.7136146308981
"C7",-1.44427884949778,3.90059311715783,-10.8092130473143,2.49028747519429e-21,1.44640708481093e-20,1.92849759919759e-21,37.2307088027307
"PGDP1",0.730917726374346,1.74568846686128,10.8087151496611,2.49851395553596e-21,1.45084162645327e-20,1.93441018286826e-21,37.4614158440459
"TNXA",-1.22610821446624,6.1293534661228,-10.8067501113972,2.53124655426007e-21,1.46950095817493e-20,1.95928870898013e-21,37.0903907411853
"RP11-732A19.5",-0.904328382871784,2.50885500156956,-10.8066480327535,2.53295856380188e-21,1.47014689192931e-20,1.96014993380932e-21,37.3528656008552
"RP11-501J20.5",-1.31290397901501,-1.68085420609529,-10.805955048588,2.54461149832359e-21,1.4765609375652e-20,1.96870179430548e-21,37.797147996216
"RIMKLA",-1.2134990835114,-0.175278700370497,-10.8044249202164,2.57053118954029e-21,1.49124855764059e-20,1.98828482895096e-21,37.6574603630476
"CLUAP1",-0.460567334940686,3.30669404848948,-10.8043455445585,2.57188293786484e-21,1.49167994088316e-20,1.98885999313286e-21,37.2514088260044
"SLC6A11",0.8326543679662,3.84760067161119,10.8033781441321,2.58841461051329e-21,1.50091332308912e-20,2.00117088098986e-21,37.2001280527015
"MAEA",0.556312432268011,5.86258830783073,10.8022238548881,2.60827868645403e-21,1.51207420518422e-20,2.01605170849087e-21,37.0622323227021
"MPPE1",-0.381080382771786,4.78008409787827,-10.8013677013841,2.6231102918016e-21,1.52031307271526e-20,2.02703660784636e-21,37.1016664822011
