pathway,collection,gsea_nes,gsea_padj,gsea_size,ora_padj,ora_fold,ora_k,ora_setsize,gsea_sig,ora_sig
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,Reactome,2.35012723958849,2.06069392464394e-08,74,1,0.0836072165308906,1,74,TRUE,FALSE
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,Reactome,1.8182012572939,0.00717470290263359,18,1,0.687437113698433,2,18,TRUE,FALSE
REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION,Reactome,-1.19020680093358,0.363911382455627,12,,,,,FALSE,FALSE
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,Reactome,2.42323166649696,2.4451424775164e-08,38,,,,,TRUE,FALSE
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,Reactome,2.0344129059114,7.26721254379889e-07,135,1,0.549949690958747,12,135,TRUE,FALSE
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,Reactome,2.14494981264574,1.67995662995611e-06,86,1,0.431646559764133,6,86,TRUE,FALSE
REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION,Reactome,1.67615241482467,0.0116076336624592,42,1,1.03115567054765,7,42,TRUE,FALSE
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,Reactome,1.74334694306121,0.00175761306371649,85,1,0.509512213682368,7,85,TRUE,FALSE
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,Reactome,1.08240304639976,0.442797419971333,60,1,0.41246226821906,4,60,FALSE,FALSE
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,Reactome,2.1549537935053,1.64630925949397e-05,56,,,,,TRUE,FALSE
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,Reactome,-0.524092103534203,0.985777877669769,14,1,0.441923858806136,1,14,FALSE,FALSE
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,Reactome,1.27661585452426,0.21662733851676,32,1,0.193341688227684,1,32,FALSE,FALSE
REACTOME_REGULATION_OF_RAS_BY_GAPS,Reactome,2.25163867696699,2.74721845649687e-06,55,,,,,TRUE,FALSE
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,Reactome,-0.684694146450628,0.922607355927795,17,1,0.363937295487406,1,17,FALSE,FALSE
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,Reactome,2.33880655823274,1.16453211445461e-07,58,1,0.32001382879065,3,58,TRUE,FALSE
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,Reactome,2.39516102659754,1.97329583089816e-07,45,1,0.137487422739687,1,45,TRUE,FALSE
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,Reactome,1.64181159459036,0.0418905761434597,22,1,0.562448547571445,2,22,TRUE,FALSE
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7,Reactome,1.28393970954251,0.277131130996434,14,1,0.441923858806136,1,14,FALSE,FALSE
REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION,Reactome,1.21920656226663,0.331419888181852,11,1,0.562448547571445,1,11,FALSE,FALSE
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,Reactome,1.65839063535849,0.0256510676954556,16,0.718271320102921,1.93341688227684,5,16,TRUE,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY,Reactome,2.15753256406908,2.0213669615994e-08,158,1,0.587367154109421,15,158,TRUE,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,Reactome,1.08550076027245,0.483322242838682,29,,,,,FALSE,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,Reactome,0.689990148296235,0.916409483919955,12,,,,,FALSE,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,Reactome,1.59310351689491,0.0623118578716357,19,,,,,FALSE,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,Reactome,1.9876450396956,2.91469858343786e-05,93,1,0.731787895227364,11,93,TRUE,FALSE
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,Reactome,1.86828602580731,0.001884507800674,37,1,1.00328659837069,6,37,TRUE,FALSE
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,Reactome,2.21071462332757,8.33700814239442e-11,208,1,0.803111628022689,27,208,TRUE,FALSE
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,Reactome,-1.22960594319934,0.303994904180888,13,1,0.951836003582446,2,13,FALSE,FALSE
REACTOME_REPRODUCTION,Reactome,1.23094050155112,0.256772878820123,73,1,1.10178277127009,13,73,FALSE,FALSE
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,Reactome,1.94650389096828,0.000797522003964317,37,1,0.334428866123562,2,37,TRUE,FALSE
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,Reactome,2.02168467887846,0.000717669786598576,24,1,0.515577835273825,2,24,TRUE,FALSE
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,Reactome,2.19602808489477,4.58297510642717e-05,36,0.529844620750817,1.71859278424608,10,36,TRUE,FALSE
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,Reactome,1.98851746629866,0.00101307863875671,27,0.542435451881612,1.83316563652916,8,27,TRUE,FALSE
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,Reactome,2.61860695965874,2.30954068907573e-14,121,0.182357442328502,1.53395058428576,30,121,TRUE,FALSE
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,1.8595030706737,2.79219324722039e-05,151,1,0.286811511013254,7,151,TRUE,FALSE
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,Reactome,1.42885270790603,0.0460364903169875,103,1,0.660740526758688,11,103,TRUE,FALSE
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,Reactome,-1.48019809858298,0.133520129424889,22,0.837981763835941,1.68734564271434,6,22,FALSE,FALSE
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,Reactome,1.60628129787894,0.0620209521114528,17,,,,,FALSE,FALSE
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,Reactome,1.72862598427649,0.0252424129022332,15,1,0.41246226821906,1,15,TRUE,FALSE
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,Reactome,-0.968178883585929,0.652903970452447,100,1,0.061869340232859,1,100,FALSE,FALSE
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,Reactome,1.97405380858007,0.00128934820376213,23,1,0.268997131447213,1,23,TRUE,FALSE
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,Reactome,-1.19538525798358,0.186774634677206,113,1,0.876026056394464,16,113,FALSE,FALSE
REACTOME_RESPONSE_TO_METAL_IONS,Reactome,-0.821487460810143,0.795105525051476,11,1,1.12489709514289,2,11,FALSE,FALSE
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,Reactome,0.579292130722021,0.96866181156122,12,,,,,FALSE,FALSE
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,Reactome,1.16618087470382,0.341328348275457,49,1,0.252527919317792,2,49,FALSE,FALSE
REACTOME_RET_SIGNALING,Reactome,-1.16240994559743,0.335616509600782,38,1,0.488442159733097,3,38,FALSE,FALSE
REACTOME_RHOA_GTPASE_CYCLE,Reactome,0.961949010670379,0.63823533030818,145,1,0.38401659454878,9,145,FALSE,FALSE
REACTOME_RHOBTB1_GTPASE_CYCLE,Reactome,1.19443739318224,0.335616509600782,23,1,0.268997131447213,1,23,FALSE,FALSE
REACTOME_RHOBTB2_GTPASE_CYCLE,Reactome,1.57080306081366,0.0640321163013413,23,1,0.537994262894426,2,23,FALSE,FALSE
REACTOME_RHOBTB3_ATPASE_CYCLE,Reactome,0.952393526772353,0.628043460599703,10,0.553075311529958,2.47477360931436,4,10,FALSE,FALSE
REACTOME_RHOBTB_GTPASE_CYCLE,Reactome,1.3575876803722,0.19092096083866,35,1,0.353539087044909,2,35,FALSE,FALSE
REACTOME_RHOB_GTPASE_CYCLE,Reactome,0.927263497240325,0.710370406814254,68,1,0.727874590974812,8,68,FALSE,FALSE
REACTOME_RHOC_GTPASE_CYCLE,Reactome,1.00042965376411,0.575963914951034,70,1,0.353539087044909,4,70,FALSE,FALSE
REACTOME_RHOD_GTPASE_CYCLE,Reactome,1.24752806714297,0.24571143961086,52,1,0.594897502239029,5,52,FALSE,FALSE
REACTOME_RHOF_GTPASE_CYCLE,Reactome,1.35532123143568,0.166568457538995,42,1,0.589231811741514,4,42,FALSE,FALSE
REACTOME_RHOG_GTPASE_CYCLE,Reactome,0.975081905609274,0.624863467559892,72,1,0.429648196061521,5,72,FALSE,FALSE
REACTOME_RHOH_GTPASE_CYCLE,Reactome,1.41260172814426,0.149520836358356,35,1,0.353539087044909,2,35,FALSE,FALSE
REACTOME_RHOJ_GTPASE_CYCLE,Reactome,1.01193016200816,0.559243392402047,54,1,0.458291409132289,4,54,FALSE,FALSE
REACTOME_RHOQ_GTPASE_CYCLE,Reactome,0.796919221850534,0.874958439543389,59,1,0.419453154121078,4,59,FALSE,FALSE
REACTOME_RHOU_GTPASE_CYCLE,Reactome,-0.985732515463791,0.594020938281759,40,1,0.464020051746442,3,40,FALSE,FALSE
REACTOME_RHOV_GTPASE_CYCLE,Reactome,-0.84976460922259,0.814039209105909,37,1,0.334428866123562,2,37,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_CIT,Reactome,-1.25570074398777,0.262078472958643,19,0.609336313083872,1.95376863893239,6,19,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,Reactome,2.36318070329539,4.11430525987151e-11,134,0.664404386485345,1.29279218397019,28,134,TRUE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,Reactome,1.41791633875817,0.118310415085738,28,1,0.441923858806136,2,28,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,Reactome,0.660387170293338,0.937702591392051,11,,,,,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,Reactome,1.70679875500307,0.0212392781028744,23,1,1.07598852578885,4,23,TRUE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,Reactome,-1.50482416051957,0.0819345658704666,21,1,1.47307952935379,5,21,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,Reactome,-1.17409479811255,0.347180580139436,32,0.838028827761563,1.54673350582147,8,32,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,Reactome,-1.61551562722984,0.0350216784855833,19,1,1.30251242595493,4,19,FALSE,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,Reactome,1.62659032314471,0.0261166333958579,36,,,,,TRUE,FALSE
REACTOME_RHO_GTPASE_CYCLE,Reactome,1.2068621774966,0.133280267142968,437,1,0.424732312811389,30,437,FALSE,FALSE
REACTOME_RHO_GTPASE_EFFECTORS,Reactome,2.19531780291057,3.43323909006259e-11,255,0.988013431424801,1.14033685919387,47,255,TRUE,FALSE
REACTOME_RIBAVIRIN_ADME,Reactome,1.57954606012231,0.0757839595275532,10,1,1.23738680465718,2,10,FALSE,FALSE
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,Reactome,1.69848576611574,0.000632198657678629,142,1,0.0435699579104641,1,142,TRUE,FALSE
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,Reactome,1.87643922085295,0.000162369295480149,101,1,0.0612567725077812,1,101,TRUE,FALSE
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,Reactome,1.9100259590068,0.000824404183306634,31,1,0.997892584400951,5,31,TRUE,FALSE
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,Reactome,2.07401333715749,0.000462338855545521,17,1,0.727874590974812,2,17,TRUE,FALSE
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,Reactome,1.05879344805247,0.527946966900455,29,1,0.2133425525271,1,29,FALSE,FALSE
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,Reactome,1.43453587911758,0.136869621080381,18,1,0.343718556849217,1,18,FALSE,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,Reactome,0.992896776014064,0.608278808709225,41,1,0.301801659672483,2,41,FALSE,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,Reactome,1.4204440118859,0.115034015885251,28,1,0.441923858806136,2,28,FALSE,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,Reactome,1.31797673169946,0.192102199024395,28,1,0.220961929403068,1,28,FALSE,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,Reactome,0.954110476209065,0.647705409338694,23,1,0.268997131447213,1,23,FALSE,FALSE
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,Reactome,2.05366109062718,3.62664843126007e-05,74,1,0.0836072165308906,1,74,TRUE,FALSE
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,Reactome,2.16734446419737,1.12376241164723e-05,66,1,0.0937414245952409,1,66,TRUE,FALSE
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,Reactome,1.63805497274357,0.0244826373905461,28,,,,,TRUE,FALSE
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,Reactome,1.71543923127772,0.00952617915680163,47,,,,,TRUE,FALSE
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,Reactome,1.63515999730494,0.0252437002076581,44,,,,,TRUE,FALSE
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,Reactome,1.64490173799125,0.0213012730338264,27,,,,,TRUE,FALSE
REACTOME_RND1_GTPASE_CYCLE,Reactome,1.23357777719214,0.289421801182933,41,1,0.905404979017449,6,41,FALSE,FALSE
REACTOME_RND2_GTPASE_CYCLE,Reactome,1.10394623351954,0.434009842307554,41,1,0.905404979017449,6,41,FALSE,FALSE
REACTOME_RND3_GTPASE_CYCLE,Reactome,1.27030822266096,0.252770071242636,40,1,0.464020051746442,3,40,FALSE,FALSE
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,Reactome,1.0137053425079,0.554005501103597,62,1,0.19957851688019,2,62,FALSE,FALSE
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,Reactome,1.05119831171707,0.494130195822986,73,1,0.593267646068511,7,73,FALSE,FALSE
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,Reactome,-1.51192381748778,0.0856028267778966,25,1,1.23738680465718,5,25,FALSE,FALSE
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,Reactome,1.57749730164642,0.0287837231863256,33,1,0.562448547571445,3,33,TRUE,FALSE
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,Reactome,1.27502076839756,0.271587843912965,15,,,,,FALSE,FALSE
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,Reactome,2.43029530349241,7.09964704251017e-09,58,,,,,TRUE,FALSE
REACTOME_RRNA_PROCESSING,Reactome,2.04324828421507,1.80085433455912e-08,206,1,0.0901009809216393,3,206,TRUE,FALSE
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,Reactome,1.43305494481599,0.139402337961693,18,,,,,FALSE,FALSE
REACTOME_RSV_HOST_INTERACTIONS,Reactome,1.32181612010558,0.167492573433167,80,1,0.850703428201811,11,80,FALSE,FALSE
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,Reactome,-0.57932067517033,0.993759999025476,36,1,0.171859278424608,1,36,FALSE,FALSE
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,Reactome,1.17133911722841,0.335500488711564,35,1,0.530308630567363,3,35,FALSE,FALSE
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,Reactome,2.05636312173063,4.72871701878558e-05,57,1,0.217085404325821,2,57,TRUE,FALSE
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,Reactome,-1.28963614546329,0.232400750503491,28,1,0.441923858806136,2,28,FALSE,FALSE
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,Reactome,-0.947216130634757,0.652260454375985,22,1,0.281224273785723,1,22,FALSE,FALSE
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,Reactome,-1.53118813345911,0.0820109697876148,14,1,0.441923858806136,1,14,FALSE,FALSE
REACTOME_RUNX3_REGULATES_P14_ARF,Reactome,-0.926457603577871,0.673462156123446,10,1,1.23738680465718,2,10,FALSE,FALSE
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,Reactome,2.14696725060961,5.85458828654188e-05,39,1,0.951836003582446,6,39,TRUE,FALSE
REACTOME_SARS_COV_1_HOST_INTERACTIONS,Reactome,1.76959126055671,0.00123587709541687,94,1,0.460729129393631,7,94,TRUE,FALSE
REACTOME_SARS_COV_1_INFECTION,Reactome,1.6593207823699,0.00154254110515171,139,1,0.489613483857158,11,139,TRUE,FALSE
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,Reactome,-1.34842086029056,0.161087571568404,36,,,,,FALSE,FALSE
REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS,Reactome,1.25417496751235,0.289741402808431,16,1,0.386683376455369,1,16,FALSE,FALSE
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,Reactome,2.29437879419648,3.76967943658765e-09,108,1,0.687437113698433,12,108,TRUE,FALSE
REACTOME_SARS_COV_2_HOST_INTERACTIONS,Reactome,2.09174091419388,3.73465597750288e-08,184,1,0.437120338601721,13,184,TRUE,FALSE
REACTOME_SARS_COV_2_INFECTION,Reactome,1.67959917070256,6.33189894173287e-05,280,1,0.530308630567363,24,280,TRUE,FALSE
REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY,Reactome,-0.771503799217883,0.835140813199862,11,,,,,FALSE,FALSE
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Reactome,0.766021927470068,0.900258558443765,50,,,,,FALSE,FALSE
REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS,Reactome,1.31310149931861,0.237634615384615,12,1,0.515577835273825,1,12,FALSE,FALSE
REACTOME_SARS_COV_INFECTIONS,Reactome,1.70875176314622,3.7657032052216e-06,441,1,0.519085167486572,37,441,TRUE,FALSE
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,Reactome,-0.848067989959527,0.784249326169609,16,1,1.16005012936611,3,16,FALSE,FALSE
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,Reactome,0.968604540967236,0.622019723829895,56,1,0.220961929403068,2,56,FALSE,FALSE
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,Reactome,2.59905174187706,2.06211337930663e-10,42,1,0.147307952935379,1,42,TRUE,FALSE
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,Reactome,2.41022622506233,7.37238037430082e-08,50,1,0.494954721862872,4,50,TRUE,FALSE
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,Reactome,0.717190878747044,0.919302161153751,28,1,0.220961929403068,1,28,FALSE,FALSE
REACTOME_SELECTIVE_AUTOPHAGY,Reactome,1.24075737091466,0.244925979226881,84,1,0.220961929403068,3,84,FALSE,FALSE
REACTOME_SELENOAMINO_ACID_METABOLISM,Reactome,-1.08219349356787,0.385721678700806,107,1,0.173465439905212,3,107,FALSE,FALSE
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,Reactome,-1.08654303153469,0.484933653276023,16,1,0.386683376455369,1,16,FALSE,FALSE
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,Reactome,-0.969984319512549,0.650226642311075,14,1,0.441923858806136,1,14,FALSE,FALSE
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,Reactome,-1.47634583185764,0.108041594740542,20,1,1.54673350582147,5,20,FALSE,FALSE
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,Reactome,-1.30806354320739,0.233411898944263,24,1,1.28894458818456,5,24,FALSE,FALSE
REACTOME_SEMAPHORIN_INTERACTIONS,Reactome,-1.07585649052051,0.436134542759327,63,1,1.08025832152611,11,63,FALSE,FALSE
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,Reactome,1.97833365357585,0.000384370553210658,52,1,0.951836003582446,8,52,TRUE,FALSE
REACTOME_SENSORY_PERCEPTION,Reactome,-1.34219922479674,0.0341730836095186,172,0.00337193584894006,1.72658623905653,48,172,FALSE,TRUE
REACTOME_SENSORY_PERCEPTION_OF_TASTE,Reactome,-0.838191450935373,0.825714452840811,22,1,1.12489709514289,4,22,FALSE,FALSE
REACTOME_SENSORY_PROCESSING_OF_SOUND,Reactome,-1.68668387174879,0.00801554289309708,66,0.718271320102921,1.40612136892861,15,66,FALSE,FALSE
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,Reactome,-1.61804796104954,0.0224987276206658,47,0.572001223441203,1.57964272934959,12,47,FALSE,FALSE
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Reactome,2.82783010972235,7.37687394236673e-24,173,1,1.10864135677377,31,173,TRUE,FALSE
REACTOME_SERINE_METABOLISM,Reactome,-0.829197266188869,0.786016527279968,11,,,,,FALSE,FALSE
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,Reactome,-1.65651161062379,0.0300927994618386,18,1,1.37487422739687,4,18,FALSE,FALSE
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,Reactome,1.35060108432188,0.210641282272322,14,0.0887657020087773,3.09346701164295,7,14,FALSE,FALSE
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,Reactome,-1.10552876507264,0.39805754874248,22,0.837981763835941,1.68734564271434,6,22,FALSE,FALSE
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,Reactome,-1.06002761435814,0.520921409214092,14,0.553075311529958,2.20961929403068,5,14,FALSE,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,Reactome,-1.00377475542086,0.577140830454372,13,1,0.951836003582446,2,13,FALSE,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,Reactome,0.77360047885647,0.838854877121233,11,1,0.562448547571445,1,11,FALSE,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,Reactome,-0.696649425174489,0.90309190443435,12,1,0.515577835273825,1,12,FALSE,FALSE
REACTOME_SIALIC_ACID_METABOLISM,Reactome,-0.911279650626711,0.709099560718866,30,1,0.82492453643812,4,30,FALSE,FALSE
REACTOME_SIGNALING_BY_ACTIVIN,Reactome,-1.70840763681212,0.0279599204478064,17,1,1.09181188646222,3,17,FALSE,FALSE
REACTOME_SIGNALING_BY_ALK,Reactome,1.80809354944293,0.00555780006840847,28,0.599851605509192,1.76769543522454,8,28,TRUE,FALSE
REACTOME_SIGNALING_BY_ALK_IN_CANCER,Reactome,1.87711236398786,0.000208160315550359,89,1,0.695161126211899,10,89,TRUE,FALSE
REACTOME_SIGNALING_BY_BMP,Reactome,-1.74058832885826,0.0213860154244422,26,1,0.951836003582446,4,26,FALSE,FALSE
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,Reactome,-0.849679085566047,0.849066950846706,61,1,0.405700591690879,4,61,FALSE,FALSE
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,Reactome,1.3043233774046,0.182439166028942,31,1,0.798314067520761,4,31,FALSE,FALSE
REACTOME_SIGNALING_BY_CSF3_G_CSF,Reactome,1.87291195779423,0.00596753961444461,29,1,0.8533702101084,4,29,TRUE,FALSE
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,Reactome,1.38036208913912,0.186925171440097,15,,,,,FALSE,FALSE
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,Reactome,1.18307353345328,0.373097826086957,17,1,0.727874590974812,2,17,FALSE,FALSE
REACTOME_SIGNALING_BY_EGFR,Reactome,1.33627181452819,0.190198352695887,52,0.807030464126227,1.42775400537367,12,52,FALSE,FALSE
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,Reactome,1.1474273826679,0.394052749861364,25,0.704150419463123,1.73234152652005,7,25,FALSE,FALSE
REACTOME_SIGNALING_BY_ERBB2,Reactome,-0.967797245696714,0.636006259780908,50,1,0.742432082794308,6,50,FALSE,FALSE
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,Reactome,-0.854108545977527,0.777014853737074,16,1,0.386683376455369,1,16,FALSE,FALSE
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,Reactome,-1.25741004285044,0.257112511703956,26,1,1.42775400537367,6,26,FALSE,FALSE
REACTOME_SIGNALING_BY_ERBB4,Reactome,-1.16753886666008,0.336711553457716,54,1,1.03115567054765,9,54,FALSE,FALSE
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,Reactome,0.999988432999647,0.596506980246771,24,1,0.257788917636913,1,24,FALSE,FALSE
REACTOME_SIGNALING_BY_FGFR,Reactome,0.796950521567518,0.894083261399603,79,1,0.626524964383382,8,79,FALSE,FALSE
REACTOME_SIGNALING_BY_FGFR1,Reactome,-1.18916668369073,0.296460544454964,44,1,0.703060684464307,5,44,FALSE,FALSE
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,Reactome,-0.967055168605057,0.624863467559892,30,1,0.61869340232859,3,30,FALSE,FALSE
REACTOME_SIGNALING_BY_FGFR2,Reactome,1.01270461103329,0.544250187766002,64,1,0.580025064683053,6,64,FALSE,FALSE
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,Reactome,1.02772715004822,0.557306273062731,19,,,,,FALSE,FALSE
