gene,cls,trend_slope,trend_FDR,spearman_rho,mu_NN,mu_PN,mu_PP,pn_frac
RBPJP7,PN_divergent,-1.14156332864432,2.2915670484051e-13,-0.628,-0.94385941754687,-0.872829442098423,-3.34050902632825,-0.03
RP11-310K10.1,PN_divergent,-1.13998088417698,7.22946178328358e-12,-0.605,1.14541118644799,1.21790230731846,-1.24806217738545,-0.03
ZNF727,PN_divergent,-1.13880236534915,1.9167249696121e-12,-0.613,1.20059410355957,1.23318961167317,-1.1866768635586,-0.014
FLG2,PN_divergent,-1.13493815457393,1.19306698889554e-14,-0.55,13.5988548481777,13.7338907680965,11.2100836014039,-0.057
MT4,PN_divergent,-1.12497847965901,0.000173744357616152,-0.366,-0.132155679228854,0.417337358975808,-2.53887661560068,-0.228
PCDH20,PN_divergent,-1.12458810156264,9.37288840209719e-12,-0.605,1.16629660188127,1.23669729450095,-1.19475441900726,-0.03
MAT1A,PN_divergent,-1.12447545922164,2.5759746885608e-10,-0.554,2.66774087260432,2.85792427876385,0.295711627651715,-0.08
AL928654.7,PN_divergent,-1.11490902761056,2.2323835885407e-16,-0.612,6.03637535963382,6.14457907183026,3.6920495236402,-0.046
SNCG,PN_divergent,-1.11195637303373,1.56277026857157e-16,-0.602,2.29099044037514,2.57267991028519,-0.0633953908500152,-0.12
AC006994.2,PN_divergent,-1.09269101664945,2.89083453748508e-14,-0.593,-0.196854748308221,-0.132364675866672,-2.49057204306849,-0.028
FABP7,PN_divergent,-1.08407144009153,4.09463289493125e-07,-0.458,4.37785572874467,4.65389818389808,2.08237902341732,-0.12
MSMB,PN_divergent,-1.08150748496663,5.25338234861043e-07,-0.474,1.72335366389332,2.41375950056154,-0.605547782059845,-0.296
CLCA3P,PN_divergent,1.07572084317336,5.95253133452563e-10,0.547,-2.66164542080024,-2.75982219927257,-0.400303471678089,-0.043
SERPINA12,PN_divergent,-1.07280483985036,8.01449491277854e-16,-0.584,8.67405419311132,8.76102879898114,6.41986599387369,-0.039
LINC01229,PN_divergent,-1.067979903117,7.59568144225023e-10,-0.561,1.00571793670609,1.34811151398998,-1.26228099564034,-0.151
SAMSN1,PN_divergent,1.0662077916103,3.39285538500289e-13,0.641,0.229038962349364,0.223788951299397,2.46176439533357,-0.002
AGBL4,PN_divergent,-1.06358567024353,9.8292843371853e-12,-0.557,-0.527391114217646,-0.328706805634073,-2.77273613510808,-0.088
NPIPB7,PN_divergent,-1.06249300365505,5.92426283702507e-13,-0.605,-0.158168528071861,0.0421868886096799,-2.4013823694634,-0.089
PRR9,PN_divergent,1.06224674085811,0.000289747631241848,0.372,0.703858609060576,0.457344924852175,2.9508782054675,-0.11
STK31,PN_divergent,-1.0601137192226,1.34095581028842e-12,-0.594,0.107221918253608,0.134485115858864,-2.114805716982,-0.012
SLC46A2,PN_divergent,-1.0533584813098,6.52594357684422e-14,-0.578,5.13585769368779,5.15018991102404,2.92918355747787,-0.006
C8orf34,PN_divergent,-1.0375580339887,8.45848696789435e-09,-0.476,-0.461373119354888,0.0491169172351902,-2.68141740475818,-0.23
AC079790.2,PN_divergent,1.03456536265057,6.89843544265409e-15,0.644,-3.04715263883916,-3.12642688229715,-0.873744280511215,-0.036
PSCA,PN_divergent,-1.02988208073977,3.68146451751267e-13,-0.592,1.04990995381027,1.2893508005604,-1.1286881849308,-0.11
NPIPB6,PN_divergent,-1.02483748091891,6.9832330354172e-11,-0.56,0.272879319397467,0.679854016145435,-1.91084185879614,-0.186
ADH1B,PN_divergent,-1.02282145835737,4.21961930679208e-08,-0.484,5.13015886839303,5.40762536128657,2.9627830297512,-0.128
HBA2,PN_divergent,-1.02049734049507,6.73069965226318e-08,-0.558,6.81409463762175,6.91836392802186,4.66779933584739,-0.049
KCNJ15,PN_divergent,1.01759795243213,3.622760313905e-17,0.624,2.6190942317363,2.60268769675376,4.7510936080298,-0.008
NPAS1,PN_divergent,-1.01746096313833,9.62870943381334e-18,-0.657,2.03590987445734,2.0503374201735,-0.095617425394455,-0.007
HBA1,PN_divergent,-1.00691519932635,5.13788739466511e-08,-0.552,6.3877658743522,6.53546528192661,4.2658404882296,-0.07
ADAM19,PN_divergent,1.00467328177558,2.52046076163535e-16,0.639,1.2030434861431,1.18885945014224,3.30777544352215,-0.007
RP11-680F20.6,PN_divergent,-0.999060007553505,1.43025634432598e-12,-0.587,3.21319637878539,3.45635321209196,1.09878005749523,-0.115
ADRB2,PN_divergent,-0.997985970467618,1.7040218216953e-18,-0.646,3.87803141650835,3.91234193298685,1.78541590710035,-0.016
CA9,PN_divergent,-0.996223037141594,5.33681023430614e-11,-0.53,1.308644443979,1.54458570286349,-0.799156817518838,-0.112
CTB-50L17.14,PN_divergent,0.994234816541458,1.0529603927817e-06,0.511,0.149639936391328,0.00324661555152077,2.24489514405571,-0.07
SYT8,PN_divergent,-0.994053311642624,2.54349994150035e-10,-0.486,5.21891551245995,5.66380778663058,3.09609484334614,-0.21
APOD,PN_divergent,-0.990951609620163,1.84910465830457e-12,-0.596,4.8982626528851,4.96808179408745,2.81705010537776,-0.034
GALNT15,PN_divergent,-0.989104669568382,4.64927347010438e-07,-0.493,3.18591308225555,3.63930809734116,1.07265696265534,-0.215
FAM157B,PN_divergent,0.986689085100257,3.54988307765891e-12,0.608,-1.62349778441116,-1.86181938300029,0.464565852015472,-0.114
CTD-3088G3.8,PN_divergent,-0.986046188709379,2.84140645706672e-14,-0.554,2.58611583090106,2.70324786983644,0.510743938411537,-0.056
RP11-350D17.3,PN_divergent,0.984384507131823,2.66071306700469e-09,0.549,-3.08960112297,-3.18431641126674,-1.01980681579175,-0.046
ALDH1A2,PN_divergent,-0.964889016238855,2.54053545063959e-17,-0.6,3.43967369143301,3.52694419980889,1.41139251344699,-0.043
OR7E47P,PN_divergent,-0.961907960493059,3.68289270857894e-13,-0.613,-0.482496206245694,-0.477125427755926,-2.4968687359438,-0.003
C7,PN_divergent,-0.961079668870072,1.99340095438234e-07,-0.455,1.96359994212688,2.09376456266453,-0.0607216557173203,-0.064
FAM153C,PN_divergent,-0.960903231098247,2.71488239712011e-09,-0.532,0.637985780524607,0.932741276927719,-1.40137541690953,-0.145
HPGDS,PN_divergent,-0.960033184646304,3.79149405900715e-15,-0.627,2.03257859515729,2.06784539941518,0.0193322685123457,-0.018
FAM3D-AS1,PN_divergent,0.954834826567634,2.3721255216365e-10,0.533,-2.29136685167187,-2.29782194712943,-0.29170126270207,-0.003
GJA3,PN_divergent,0.952360507285057,1.12909173090354e-09,0.613,-0.267070956775041,-0.362833466250751,1.73577530555007,-0.048
RP11-113C12.4,PN_divergent,-0.946558090312307,9.03154211128687e-09,-0.518,-1.12754261511765,-0.806518385187182,-3.13932981740161,-0.16
DHRS9,PN_divergent,0.941649860000859,5.90675606668707e-07,0.576,1.71960452239848,1.68198154436889,3.69458373833232,-0.019
C15orf59,PN_divergent,-0.94132267341908,2.17366752902455e-13,-0.567,3.96668673674584,4.05443993210411,1.98769933561854,-0.044
WI2-1896O14.1,PN_divergent,-0.936447706069675,4.30428438797543e-14,-0.598,1.54692028214792,1.6602174679036,-0.424252217644983,-0.057
HBB,PN_divergent,-0.933943187256443,3.61683753859722e-06,-0.498,7.928236409636,7.98400884612044,5.96769288588247,-0.028
MACROD2,PN_divergent,-0.932376133070501,2.38107352497998e-17,-0.609,3.59298321550997,3.6496124791608,1.63564029156219,-0.029
DES,PN_divergent,-0.929631210572353,0.00014049096703719,-0.282,4.70505157812058,4.97302968651698,2.73366900575481,-0.136
LYVE1,PN_divergent,-0.929349437040275,1.51748566066072e-10,-0.559,3.76848745501471,3.94681280056582,1.80608809851403,-0.091
FIBIN,PN_divergent,-0.928579667038024,9.27890587247161e-15,-0.62,2.43943526021742,2.45390457839603,0.493987706304859,-0.007
RP11-728F11.4,PN_divergent,-0.925863480741026,3.2058945744474e-13,-0.61,0.997935428452691,1.0703108308975,-0.947246629582819,-0.037
LSP1,PN_divergent,-0.924714839772911,2.94616549592623e-18,-0.63,6.38768210716868,6.38894548933513,4.45156237217084,-0.001
SRMS,PN_divergent,0.924035397510796,3.00309628768028e-12,0.604,-1.5709883812201,-1.63095427834841,0.36920458771015,-0.031
LINGO4,PN_divergent,-0.920170280738794,2.49502339460603e-09,-0.518,-0.569986275501866,-0.486595267005586,-2.5042802170396,-0.043
AGTR1,PN_divergent,-0.913858503564883,1.5747750796321e-08,-0.553,1.90047205412171,1.97296961224728,-0.0195875801427374,-0.038
ANKRD31,PN_divergent,0.912232531345696,4.5076730029423e-13,0.629,0.0678253764694337,-0.0146884087947317,1.98541856172832,-0.043
GPM6A,PN_divergent,-0.912184557476528,6.45130930037777e-10,-0.579,-0.656137884115454,-0.585490639104626,-2.57251968515436,-0.037
HBD,PN_divergent,-0.912012977879582,6.36140264443369e-07,-0.479,2.51345570983338,2.63338871749344,0.592818999533405,-0.062
AC006262.4,PN_divergent,-0.911540558373518,1.13234088744534e-13,-0.579,3.50963056900941,3.60861061972464,1.59194454087058,-0.052
WFDC2,PN_divergent,-0.908798402003867,4.78550559608705e-07,-0.506,-1.0280554051934,-0.791950219549117,-2.95283805131799,-0.123
SGCA,PN_divergent,-0.904265831037945,2.47292415889465e-09,-0.525,0.824799037425111,1.04418468399338,-1.08892884481502,-0.115
CD28,PN_divergent,0.903784275719486,1.40751615253223e-09,0.598,-0.6933797263503,-0.85998698708471,1.21439885103963,-0.087
MAMDC2,PN_divergent,-0.902507743574163,1.16355388953893e-13,-0.598,4.10121656626152,4.23873229340346,2.19883411063422,-0.072
FXYD6,PN_divergent,-0.902380269054278,5.32110490595663e-13,-0.626,2.15933614922391,2.23446162479251,0.26306155041904,-0.04
PHF2P2,PN_divergent,-0.901425079165214,5.01398610552714e-07,-0.407,0.430929907699592,0.821477231517091,-1.49287467115973,-0.203
CD80,PN_divergent,0.899526976018241,8.62663590249309e-11,0.611,-1.09817129644785,-1.18330357503463,0.793066427691044,-0.045
SAA2,PN_divergent,0.893109393864865,1.27900483334456e-07,0.484,-2.02930736114703,-2.07733778217404,-0.154979090053633,-0.026
RBPJP6,PN_divergent,-0.885233756935919,6.98861278478928e-13,-0.574,0.252235875677359,0.303599913439686,-1.60591589775361,-0.028
PLIN5,PN_divergent,0.88285237217671,9.06502209503953e-05,0.443,1.79149520263295,1.35711257230638,3.68051945138161,-0.23
PDGFD,PN_divergent,-0.881150721602857,5.42310791021908e-10,-0.557,3.57448718938384,3.68387948890722,1.71945113601721,-0.059
PDZRN4,PN_divergent,-0.877630110641118,8.98279356013298e-07,-0.445,1.12773238689661,1.20181404652649,-0.716627063918628,-0.04
DPT,PN_divergent,-0.877529688995817,3.25915582134231e-10,-0.56,4.47453137412296,4.50532765033806,2.63443454446456,-0.017
SAA1,PN_divergent,0.876881050732649,8.22430400209036e-05,0.416,-0.207662097448664,-0.478367044128289,1.65353697326119,-0.145
GLI2,PN_divergent,-0.871929321901312,3.0415403148674e-10,-0.53,1.61079364001,1.69964940935278,-0.223013677383435,-0.048
NHEG1,PN_divergent,-0.871880329142431,1.36006677489165e-10,-0.575,-0.835992326434065,-0.648971024712125,-2.67888732602731,-0.101
TNNT1,PN_divergent,-0.869941984539674,1.4222202353738e-12,-0.584,4.02730716572776,4.07022006263901,2.20196174796889,-0.024
HS6ST3,PN_divergent,-0.869203032719186,8.66686097291465e-06,-0.438,-0.39537436935074,0.201551887289914,-2.27103941818965,-0.318
FZD5,PN_divergent,0.868603061275495,1.79964316774516e-14,0.596,2.5382616694783,2.45266073838898,4.36480034332557,-0.047
ETNK2,PN_divergent,-0.868289691153139,2.16902309710985e-16,-0.664,2.54536154867569,2.58803344130628,0.72349796816497,-0.023
IGFL2,PN_divergent,-0.864797589630413,6.46000204044922e-15,-0.564,4.96611970190097,5.07631589909828,3.14524563136293,-0.061
PHACTR3,PN_divergent,-0.8634781548863,3.50948060719321e-10,-0.555,0.306985806003825,0.422339859187977,-1.51160874793626,-0.063
RP11-314C9.1,PN_divergent,-0.862638750722817,1.19958325932523e-10,-0.538,-1.14252464638659,-0.858859496963207,-2.9751190871663,-0.155
SUSD4,PN_divergent,0.862204173133801,1.49504438685757e-11,0.601,1.92582441216895,1.88125568259674,3.73512481243468,-0.025
ANKRD20A21P,PN_divergent,-0.861434966494944,9.95809367865508e-08,-0.514,-0.495392457886745,-0.306433717220636,-2.31660022060391,-0.104
SLC30A10,PN_divergent,-0.859434213512294,2.6023096481175e-07,-0.486,-0.346453751511293,-0.31712454741444,-2.14852818503882,-0.016
BTBD16,PN_divergent,-0.85343410957712,1.0966134288096e-08,-0.421,2.72767548676753,3.2477460238241,0.89221980069543,-0.283
WSCD1,PN_divergent,-0.846176333859606,7.25807769967144e-14,-0.634,1.42947526007721,1.45019582185719,-0.344036270964708,-0.012
CH507-42P11.6,PN_divergent,-0.84392553017697,4.37605624069836e-14,-0.617,1.05833902867831,1.11604587525439,-0.713922829776637,-0.033
MIR3142HG,PN_divergent,0.839801963874164,6.116113982861e-10,0.577,-0.126137931839676,-0.277943308087026,1.64630024758438,-0.086
PHYHD1,PN_divergent,-0.837868958561038,3.23476551992881e-18,-0.625,3.68196650884811,3.71093908862863,1.92507491095203,-0.016
DUSP9,PN_divergent,0.835347143192191,1.81309380616157e-08,0.538,-2.27451606488578,-2.37674249299344,-0.516046166763901,-0.058
VGLL3,PN_divergent,-0.832203663753848,1.25592967369257e-15,-0.583,5.85009755715525,5.94821511514481,4.09859358267436,-0.056
RP11-519G16.3,PN_divergent,0.831630271653903,7.84442258389869e-09,0.575,-1.62462199569671,-1.63711528162167,0.11766537165627,-0.007
LAMC3,PN_divergent,-0.831438059926654,1.84554925093258e-12,-0.594,3.09130828734702,3.18904568718229,1.34144278672543,-0.056
CH17-472G23.1,PN_divergent,-0.83008136169178,3.70035902290127e-11,-0.57,-0.235229657937974,-0.174708522118337,-1.97877056243391,-0.035
SOX7,PN_divergent,0.829420532935845,2.5435801803379e-17,0.628,3.6298568265003,3.59394575124595,5.3697102135271,-0.021
RGS9,PN_divergent,-0.824287229220403,2.06740681377386e-16,-0.632,1.41067507241197,1.51263133422514,-0.324614275966092,-0.059
RP11-736K20.5,PN_divergent,-0.822646664127388,2.4561028849231e-08,-0.548,-0.659646890415358,-0.657463278031147,-2.38216080627697,-0.001
CYP1B1-AS1,PN_divergent,-0.821982012911565,8.09356934480297e-10,-0.6,1.85181232454984,1.90461696228622,0.125950796758979,-0.031
TIFAB,PN_divergent,0.821029724887736,1.77643147905892e-10,0.596,0.164365286130939,0.108299321399211,1.88853841003861,-0.033
ALAS2,PN_divergent,-0.820994315706087,4.57602445526103e-06,-0.46,0.254578233064569,0.274711771245032,-1.46615676469621,-0.012
TNNT2,PN_divergent,-0.820793655475183,6.54775999986523e-13,-0.532,3.15649938536628,3.33779451779528,1.42109654988952,-0.104
GK,PN_divergent,0.814349822078594,3.48010344161884e-15,0.641,3.63545773225053,3.63120472218381,5.34079495084574,-0.002
RP11-849N15.3,PN_divergent,-0.814017989435059,2.96349163632548e-14,-0.628,1.81809757715613,1.86276479808127,0.109671512711377,-0.026
RP11-130L8.1,PN_divergent,-0.812141633006988,1.17303141901426e-12,-0.625,0.577601519598059,0.625468655500596,-1.12719574350523,-0.028
CTD-2154I11.2,PN_divergent,-0.811501914587958,1.36866358065773e-14,-0.602,0.57664301986332,0.606055503861357,-1.12508719198188,-0.017
CH507-42P11.7,PN_divergent,-0.808891654392421,1.71679264985856e-08,-0.479,-1.00572709705985,-0.746364857262427,-2.72352030578618,-0.151
TICRR,PN_divergent,0.808324058125002,1.68290091058831e-14,0.588,1.60033772948653,1.45361895935298,3.30639692882593,-0.086
CAPN11,PN_divergent,-0.805565413442539,1.68999207290625e-09,-0.522,-0.388152372994931,-0.0971093234476433,-2.10194765376602,-0.17
MYO3B,PN_divergent,-0.80431443049361,3.22946297525709e-07,-0.542,0.0601228189697184,0.252628832896168,-1.64182834437305,-0.113
AF001548.6,PN_divergent,-0.803717296659548,3.72941030764223e-06,-0.39,1.34742879989919,1.51541687287881,-0.35097682317114,-0.099
PSAPL1,PN_divergent,-0.803366054818381,1.60704374850322e-12,-0.593,8.26819565503979,8.28965925121979,6.58424301635672,-0.013
RP11-118B18.3,PN_divergent,-0.800818778113499,0.00057639428354504,-0.394,-1.26519027570453,-0.52364015231181,-3.01122436570639,-0.425
TMEM116,PN_divergent,-0.80027242056511,6.27756387054843e-16,-0.563,4.1743372958893,4.1756797153603,2.49874529567109,-0.001
PDZD4,PN_divergent,-0.797325635621549,4.51610429338123e-16,-0.645,2.19451849160524,2.28543225556414,0.516710272412517,-0.054
CFH,PN_divergent,-0.796654277087317,4.84230383365914e-10,-0.573,6.69866499776462,6.72611114025697,5.02820418516887,-0.016
FAM218A,PN_divergent,-0.794839751982148,4.58293768888006e-09,-0.536,-0.0588787077535972,-0.0505682820495706,-1.72374910907409,-0.005
DKK1,PN_divergent,-0.793791868272895,1.278207783305e-05,-0.475,-1.24297696107296,-1.24081092348448,-2.90507825468621,-0.001
GSX2,PN_divergent,-0.791524829575516,1.52818283969236e-08,-0.505,-1.22455578008757,-1.17662846811818,-2.88619492544427,-0.029
LYPD1,PN_divergent,0.790740481678458,8.16296254280952e-09,0.471,-0.149545774926124,-0.279705140823822,1.5181498066158,-0.078
HSD17B2,PN_divergent,0.790331274821444,1.45243823700973e-07,0.531,0.818899728916785,0.64843726312363,2.48951176190431,-0.102
CYP39A1,PN_divergent,-0.790092355509492,3.14030920718031e-17,-0.654,5.31007176524306,5.33513879784936,3.65357185492059,-0.015
CNTNAP3B,PN_divergent,-0.788212542613427,1.97723551027909e-10,-0.557,4.17089172179292,4.2207557963212,2.51600592691688,-0.03
ATP1A2,PN_divergent,-0.78664416115853,1.89707562905634e-09,-0.543,0.67537230755256,0.877953182465493,-0.990527235201149,-0.122
SGSM1,PN_divergent,-0.786040965492629,2.2675484494082e-10,-0.567,2.61833697545287,2.73798932558975,0.961464061381631,-0.072
MYOCD,PN_divergent,-0.783952921196651,2.83705040327651e-05,-0.338,1.20980691201557,1.31265955311567,-0.441121642520631,-0.062
SVEP1,PN_divergent,-0.779529592944333,5.85884160161703e-07,-0.456,5.74477801319623,5.84839045237987,4.10303909475744,-0.063
CAB39L,PN_divergent,-0.777552616206192,2.336570478909e-19,-0.645,4.97407135746984,4.97822477896748,3.34578282749157,-0.003
LAMB4,PN_divergent,-0.777502416346526,7.38379889524167e-19,-0.666,7.18420172329127,7.19292925213268,5.55559006493916,-0.005
EPCAM,PN_divergent,-0.776563680399209,2.07967083026096e-11,-0.639,2.41083522439785,2.48408188314131,0.778148643222004,-0.045
LINC00886,PN_divergent,-0.774606644783722,5.85136239658326e-11,-0.604,1.57615477953059,1.59673819644198,-0.0475041815547704,-0.013
TMEM132A,PN_divergent,0.774488004442349,6.52365626628599e-12,0.616,0.688892215349775,0.640144618121896,2.3149395184269,-0.03
RP1-257C22.2,PN_divergent,0.774140477722759,2.05027921137553e-12,0.617,0.377662075158135,0.244100707913259,2.01092205215055,-0.082
TRPC6,PN_divergent,-0.773154430301477,3.32884406299743e-11,-0.592,2.87351864459438,2.94757395931919,1.24789403116303,-0.046
IKZF3,PN_divergent,0.766850443709897,7.61760098199266e-12,0.611,1.38476390723073,1.26825612315216,3.00116476743238,-0.072
SORBS1,PN_divergent,-0.766372476468067,3.26564820652907e-16,-0.599,5.33832189258182,5.35959945374293,3.73183716497167,-0.013
FAM221A,PN_divergent,-0.764316156496524,4.00779641866788e-16,-0.651,2.72569203745025,2.72808154302716,1.12528076164173,-0.001
CNN1,PN_divergent,-0.763813908530722,2.08165192734958e-05,-0.345,2.59382389046769,2.78498592686717,0.976791251932202,-0.118
ST6GAL2,PN_divergent,-0.763524404984927,2.30457192044748e-05,-0.422,1.11331510725026,1.4171019653904,-0.513655353566951,-0.187
AC091729.7,PN_divergent,-0.760278806379864,9.12698773156367e-08,-0.497,-1.15567992166976,-0.883287996458239,-2.77291613967556,-0.168
HBEGF,PN_divergent,0.759715681381622,9.65738964643973e-12,0.595,2.91415082723553,2.82302351917364,4.51323808706873,-0.057
SLCO5A1,PN_divergent,0.758988592507192,1.61861545358286e-08,0.541,-2.16749533626971,-2.20026484521654,-0.575393779759981,-0.021
AK7,PN_divergent,-0.758211705375363,1.35326228530127e-15,-0.653,3.78146447492108,3.79078284060276,2.1931849202087,-0.006
LIFR-AS1,PN_divergent,-0.756873831600647,4.6237513018052e-12,-0.638,0.944218683677818,0.951565191869323,-0.641075266535917,-0.005
PMP22,PN_divergent,-0.756618183117728,3.46910965800217e-16,-0.637,6.01235838148538,6.02804523093119,4.42681883952449,-0.01
CYP1B1,PN_divergent,-0.753996043345356,1.03963391566523e-08,-0.528,4.87292266869642,4.88630255728292,3.29308886854468,-0.008
PACRG,PN_divergent,-0.753930775718158,4.86731809260292e-12,-0.6,0.359008888554352,0.490253687245736,-1.23172277560408,-0.083
OLFML3,PN_divergent,-0.752231160054571,2.31837739716741e-10,-0.582,3.86824965106424,3.90107283401371,2.29029056513988,-0.021
CLDN7,PN_divergent,0.750215032684404,4.92991244965438e-08,0.517,0.293983047464731,0.252177016460129,1.86856210284603,-0.027
RP11-290L7.5,PN_divergent,-0.748609479938989,2.33423253135144e-06,-0.455,-0.372255816380563,-0.3698863190994,-1.9397814072743,-0.002
FBXO10,PN_divergent,0.747296387634773,2.23550800371666e-19,0.656,2.103743058692,2.07962269352195,3.67055584896061,-0.015
RP11-356I2.4,PN_divergent,-0.745528742547647,2.28737883575002e-11,-0.494,3.80028489259561,3.97912030433558,2.22268846101707,-0.113
FXYD6-FXYD2,PN_divergent,-0.745297168859269,1.1352767413199e-10,-0.58,-0.090949237130633,0.00613243215449267,-1.66040705830929,-0.062
CCR4,PN_divergent,0.74450805476482,2.69083680880203e-08,0.532,0.0445992875726519,-0.196083412435937,1.62584892823572,-0.152
LOR,PN_divergent,-0.743791079325219,4.40754671276272e-11,-0.57,9.07802154811442,9.14497875249503,7.51453715763299,-0.043
RP11-145E17.2,PN_divergent,-0.742959602421535,5.49342163092856e-11,-0.532,0.109631958211338,0.266817780214008,-1.46055883629697,-0.1
LINC00632,PN_divergent,-0.741390019608895,2.50405057312089e-07,-0.526,-1.11832358095619,-1.04742969267114,-2.67714961709887,-0.045
GK-AS1,PN_divergent,0.739693459199379,5.29113567510195e-10,0.577,-0.584695856952327,-0.89688258473635,0.993168055373446,-0.198
RP11-335I12.2,PN_divergent,0.736842782534952,4.36597842813451e-12,0.631,-1.09360291787588,-1.12340925168586,0.451856316199962,-0.019
LEPR,PN_divergent,-0.734070307968681,1.41924219912819e-10,-0.568,5.24026215288538,5.49861851108131,3.67921057999086,-0.166
GPC2,PN_divergent,-0.733933324728854,8.62898782780519e-12,-0.588,1.21712493480021,1.26649429266386,-0.324074490073578,-0.032
CYP3A4,PN_divergent,-0.733837262277653,1.09414776642044e-08,-0.502,1.33219716054914,1.40549443154199,-0.211041276621646,-0.047
NEUROD2,PN_divergent,-0.732289306973624,2.37588740779681e-07,-0.454,-0.666910729534613,-0.293753503049751,-2.23498121727999,-0.238
CD83,PN_divergent,0.731928257589608,1.28115315451079e-11,0.619,1.79263242346784,1.76733118344433,3.32738074320861,-0.016
DCANP1,PN_divergent,0.730114885068664,2.29458970919434e-06,0.518,-0.798961542688463,-0.884208386862672,0.737602369923057,-0.055
ANKRD2,PN_divergent,-0.727832350969192,2.93230968853532e-06,-0.518,-0.492020075376228,-0.113575505738236,-2.05125439193456,-0.243
CD6,PN_divergent,0.725542566730598,1.54576508185919e-09,0.559,-0.113811662820264,-0.366887259437245,1.4288916759474,-0.164
IRAK3,PN_divergent,0.725248893963076,1.71111194799089e-13,0.596,3.53487249813703,3.49043004687215,5.05742876845276,-0.029
TNNI2,PN_divergent,-0.722866859365361,0.000179783837935039,-0.34,1.55965331084598,2.34545992059204,-0.0273223762134819,-0.495
HMCN2,PN_divergent,-0.722050649679465,2.04562186285122e-09,-0.517,2.77623450667137,2.77770493950332,1.26439718363765,-0.001
MFAP4,PN_divergent,-0.722026936218254,1.41151291760772e-09,-0.547,4.92702961247563,4.94271892537823,3.41391076526012,-0.01
SLC27A2,PN_divergent,-0.720249358293163,6.51905399833274e-07,-0.465,1.67941409640692,1.8940716408966,0.151389421515686,-0.14
KLRB1,PN_divergent,0.718987193880144,8.0277391763309e-08,0.532,-1.01831171817269,-1.29377356591173,0.512762961278709,-0.18
SAA2-SAA4,PN_divergent,0.718301448711142,4.73131374918266e-06,0.408,-2.51509833469605,-2.86263194324236,-0.978711988778795,-0.226
ARL11,PN_divergent,0.714637354925564,7.39893651657003e-11,0.59,0.0915115202890272,-0.0295356487332326,1.59902299209089,-0.08
UBXN10,PN_divergent,-0.713969720204782,3.06682952444176e-10,-0.56,1.36364730693092,1.53683753539461,-0.147348023263836,-0.115
LINC01136,PN_divergent,-0.707763798572168,2.74966010399873e-09,-0.527,-0.536691155093617,-0.501823805538266,-2.02174385972562,-0.023
TRIL,PN_divergent,0.707740323505476,1.27567022459568e-09,0.588,2.16919789923829,2.08322883846786,3.65898559678825,-0.058
RP11-462G2.1,PN_divergent,-0.706909693826267,4.41419880813023e-07,-0.469,1.49836296217031,1.8877605535337,-0.0180926831109403,-0.257
ITGAL,PN_divergent,0.704333930255932,3.50336741630925e-11,0.607,0.727072197467586,0.63120630149525,2.21065474351399,-0.065
RAC2,PN_divergent,0.70371673725621,3.05920642326079e-11,0.608,0.877837511422607,0.859369081118068,2.35288194128919,-0.013
NCBP2L,PN_divergent,-0.697847878298029,1.88488625445656e-11,-0.574,-0.184515154555856,-0.0553302425635579,-1.65763769803762,-0.088
ITK,PN_divergent,0.697341920987937,6.32363373188317e-10,0.6,0.665875675758115,0.576282256626123,2.13423238244702,-0.061
ADH1C,PN_divergent,-0.696802381067981,8.68435301667439e-07,-0.484,-1.0276904592692,-0.860694634196423,-2.50216398550294,-0.113
NR1D1,PN_divergent,-0.696287655199028,9.91434619915339e-07,-0.437,3.95645902197381,4.05447683762,2.48952085542866,-0.067
ABHD12B,PN_divergent,-0.696018842516812,7.22587149571451e-11,-0.545,5.28165532716335,5.50607092119556,3.80344659571217,-0.152
KRT31,PN_divergent,-0.695217071019401,2.17706649939661e-08,-0.481,3.54480311858924,3.61113018280701,2.0830732357342,-0.045
TRPV6,PN_divergent,-0.694280321078102,6.05956180655325e-16,-0.619,4.13088880232827,4.14670115615908,2.67584930364453,-0.011
KRT17P1,PN_divergent,0.694043320860611,1.0399630579867e-08,0.521,-0.61907913501879,-0.739678082395304,0.845274293257224,-0.082
LINC00702,PN_divergent,-0.693731960647985,1.89140014023064e-08,-0.486,0.738328897614162,0.954690125412604,-0.734337922738858,-0.147
CLEC2A,PN_divergent,-0.692558310970578,1.02242753211252e-11,-0.497,5.360920501211,5.56799125743461,3.89158063095417,-0.141
PRUNE2,PN_divergent,-0.690856255688748,4.41600512440539e-09,-0.556,4.24441419008725,4.27860117785649,2.79482315036937,-0.024
C16orf59,PN_divergent,0.689490442634807,6.97009677496487e-11,0.59,-0.564475388268135,-0.603594958657138,0.88271794620967,-0.027
CFHR3,PN_divergent,-0.68867152335358,1.36680944532375e-06,-0.473,-0.648364542662338,-0.642200936917752,-2.09075803488146,-0.004
MYH11,PN_divergent,-0.688281134113155,1.62418167675821e-06,-0.412,6.33301196031199,6.40774143605554,4.88501665995624,-0.052
RP11-903H12.3,PN_divergent,-0.688004726849653,4.50971224406512e-15,-0.58,2.18436003174707,2.31028353836112,0.732150639408659,-0.087
COL8A1,PN_divergent,-0.687133866477332,1.53231347609767e-07,-0.535,1.26159738852251,1.3095922758997,-0.181493077976096,-0.033
C9orf106,PN_divergent,-0.685138143759681,2.87099556297653e-07,-0.498,-0.53033798232082,-0.516977707262115,-1.96600767243414,-0.009
