"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00172354392808532,-0.206866520473069,0.195,0.228,1,"FIP1L1"
0.00172596416314422,0.347594131404973,0.167,0.138,1,"FOXO1"
0.00172789162081817,0.33951798044826,0.261,0.228,1,"CPEB4"
0.00173082598241722,0.518342271217532,0.131,0.105,1,"FAM131A"
0.00174704406166227,-0.458571919050653,0.11,0.137,1,"NBN"
0.00174710110459367,-0.189569233505102,0.131,0.16,1,"ANK3"
0.0017525771131346,0.398704584091215,0.101,0.078,1,"DMWD"
0.00177508523311834,-0.179591863353418,0.239,0.271,1,"SMARCC1"
0.00178512479677787,-0.47576966174692,0.172,0.199,1,"C5orf15"
0.001796457568541,-0.37484264121871,0.109,0.135,1,"RPP21"
0.00180398812807667,0.524659139951975,0.147,0.12,1,"KDM2B"
0.00180543597761368,-0.432257758234989,0.124,0.15,1,"RHOQ"
0.00180731544024256,0.239069528186449,0.165,0.206,1,"WNT4"
0.00180818051467657,-0.196277759398682,0.377,0.407,1,"TIMM10"
0.0018091730870815,-0.143197355392881,0.142,0.174,1,"AKAP8"
0.00181084872993215,-0.111762704957074,0.386,0.419,1,"AAMP"
0.00181325594323028,-0.254617566276503,0.089,0.113,1,"SEC24A"
0.00181432918278852,-0.167039874289057,0.108,0.135,1,"MARS1"
0.00181921716911417,-0.672324686027689,0.079,0.102,1,"POLR3D"
0.0018309223767144,0.39252902225829,0.122,0.097,1,"PTPN18"
0.00183453868661571,0.13717092130391,0.209,0.247,1,"GJB5"
0.00183597394636756,-0.122898693941078,0.254,0.291,1,"ACAT1"
0.00184073255503852,0.3630029172435,0.177,0.148,1,"LRRC28"
0.0018476305612193,0.211826138184599,0.195,0.163,1,"MAPK14"
0.00185368793569517,-0.137976983649391,0.126,0.155,1,"RRS1"
0.0018776298826122,-0.101584670079724,0.116,0.145,1,"DTX2"
0.0018889290565876,0.30998298044284,0.238,0.203,1,"CIAO2A"
0.00193511998449519,0.440294131141848,0.117,0.093,1,"CCDC88A"
0.00194003728333001,0.536820603619165,0.133,0.109,1,"RNF38"
0.00195375923184896,-0.268518952012297,0.242,0.273,1,"PPM1A"
0.00195658686092926,0.259178319271259,0.373,0.338,1,"SCOC"
0.00196138263359221,0.373229855142317,0.17,0.142,1,"PPP5C"
0.00196399559200246,0.513140034144493,0.135,0.11,1,"DELE1"
0.00196529569578674,-0.194833976329204,0.17,0.202,1,"MRPS9"
0.00200130077875839,0.453137905898621,0.478,0.485,1,"RHOC"
0.00200348530023073,-0.137578064558395,0.519,0.556,1,"OSTC"
0.00200482205220326,-0.511040340369977,0.124,0.151,1,"CXCL8"
0.00202452915561706,-0.112788818377368,0.276,0.308,1,"GRSF1"
0.00204191214301879,-0.256088560413439,0.161,0.187,1,"CDK7"
0.00204527563234554,0.207372131043154,0.718,0.733,1,"PTMS"
0.00204555907249319,0.259932991236983,0.239,0.207,1,"SHFL"
0.00205786941579544,0.295747460525476,0.576,0.554,1,"NAA38"
0.00206443958260124,-0.376620363390452,0.114,0.14,1,"HLF"
0.00207274016384821,-0.655493524321105,0.227,0.256,1,"CYB561A3"
0.00207341970366391,-0.102917753737755,0.254,0.29,1,"TSN"
0.00207414277401893,-0.211481856432948,0.305,0.336,1,"SLAIN2"
0.0020808579374375,-0.182344795031628,0.212,0.243,1,"DERL2"
0.00210864019179139,-0.338023829711908,0.198,0.229,1,"EIF1AY"
0.00211111871859519,-0.598750095658762,0.108,0.133,1,"GAREM1"
0.00211561568220159,-0.386587332910026,0.093,0.118,1,"POLG"
0.0021186271448917,-0.393024918734876,0.116,0.142,1,"PITPNA-AS1"
0.00216686409344366,0.168954461740778,0.204,0.242,1,"BOLA3"
0.00217825964292076,0.562283088189377,0.214,0.183,1,"PEX39"
0.00218265254686102,0.339247878130137,0.582,0.576,1,"ARGLU1"
0.00221856339622956,-0.350442803332896,0.214,0.245,1,"CBX5"
0.0022254648972102,-0.138646865315807,0.174,0.207,1,"SMC5"
0.00223138770813409,-0.460899343288725,0.107,0.132,1,"FAM110C"
0.00224059237588025,0.345636633286164,0.193,0.165,1,"MLLT6"
0.00225617453729873,-0.132023484901729,0.607,0.646,1,"HSP90B1"
0.00226007927910724,0.627471932525441,0.134,0.11,1,"ZNF205"
0.00226337182106048,-0.270855855580238,0.126,0.151,1,"PISD"
0.00227294582609628,-0.195813714601135,0.128,0.156,1,"TIMM8A"
0.0022899658341422,-0.193225881414285,0.176,0.208,1,"SMC4"
0.00231890815852115,0.305742486861907,0.38,0.344,1,"PLEKHA1"
0.00232690228817898,0.373341979236753,0.151,0.123,1,"KDM4B"
0.00233360826076604,-0.386371748374059,0.134,0.16,1,"TRAF3IP2"
0.00234583799113985,-0.566856852084502,0.112,0.137,1,"ZNG1B"
0.00234650395369833,-0.434144801693604,0.142,0.17,1,"DYNC2I2"
0.002347336822932,-0.197882408120205,0.232,0.264,1,"SLC25A1"
0.00235058934105377,-0.114470420001505,0.187,0.219,1,"BDH2"
0.00235616270774398,-0.568939923200016,0.099,0.122,1,"KIF20B"
0.00236841675595578,0.482099469794939,0.275,0.241,1,"PLXNB2"
0.00237692192834454,-0.252839658386304,0.113,0.14,1,"PLXNB1"
0.00237963779400339,-0.260318369152563,0.183,0.213,1,"COPZ2"
0.0023841047382448,-0.206261012569597,0.264,0.296,1,"GNL1"
0.00238589230366533,-0.184677714189934,0.252,0.282,1,"STIP1"
0.00240909091417217,0.195767673553064,0.168,0.14,1,"TTC14"
0.00241285321459634,0.271115357406822,0.283,0.248,1,"NTAN1"
0.0024248073798886,0.413005844030624,0.2,0.235,1,"SPRR2A"
0.00245430884006461,-0.365943911674961,0.08,0.104,1,"GGA2"
0.00245935635792573,-0.155214342459817,0.1,0.127,1,"GCFC2"
0.00251084601659327,0.372014089629943,0.142,0.116,1,"MARF1"
0.0025200819868429,-0.13580134474449,0.289,0.317,1,"C1orf52"
0.00252271073776286,-0.303857284345396,0.185,0.212,1,"USP5"
0.00255473403941463,0.340198590899241,0.41,0.385,1,"CASP4"
0.00255585200505387,0.218123930320044,0.256,0.223,1,"KLC1"
0.0025626859444289,-0.265199470116164,0.176,0.207,1,"TIMM22"
0.00257858090490692,-0.628190517936436,0.117,0.141,1,"ARHGAP12"
0.00258030138947144,0.484827563382776,0.282,0.253,1,"CYB5B"
0.00259309058384241,0.370109157261219,0.151,0.124,1,"ZNF91"
0.00260961356854298,-0.384805983424872,0.192,0.219,1,"GOLT1B"
0.00265332323191913,-0.126936559966087,0.321,0.354,1,"TMEM183A"
0.00270213273029565,-0.252565952820314,0.105,0.131,1,"NOM1"
0.00271007213771216,-0.120059275610573,0.113,0.14,1,"WDR77"
0.00272080979695776,0.326384598189974,0.249,0.218,1,"MCFD2"
0.00272402678129349,-0.178414919452844,0.275,0.311,1,"DNAJC3"
0.00272878355956872,0.223457051982888,0.107,0.084,1,"LDOC1"
0.00272991616666636,0.433446044264731,0.239,0.213,1,"NET1"
0.00273777142167866,-0.246581053541984,0.144,0.173,1,"MIPEP"
0.0027458427182041,-0.396135208446285,0.111,0.138,1,"EIF2B3"
0.00274645240634012,-0.214838048043676,0.101,0.126,1,"WWOX"
0.00274812499106753,0.382868879429197,0.327,0.305,1,"PAK2"
0.0027607992559898,0.346632503194984,0.144,0.119,1,"FTX"
0.00277737305453119,-0.104614437284451,0.094,0.121,1,"RPAP3"
0.00279198708397898,0.296516602235106,0.315,0.279,1,"ATP6AP1"
0.00281691537262589,0.454214050267814,0.264,0.232,1,"H2AC6"
0.00283533458167059,0.565672844837864,0.114,0.091,1,"WDR83"
0.00285717035303515,-0.194774683623034,0.154,0.183,1,"CFAP251"
0.00286768323237664,0.304588865801014,0.3,0.267,1,"NUMA1"
0.00286990183703412,-0.112963671226194,0.464,0.506,1,"GNG12"
0.00287532874778688,-0.103219136405629,0.288,0.321,1,"TRAPPC6A"
0.00288636850262764,0.150345016771892,0.154,0.126,1,"STAU2"
0.00289183847961924,-0.297749945898858,0.135,0.163,1,"TIMM23"
0.00292259618757256,-0.213679106527685,0.31,0.341,1,"ISCA1"
0.00293625120931851,-0.137718756315172,0.303,0.337,1,"GALNT1"
0.00293937970155634,-0.211513718747802,0.16,0.191,1,"YEATS4"
0.00293990458900846,0.235877747762295,0.18,0.15,1,"VAMP7"
0.00294978981856649,-0.217868271140849,0.2,0.229,1,"PARD3"
0.00297462067721023,-0.421344060499008,0.084,0.106,1,"MARVELD1"
0.00297992121436734,-0.159950119649115,0.089,0.114,1,"NOL12"
0.00298810354304559,-0.295077780766057,0.094,0.118,1,"ALG2"
0.00299115393076427,-0.203992960238011,0.185,0.215,1,"CTCF"
0.00299860372115779,-0.29121629126232,0.126,0.153,1,"INIP"
0.00302054564809006,0.196912830292117,0.132,0.161,1,"NOL10"
0.00303510589345407,-0.303719037222856,0.114,0.14,1,"ALG14"
0.00303978112956339,-0.297752775002407,0.093,0.118,1,"THG1L"
0.003061933584432,0.614113232884797,0.208,0.188,1,"ELOVL4"
0.00308038042278001,-0.367898263335221,0.111,0.137,1,"PPIP5K2"
0.00308690347810775,0.331413981385357,0.116,0.092,1,"CLASP1"
0.00312230756835695,-0.268740423368528,0.087,0.112,1,"SLC25A17"
0.00313331998197906,0.29433278416791,0.163,0.135,1,"SMG7"
0.00318496780118939,-0.107121436329527,0.193,0.222,1,"SLC39A7"
0.00319092564221787,0.32947273604769,0.179,0.152,1,"NIN"
0.00321448144343045,0.136900950746942,0.27,0.306,1,"PCM1"
0.00323729146410292,0.355067222640352,0.157,0.132,1,"MSRA"
0.0032534442202191,-0.112218565612772,0.114,0.141,1,"CARS2"
0.00328451588641807,-0.236686212568375,0.228,0.258,1,"CHID1"
0.00329935948249941,0.236887037922563,0.2,0.171,1,"PKIG"
0.00331433124426247,0.380498904949274,0.398,0.373,1,"SERINC3"
0.00331528783204715,-0.610751230281304,0.086,0.109,1,"ZBTB5"
0.00332975783330069,-0.153745665691987,0.191,0.224,1,"NTPCR"
0.00333674561064585,0.448004825822026,0.195,0.166,1,"ALS2CL"
0.00338527157798184,-0.328989370144778,0.094,0.117,1,"COBL"
0.00341431012612473,-0.199614497478744,0.303,0.332,1,"CDC42EP4"
0.00342443758739907,0.373579818848817,0.137,0.113,1,"RALGAPB"
0.00343090602905078,-0.18327436314746,0.111,0.137,1,"MIA2"
0.00343526377548535,0.186124399055789,0.63,0.6,1,"DDX3X"
0.00344293221147405,0.114813046611137,0.851,0.863,1,"LGALS3"
0.00344786259244411,-0.162853610413804,0.313,0.345,1,"PSMD12"
0.00345794409233733,-0.192850743275107,0.14,0.168,1,"PPP3CB"
0.00346871293348546,0.129001077649816,0.175,0.147,1,"RNF130"
0.00347564828826525,-0.551180692910957,0.094,0.117,1,"RHBDF1"
0.00351083941635535,-0.315754561729357,0.165,0.192,1,"DCUN1D1"
0.0035212010983564,-0.127496300005295,0.362,0.393,1,"HIKESHI"
0.00353226226419284,-0.726586058128053,0.085,0.108,1,"MSANTD3"
0.00353444343330165,-0.362676908587214,0.091,0.115,1,"PGAM5"
0.00353934934968434,-0.136214588351794,0.136,0.163,1,"MEGF9"
0.00354566940791339,-0.115092394404332,0.208,0.239,1,"MRPS30"
0.00354639218135333,0.280778637391998,0.111,0.089,1,"EZH1"
0.00358515867084325,0.410163445247086,0.131,0.107,1,"RNF20"
0.00359487058259343,-0.252152416530786,0.122,0.148,1,"PRKCD"
0.00363393558774741,-0.280686826785995,0.178,0.207,1,"HPS1"
0.00363405106566518,0.294914025701654,0.228,0.198,1,"NKIRAS2"
0.00363508354287966,-0.239963770221175,0.091,0.115,1,"KRI1"
0.00366118645318028,-0.150756742767586,0.112,0.138,1,"MYSM1"
0.00367295650858315,-0.305106988341728,0.083,0.107,1,"TOPBP1"
0.00367333843712388,-0.225100640489904,0.079,0.103,1,"SMAD7"
0.00367484639471802,0.259502567660134,0.107,0.085,1,"ROGDI"
0.00369361163478223,-0.146398046046906,0.268,0.3,1,"ELAVL1"
0.00380115117160168,-0.307728632840847,0.296,0.33,1,"DUSP2"
0.00386420093228946,0.227465940936379,0.324,0.287,1,"PTPRA"
0.0038787412656442,-0.126866514810838,0.091,0.115,1,"THOC1"
0.00388409033563441,-0.276779642950477,0.196,0.226,1,"LYPLAL1"
0.00388756262261807,-0.479974640800957,0.158,0.182,1,"C1orf198"
0.00389678059295956,0.313239193396641,0.474,0.445,1,"PLS3"
0.00392598216987451,-0.299448450709832,0.078,0.1,1,"FRS2"
0.00393725224473108,0.334853251621122,0.259,0.226,1,"JPX"
0.00394258116603665,0.177449429983919,0.386,0.356,1,"YIPF3"
0.00394897719377311,-0.158359095817866,0.222,0.254,1,"SCFD1"
0.00395134067012029,-0.266174861376264,0.08,0.104,1,"MACROH2A2"
0.00396493409415616,0.579589421326917,0.255,0.227,1,"SERINC2"
0.00396787034639432,0.252296251151153,0.492,0.487,1,"METTL9"
0.00397114115890031,-0.148432713644721,0.135,0.162,1,"RXYLT1"
0.00397542465363948,-0.244981486716346,0.101,0.125,1,"SETD9"
0.00398269247559008,-0.360148483231404,0.103,0.128,1,"JDP2"
0.00398431601738187,-0.280753999897551,0.131,0.156,1,"PIGA"
0.00400444282832707,-0.15262547532437,0.438,0.466,1,"MRPS15"
0.00403848163201379,-0.313428449754875,0.201,0.229,1,"ALDOA"
0.00404149742383942,0.450896114479566,0.128,0.105,1,"ACOT8"
0.00404628738926684,-0.324786878281609,0.221,0.251,1,"KCNQ1OT1"
0.00406248309780672,0.544990642803807,0.206,0.179,1,"IL13RA1"
0.00406637865678578,-0.319809707312137,0.16,0.186,1,"MTHFD2"
0.00408172768245524,-0.194810607539657,0.112,0.138,1,"H2AC20"
0.0040899508130305,0.110178820598476,0.458,0.541,1,"PKP3"
0.00411360216241224,-0.297774065226879,0.156,0.183,1,"ARL4C"
0.00411839448146034,-0.311433994974404,0.156,0.184,1,"UGDH"
0.00412004865926461,-0.132551648312775,0.089,0.112,1,"SELENBP1"
0.00414682476652846,-0.453966815882608,0.119,0.142,1,"EAF1"
0.00418605838743682,-0.31168959096085,0.158,0.186,1,"PLD1"
0.00420492317492748,-0.303755922033323,0.1,0.122,1,"BMP4"
0.00423395255816267,0.523404462367865,0.104,0.083,1,"CEP170"
0.00424745707889599,0.113677115726888,0.17,0.143,1,"AP1G2"
0.00425751391571166,-0.245316246500935,0.154,0.183,1,"CHCHD6"
0.0042610216387089,0.317689159625837,0.38,0.352,1,"CMTM6"
0.00428165136476029,-0.161371655651389,0.117,0.143,1,"ARL13B"
0.00428837489846855,-0.583869023756504,0.083,0.105,1,"BNIP1"
0.00430979518592929,0.288971612419757,0.295,0.261,1,"HARS1"
0.00431638412743114,0.404440576628383,0.165,0.138,1,"DUSP3"
0.00431864846047068,-0.10901733032418,0.095,0.119,1,"PPIL1"
0.00432234961423572,-0.104403195592695,0.288,0.321,1,"TARDBP"
0.00434384081230739,-0.140426878460519,0.146,0.174,1,"PGM1"
0.00434604819036678,0.248545676382772,0.323,0.294,1,"TXNDC12"
0.00434802271752456,-0.102416048415236,0.165,0.194,1,"CBX6"
0.0043497842932228,-0.119568806622331,0.278,0.314,1,"CCAR1"
0.00437468195164769,-0.190941332391867,0.139,0.167,1,"LINC01133"
0.00438178961196527,-0.203035749291343,0.212,0.24,1,"PHAX"
0.0044008308618806,-0.115450361489409,0.145,0.173,1,"NUP98"
0.00442136214032087,0.49249433787225,0.136,0.113,1,"CDK17"
0.00444044918955293,0.405201282773505,0.111,0.089,1,"STAT5B"
0.00447500102397873,-0.261992394279824,0.168,0.194,1,"CEP20"
0.00447810726624814,-0.524225633394128,0.393,0.328,1,"TIMP1"
0.00448415750971545,-0.416499542992163,0.105,0.128,1,"NR4A3"
0.00448675719848169,-0.329259525427824,0.11,0.133,1,"DBF4"
0.00450677078869406,-0.159139457822459,0.449,0.493,1,"CALD1"
0.00451214953397595,-0.130964365276922,0.089,0.114,1,"SLC38A5"
0.00454430872641197,0.3371070929823,0.149,0.125,1,"RTL8B"
0.00456918302108818,-0.137631428552094,0.339,0.368,1,"EIF4E2"
0.00457494053097271,0.119941150609997,0.216,0.254,1,"DDB2"
0.00461523220202163,0.252663335565196,0.31,0.279,1,"ADD1"
0.00462397545405988,-0.117704116091904,0.177,0.208,1,"UPF3B"
0.00465535583354216,-0.550980345316079,0.146,0.169,1,"ISG20"
0.00472039861391192,-0.188860967308104,0.252,0.282,1,"JMJD6"
0.00475621239461074,0.416430357576025,0.107,0.086,1,"SPATA33"
0.00480599733970255,0.257656283457168,0.393,0.363,1,"TCEAL8"
0.00482940047797877,-0.116911040365367,0.283,0.311,1,"ANAPC15"
0.00486769475345224,0.479847051052863,0.169,0.146,1,"CHD7"
0.00488722227940523,-0.233138002140821,0.086,0.108,1,"TCTN1"
0.00488874134891261,-0.851443524746853,0.142,0.163,1,"PLPP3"
0.00490805870697435,-0.402648516071249,0.139,0.164,1,"MRPL48"
0.00494708393039063,-0.147135955423897,0.12,0.146,1,"NF1"
0.00496579607887829,0.528365546082939,0.176,0.15,1,"CAMK2G"
0.00498835198828241,-0.267535259542215,0.177,0.206,1,"NFYB"
0.0050107139574612,-0.139958916369444,0.12,0.147,1,"LPCAT3"
0.00503158743071951,-0.23159120272765,0.17,0.195,1,"LIN7C"
0.0050527076126449,0.3898092391776,0.107,0.086,1,"TNK2"
0.00506275990553047,-0.234801820425625,0.169,0.196,1,"TBRG4"
0.00508119529432786,-0.174320730965972,0.277,0.309,1,"MYL6B"
0.00509515048700941,-0.266267544005079,0.086,0.108,1,"ABCC5"
0.0051392958249707,0.345603861374266,0.251,0.22,1,"MPRIP"
0.00516227639422136,-0.49299301269767,0.114,0.137,1,"TULP3"
0.0051830475726292,-0.219626303352301,0.213,0.245,1,"B4GALT1"
0.00519283756006797,-0.168541093192873,0.127,0.152,1,"NCLN"
0.00519715658089099,-0.301523146237182,0.185,0.215,1,"IL36G"
0.00520495098540216,0.194930259289741,0.498,0.475,1,"FDPS"
0.00520994427472308,-0.269958248711426,0.213,0.24,1,"CTDSPL"
0.00523248549193769,0.204701052243415,0.148,0.122,1,"SECISBP2L"
0.0052655371650549,0.321477408723818,0.278,0.249,1,"BAZ2B"
0.00530795787405309,0.192534134542383,0.282,0.249,1,"ANAPC13"
0.00535393200257564,-0.170784561423874,0.177,0.151,1,"COTL1"
0.00541222708338791,-0.233713273510927,0.134,0.158,1,"TFE3"
0.00552492525502458,-0.154731485497988,0.223,0.256,1,"CCNG1"
0.00552697843026786,0.486670163109588,0.168,0.145,1,"MVK"
0.00553297583440471,-0.114058552311857,0.186,0.217,1,"MZT1"
0.00564554510754262,-0.207013863945299,0.147,0.174,1,"VEGFA"
0.00564688576123708,-0.398209001304161,0.117,0.142,1,"DNAAF2"
0.00566629059790292,-0.290619087870138,0.151,0.176,1,"OGFOD3"
0.00567176047640675,-0.184339489939179,0.211,0.241,1,"EHD1"
0.00571337566230587,-0.139067481289389,0.239,0.272,1,"CFAP298"
0.00575463144629319,0.431018184641715,0.511,0.519,1,"IFI16"
0.00581637267927188,-0.288022568219198,0.153,0.126,1,"C11orf96"
0.00581886416677187,0.460602230324322,0.132,0.111,1,"ZNF280D"
0.00582294786951986,0.366844194017246,0.364,0.337,1,"CTSA"
0.00582805776572624,-0.16335640874503,0.177,0.205,1,"PI4KB"
0.00582904476956465,-0.103286892083752,0.116,0.141,1,"ZC3H18"
0.005846308312819,-0.116777576067216,0.108,0.131,1,"SCAF8"
0.00586048124064789,-0.257757687053733,0.114,0.138,1,"MED26"
0.00586814133185596,0.416937778292285,0.52,0.532,1,"LRRFIP1"
0.00595977245474,0.436851233688041,0.187,0.163,1,"PHC2"
0.00598221937625595,-0.113391229779188,0.106,0.13,1,"ENTR1"
0.00599840710462225,0.460481669687999,0.221,0.194,1,"PINK1"
0.0060155065075835,-0.231163135088234,0.231,0.255,1,"FEM1B"
0.00601850354472242,-0.328273389414313,0.167,0.193,1,"PBX1"
0.00602753143497849,-0.229250532649214,0.26,0.286,1,"EPN2"
0.00603235536517907,-0.351823791755914,0.091,0.114,1,"BCL2L11"
0.0060706468589906,0.522633223669138,0.155,0.132,1,"PRKACA"
0.00609465014267584,0.571777337956161,0.106,0.087,1,"C16orf74"
0.00609746580426507,0.229211271152384,0.23,0.202,1,"MINK1"
0.00611657638400413,-0.367506472478954,0.082,0.103,1,"SMARCD3"
0.00613057864104144,-0.110773475776993,0.439,0.466,1,"SLTM"
0.00613717640796464,0.269110686199212,0.255,0.226,1,"AIP"
0.00614754308137974,0.106314714303663,0.357,0.318,1,"OTUD6B-AS1"
0.00615501410376225,0.266696281929689,0.202,0.175,1,"CYBC1"
0.00616681341731619,-0.372153707049812,0.117,0.142,1,"RPUSD1"
0.00616962412470372,0.51791847371785,0.129,0.107,1,"PAQR7"
0.00618401958360672,0.961206652231131,0.125,0.104,1,"TMPRSS13"
0.00622013665312476,-0.160831728556986,0.121,0.145,1,"FZR1"
0.00622400065482932,0.215577711285649,0.124,0.102,1,"MYH14"
0.00624471762152148,0.140024887822488,0.208,0.248,1,"CERS3"
0.00625652969979722,-0.107225230727827,0.215,0.242,1,"EXOSC4"
0.00631961792832182,-0.255025008469267,0.162,0.187,1,"DIPK2A"
0.00633593126824623,0.298627083396115,0.139,0.113,1,"EVA1B"
0.00634418071480007,0.462073962186324,0.103,0.083,1,"MTMR2"
0.00635100263693567,-0.149110144097572,0.191,0.22,1,"ZYX"
0.00635350479388017,-0.506714925039105,0.113,0.136,1,"STX18"
0.00639288414256098,-0.102609509324906,0.233,0.264,1,"HAT1"
0.00641108223034404,-0.310079351932855,0.149,0.174,1,"SELENOI"
0.00641571700005011,0.612510625107016,0.131,0.11,1,"DGLUCY"
0.00643516613031799,0.241847098038493,0.283,0.253,1,"MAP4K4"
0.00644209328995015,0.389808878861478,0.163,0.139,1,"PLD2"
0.00649228732448922,-0.122498377646171,0.337,0.363,1,"CHCHD1"
0.00649659486798265,0.132597955964041,0.121,0.099,1,"LMO7"
0.00650031406944006,-0.145861421493511,0.249,0.275,1,"FAM136A"
0.00651378325561029,0.611003298363685,0.172,0.151,1,"LRRC1"
0.00651675328689941,0.132041711104603,0.129,0.106,1,"TEAD1"
0.00652815677850793,-0.18306347319239,0.19,0.218,1,"ERBB3"
0.00653021494981336,0.747339716203038,0.122,0.102,1,"DDX60"
0.00657122488389794,0.272025278709764,0.331,0.302,1,"LAPTM4B"
0.00663985809449481,0.575976746491591,0.189,0.166,1,"GGT6"
0.00672362987473458,0.33579141684655,0.582,0.594,1,"SEC11A"
0.00679704464831952,-0.215360236418307,0.218,0.248,1,"NSMCE1"
0.00679761531884204,-0.373389025514319,0.171,0.197,1,"RSPRY1"
0.00682100226040857,0.241828785085268,0.422,0.393,1,"PRR13"
0.0068243068452895,0.991324823463756,0.209,0.191,1,"KRT80"
0.00684900527351491,-0.465009108577722,0.137,0.161,1,"RBM12"
0.00685767639324915,0.396462381632091,0.11,0.09,1,"GIT2"
0.00694752339690231,0.121502762799208,0.833,0.872,1,"EDF1"
0.00702326443197567,-0.157048376719258,0.148,0.173,1,"PRKCI"
0.00702816475119358,-0.36203884794037,0.144,0.168,1,"AUTS2"
0.00706674762419394,0.253587864206561,0.257,0.227,1,"AIDA"
0.00707505217204796,-0.122163782406873,0.351,0.385,1,"PHLDA3"
0.00707591638696996,-0.31992238463331,0.199,0.224,1,"COPS7A"
0.00711463511248779,0.308503448173075,0.323,0.299,1,"URM1"
0.0071265155629627,-0.132633481859033,0.37,0.397,1,"PCF11"
0.00712773797967199,-0.120398228224901,0.259,0.288,1,"TLE3"
0.00712877713365138,-0.13062825651293,0.101,0.124,1,"ABCB7"
0.00715818455609734,0.349021597417205,0.163,0.138,1,"TBC1D22A"
0.0071744967136088,0.238508435310239,0.63,0.659,1,"GNB2"
0.00717861061579852,0.174750251846289,0.197,0.17,1,"SEMA3F"
0.00720645675802059,-0.256149155786752,0.198,0.223,1,"HCCS"
0.00724481791868103,-0.291378834746172,0.275,0.301,1,"TPBG"
0.00729559655077149,0.261054531699324,0.201,0.173,1,"GAK"
0.00730426745641199,0.172488138867824,0.678,0.708,1,"BRK1"
0.00735781947484816,-0.151864192174669,0.278,0.308,1,"CDC42SE1"
0.00737756279345725,0.204825038924227,0.081,0.102,1,"AXIN1"
0.00737903837180868,0.147744979727408,0.141,0.118,1,"UXS1"
0.00738568189041514,-0.140107765161024,0.182,0.21,1,"CDCA4"
0.00744777182499215,-0.372854626840929,0.083,0.102,1,"ORMDL3"
