"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","fdr_BH"
6.53593882711471e-237,-0.736945465783199,0.426,0.612,1.58071680533769e-232,"KLF5",4.42980570357133e-235
1.98080218055301e-233,-0.517714673418302,0.415,0.645,4.79057007366746e-229,"GPNMB",1.32276804439577e-231
2.96208350701378e-233,1.35277108007154,0.318,0.174,7.16379896171283e-229,"BCAM",1.94939437758689e-231
2.61556718742354e-226,-0.785665666125055,0.499,0.686,6.32574924278383e-222,"MT1X",1.69675579972718e-224
1.15202954142916e-224,1.87471158504347,0.113,0.034,2.78618344594642e-220,"ZNF385D",7.36812133468988e-223
4.99138280501575e-220,1.82591592559676,0.323,0.185,1.20716593139306e-215,"XIST",3.14803740521896e-218
1.92801780434465e-215,-1.11317260123857,0.329,0.505,4.66291105980754e-211,"KRT17",1.19933271911357e-213
6.81376072608132e-213,1.21930006765267,0.194,0.082,1.64790803160277e-208,"SNCG",4.18125506177504e-211
8.00805301542119e-211,-0.697080382346391,0.445,0.636,1.93674762177961e-206,"RND3",4.84860916573702e-209
4.57131874200995e-209,1.14395161614143,0.373,0.233,1.10557343775511e-204,"CD74",2.73136294835095e-207
2.79794578692173e-208,-0.984363717026896,0.186,0.382,6.76683188567021e-204,"DSG3",1.65006127511839e-206
2.76103594131026e-207,-1.42482395405584,0.225,0.406,6.67756542405886e-203,"CLDN1",1.60741848839614e-205
9.56787429485488e-204,-0.773118415333349,0.442,0.607,2.31399039821065e-199,"DSC3",5.49971103454886e-202
1.52196928726908e-202,1.78771910404301,0.142,0.053,3.68088272126028e-198,"HEG1",8.63907816686112e-201
1.77925842263759e-200,1.1647141012414,0.124,0.041,4.30313649514901e-196,"CAVIN2",9.97483024345345e-199
2.02502060075973e-200,1.54314186294426,0.134,0.048,4.8975123229374e-196,"LIMS2",1.12141689610365e-198
1.48877948803197e-197,-0.924362224269761,0.241,0.423,3.60061319180531e-193,"RAP2B",8.14523813873877e-196
1.39349617830369e-196,1.95310823276452,0.104,0.032,3.37017050722748e-192,"GPR146",7.53317398294888e-195
2.565946981425e-193,1.27156545356949,0.221,0.106,6.20574277457635e-189,"HLA-DMA",1.37081944031187e-191
1.13048936330531e-192,1.83534413190936,0.107,0.034,2.7340885251539e-188,"GBP4",5.96924674275513e-191
3.18338032506476e-191,-0.613953025791511,0.375,0.56,7.69900531616911e-187,"BTG3",1.66157816737001e-189
3.26855743102871e-186,-0.688046616026308,0.658,0.738,7.90500614694293e-182,"SFN",1.68664991980697e-184
1.65678459623023e-183,1.45197599190386,0.226,0.112,4.0069335459828e-179,"CTSH",8.45332455222637e-182
3.71735733569395e-183,1.55606889510433,0.156,0.064,8.99042871637583e-179,"LMO2",1.87561329570958e-181
1.28601280481786e-182,-0.354416084259042,0.841,0.914,3.110221968452e-178,"ANXA2",6.41734521612956e-181
3.59880654861708e-181,-1.20846079557857,0.153,0.319,8.70371363783041e-177,"F2RL1",1.77632397144241e-179
7.40854192970338e-179,-0.54466721414678,0.295,0.483,1.79175586569876e-174,"OVOL1",3.61743966696592e-177
4.90199856498781e-175,-0.561691817235228,0.432,0.607,1.1855483529423e-170,"PMAIP1",2.36808249825635e-173
8.73205574599379e-175,-0.539330747001294,0.423,0.606,2.1118476821686e-170,"MARCKS",4.17392264658503e-173
4.3838333297773e-174,0.722493983528008,0.169,0.07,1.06023009080664e-169,"TINAGL1",2.0736444948457e-172
7.33156078114224e-174,2.02482547220045,0.245,0.134,1.77313797491925e-169,"SLURP1",3.43222860898628e-172
3.59467449587285e-173,1.02926542322288,0.114,0.039,8.69372026826848e-169,"ICAM2",1.66565478426108e-171
1.46422018105369e-171,-0.572447116314753,0.359,0.539,3.54121650787834e-167,"RHOV",6.71618569915637e-170
